X2;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
8,513175235;7,263532462;4,829348261;9,742848207;-0,068547322;14,6022765;846,701925;478,9650331;872,1416841;282,9433007;1583,862763;21,83475514;18,27148179;25,39542783;11,25683711;32,38100724;-4,814231593;-9,245622726;-0,319213568;-17,96078473;8,377357395;10374,78321;6384,146005;13040,65107;1399,393073;18930,64213
8,66608073;7,890824299;5,279675933;10,46040403;0,178664176;15,61083692;820,9284232;447,7569946;845,4089223;250,2790163;1566,796922;22,35890623;18,52663151;26,2114101;10,99910197;33,71438079;-4,20558506;-9,018051966;0,603334046;-18,43538259;10,03754451;9015,322663;5248,926091;11388,6013;873,5720033;16848,70465
8,818255848;7,270259069;4,680227775;9,935161165;-0,556289241;15,08427628;838,8013218;451,642315;860,4372338;252,5878867;1613,088072;22,17544807;18,44917187;25,924787;11,10753031;33,22671838;-4,735584485;-9,565161436;0,059605489;-18,940252;9,477749227;10304,75656;5981,271136;13049,65182;888,3587153;19279,37974
8,932729377;7,944660902;5,469882418;10,41424073;0,577590954;15,33432838;827,0982796;454,1306639;852,9200425;256,0209661;1572,22418;22,36173678;18,57786547;26,09548959;11,2054419;33,52588746;-4,05376903;-8,668780497;0,610834895;-17,78931828;9,661052896;9156,478981;5373,658475;11571,42311;876,3107539;17056,70536
9,0955057;7,105032378;4,437767004;9,785123405;-0,848607615;15,04271415;834,4748348;449,0421824;856,6156242;251,3234796;1606,8815;22,13703591;18,47033484;25,80391795;11,22455086;33,05553675;-5,011676234;-9,890150468;-0,125667013;-19,39678332;9,374881994;10267,15607;5975,21833;13015,09712;881,7756397;19211,49762
9,228622763;6,999612725;4,326128458;9,657963172;-0,962674478;14,94225546;826,3527373;450,4052616;850,7364377;252,1069899;1580,379425;21,93968001;18,37191538;25,53083158;11,27154603;32,57218926;-5,101353117;-9,983255633;-0,269696513;-19,41258472;9,229225177;10119,24365;5910,993067;12824,80972;872,8868849;18895,62713
9,361739826;7,795330299;5,465275642;10,12250003;0,843399882;14,73859564;872,8260478;556,9834365;914,3980819;360,2365061;1515,682741;21,44578707;18,19816117;24,71558667;11,78349289;31,14631646;-3,938297416;-8,025016564;0,167122554;-16,06124772;8,187260284;9825,664889;6792,124312;12036,80249;2620,808424;16681,91963
9,514707292;7,485884792;5,099545889;9,899528919;0,307575984;14,66501844;868,6410614;560,2032392;908,3283111;369,0544402;1496,724812;21,06464963;17,80078398;24,34431629;11,36545645;30,78340268;-4,252776918;-8,518725273;0,010682444;-16,86315532;8,344176008;9944,700185;6999,311647;12073,16317;2989,501069;16555,23287
9,649448602;7,434264592;4,67238011;10,19214295;-0,756389499;15,64385506;753,517426;427,1175865;780,1796855;245,7160944;1408,601655;22,80942304;19,04846841;26,5472694;11,74892071;33,94695378;-5,020273785;-10,06934072;0,028808594;-19,9928099;9,900645013;7727,114485;4809,266473;9628,272245;1246,605233;14014,0883
9,775715468;6,497723046;3,629675394;9,351379661;-2,051848553;15,00685163;748,1059617;408,1307708;768,8090791;228,5788893;1430,299995;22,90778662;19,27421716;26,48968108;12,18506048;33,60190248;-6,984116967;-12,29121296;-1,631967751;-22,7319446;8,764700877;8135,322163;4763,489827;10209,64506;895,4431143;15113,62313
9,925158969;7,426779908;4,805003569;10,05364207;-0,345609234;15,2308566;770,247353;447,2986019;802,5173657;260,2539109;1419,684226;22,6432792;19,04187178;26,24128703;11,96157147;33,27463028;-5,049422386;-9,996153576;-0,081087531;-19,71513557;9,625170431;7811,197119;4983,793342;9727,925237;1357,925388;13983,19409
10,07632072;7,146662583;4,487653633;9,797450663;-0,774476961;15,06060307;760,0498057;439,5855101;790,5337172;255,7853491;1404,535039;22,8761521;19,60348748;26,13131854;13,2007664;32,60379922;-5,561751636;-10,23637186;-0,835203371;-19,48587701;8,371154952;7955,318155;5084,293724;10082,64808;1033,955032;14400,50224
10,22236386;6,644015747;3,745528521;9,560305203;-2,034455951;15,31487624;773,1047178;424,4870309;797,0268402;237,0891207;1473,115592;22,5814905;18,78300341;26,38180691;11,28329748;33,81790947;-6,338457864;-12,02204768;-0,651474119;-23,0582359;10,39413678;8795,928416;5147,330725;11081,66115;896,1859806;16364,50386
10,34471983;6,312127399;3,373971943;9,269300991;-2,441075091;15,0832847;810,2963262;458,2727073;842,4097877;259,6089883;1516,203923;21,68526953;17,66636282;25,67629116;9,798301994;33,55041768;-6,41961619;-11,72436765;-1,145462469;-22,04104604;9,170262508;9365,260322;5650,142023;11847,76733;1028,217161;17327,16716
10,49233101;6,498313473;3,569115176;9,451873714;-2,234006225;15,25065798;760,5610309;436,6480751;791,4307472;251,6752755;1412,064442;22,73142254;19,09683638;26,3613451;11,9079847;33,52124458;-6,491626271;-11,5399293;-1,364817805;-21,52940311;8,499293322;8026,987604;4914,391793;10120,02081;1002,011054;14734,21109
10,64518868;6,766962252;3,80616351;9,747529745;-2,073488551;15,58225163;751,8994695;413,5300814;775,6541117;231,6185848;1429,590908;22,21515461;18,06631704;26,36932942;9,944294445;34,52138036;-6,0424904;-11,66327511;-0,465621579;-22,56084733;10,50611721;8698,479329;5211,090861;10980,72007;927,1139889;16096,66924
10,77828923;6,741885848;3,71905826;9,716489472;-2,180300717;15,65234984;753,71573;411,9653981;775,7649616;229,8647867;1438,173601;22,24704674;18,11349134;26,35965268;10,04047401;34,41298906;-6,102582919;-11,66264016;-0,515284605;-22,52579369;10,33184773;8817,806274;5261,663232;11135,95624;924,7671154;16337,5063
10,91175759;6,7435;3,706876094;9,708847806;-2,200505672;15,64470818;753,002954;411,4387854;775,2383489;229,7557141;1436,582514;22,25398339;18,11349134;26,35965268;10,0632273;34,45618657;-6,107173458;-11,68602478;-0,490600541;-22,57220669;10,34048788;8809,016346;5261,471538;11126,9326;923,6804523;16314,27371
