;Abies;Alnus;Artemisia;Betula;Carpinus;Chenopodiaceae/Amaranthaceae;Corylus;Fagus;Fraxinus;Poaceae;Juniperus;Picea;Pinus;Quercus;Salix;Tilia;Ulmus
Bakker_b6;0,002145651;0;0,001437409;0;0;0,002158745;0;0;0;0,003815646;0;0;0,067186668;0,004895395;0,000480073;0;0
Bakker_b7;0,005450051;0;0,02076306;0;0;0,00071334;0;0;0;0,001602663;0;0;0,066456249;0,00201523;0;0;0
Bakker_b8;0,005569344;0,000385523;0,002798355;0;0;0,001007318;0,000107772;0;0,000334647;0,001203924;0,000341836;0;0,063985183;0,005144387;5,00629E-05;0;0
Bakker_b9;0,002225051;0,000548289;0,007275755;0;0;0,004163758;0;0;0,00084349;0,011817184;0,00571493;0;0,048587967;0,007262205;0,000144416;0;0
Bakker_b10;0,002845971;0,000462722;0,011321488;0;0;0,004552959;0,000129936;0;0,001816325;0,010438298;0,003876569;0;0,049239364;0,006093946;0,00012083;0;0
Bakker_b11;0,001609294;0,000798792;0,006109252;0,000198974;0;0,005034592;0,000113523;0;0,008913772;0,0061151;0,001732504;0;0,050260213;0,008436335;0,000105838;0;0
Bakker_b12;0,005206704;0,000852021;0,002258381;0;0,000168567;0,002104566;0,000120158;0;0,0001867;0,003695193;0,000534255;0;0,054994847;0,012665906;0,000167763;0;0
Bakker_b13;0,003051866;0,001973355;0,010420041;0,000243013;0;0,002095758;0;0;0,000535618;0,003757586;0,000437713;0;0,057434661;0,007076957;0,000128213;0;0
Bakker_b14;0,008136125;0,001474731;0,017178405;0;0;0,002885416;0;0;0,000638891;0,002394116;0,000174015;0;0,054798474;0,008211584;0,000127411;0;5,61821E-05
Bakker_b15;0;0,001063497;0,009877978;0;0;0,003159786;0;0;0;0,005256193;0;0;0,061416185;0,005145949;0;0;0
Bakker_b16;0,002674493;0,000439231;0,0002914;0;0;0,000724984;0,000124197;0;0,000579055;0,007554242;0,000315664;0;0,060206753;0,006922606;0;0;0
Bakker_b17;0,002070465;0;0,001340497;0;0,000399843;0,001330901;0,000142451;0;0,000110644;0,006370082;9,04489E-05;0;0,060501913;0,006459352;6,62604E-05;0;0
Bakker_b18;0,001863879;0,000917418;0,010647905;0;0;0,005296585;0,000129617;0;0,000805718;0,004621226;0,000576462;0;0,057950698;0,006209989;0,000241385;0;0
Bakker_b19;0,002563062;0,001264502;0,011749978;0;0;0,001810465;0,000119297;0,000104335;0,000927087;0,004921393;0,000454874;0;0,053801106;0,011042487;0,000444482;0;0
Bakker_b20;0,000849789;0,000416708;0,033952;0;0;0,00123427;0,000234886;0;0,000364938;0,003200982;0,000671303;0;0,051599843;0,009883102;0,000109297;0;0
Bakker_b21;0,006948065;0,000663295;0,005662946;0;0;0,004506801;0,000183566;0;0,000142377;0,011649305;0,000348852;0;0,047761195;0,00771869;0,00110623;0;0
Bakker_b22;0,000983155;0,000483061;0,001600956;0;0;0,000955089;0,00013633;0;0,000635517;0,002668157;0,000433008;0;0,056397307;0,013200897;0;0;0
Bakker_b23;0,007434945;0;0,00344548;0;0;0,000605205;0;0;0;0,001268576;0;0,000100634;0,029116746;0,040053462;0;0;0
Bakker_b24;0,002425707;0,000404244;0,005120255;0;0;0,002560042;0,00034647;0;0,036199493;0,005416438;0,002425266;0;0,025061016;0,016385074;0,000107789;0;0
Bakker_b25;0;0,000149777;0,000598888;0;0;0,000299333;0;0;6,65102E-05;0,001017581;0;0;0,006837241;0,063820795;5,98533E-05;0;0
Bakker_b26;0,003246147;0,000430087;0,00210703;0;0;0,00109157;0;0;0,000384935;0,009501713;0,000197672;0;0,010817021;0,008939433;4,07463E-05;0;0
Bakker_b27;0,005446954;0,000297854;0;0,000116234;0;0,000144411;0;5,23688E-05;0;0,004313646;7,4172E-05;0;0,015119361;0,003770962;0;0;0
Bakker_b28;0,008722318;0,000719453;0,001436814;0;0;0,001076437;0;0;0,000172177;0,00174217;9,25588E-05;0;0,018843132;0,004873445;0;0;0
Bakker_b29;0,060006316;0;0,001696344;0;0;0,001572608;0;0;0,001209041;0,003046453;0,000659347;0;0,061417376;0,004947697;4,83407E-05;0;0
Bakker_b30;0,001887546;0;0,001870105;0;0;0,000932897;0;0;0;0,003280774;0,00016944;0;0,068948827;0,002953162;0,000124215;0;0
Bakker_b31;0,0006311;0,000156861;0,001878705;0;0;0,000677116;4,46327E-05;0;0;0,016394431;0,000141928;0;0,05936447;0,002900281;4,16206E-05;0;0
Bakker_b32;0,004279516;0,000193372;0,001543928;0;0;0,000321019;0;0;0,000128324;0,005311904;0;0;0,070154907;0,000807624;2,56513E-05;0;0
Bakker_b33;0,001452896;0,000361003;0,002521879;0;0;0,001018689;5,13476E-05;0;3,99216E-05;0,008406343;6,53102E-05;0;0,066303612;0,001824406;0;0;0
Bakker_b34;0,006367273;0,000197283;0,000918051;0;0;0,00091546;0;0;0,000391972;0,004937914;3,56216E-05;0;0,06876632;0,001534652;5,22236E-05;0;0
Bakker_b35;0,001721046;0,000142811;0,000760583;0;0;0,000522162;0;0;0,000158157;0,000455448;0;0;0,071040369;0,003928376;1,89716E-05;0;0
Bakker_b36;0,005904437;0;0,002475106;0;0;0,00198286;0;0;0,000101213;0,001820137;0;0;0,062673869;0,004356945;0,000242011;0;0
Bakker_b37;0,006631802;0;0,003228154;0;0;0,001297668;0;0;0;0,000859142;0,000858334;0;0,06296349;0,00315232;0;5,34887E-05;0
Bakker_b38;0,010269895;0;0,001474451;0;0;0,000582149;0;0;0;0,000347491;0;7,23009E-05;0,068040408;0,001615485;0;0;0
Bakker_b39;0,015960798;0,000899236;0,000886758;0;0;0,000437311;0,000124702;0;0;0,001043831;0,000395097;0;0,063447074;0,004345969;0,000115666;0;0
Bakker_b40;0,004132731;0,000453128;0,002321611;0;0;0,002373346;0;0;0,000367651;0,003053087;0,000299449;0;0,051844283;0,004209863;0;0;0
Bakker_b41;0,001211272;0;0,000139486;0,000302171;0;0,002330677;0;0;0,00029507;0,009440319;0,000478777;0;0,035472667;0,002749509;4,96559E-05;0;0
Bakker_b42;0,002483126;0,000765359;0,000995482;0;0;0,001457522;0;0;8,03332E-05;0,010322559;6,55387E-05;0;0,055733418;0,00180527;0;0;0
Bakker_b43;0,00309762;0,000981602;0,004184793;0,000239493;0,000190677;0,001742302;0,000135456;0;0,000105037;0,002266399;0,000171549;0;0,063276985;0,002387105;0;5,88115E-05;0
Bakker_b44;0;0,000623558;0,005319858;0;0;0,003324074;0,000616814;0;0,00097281;0,006305263;0,00160606;0;0,049340797;0,044411612;0,000892884;0;0
Bakker_b45;0;0,002186639;0,007110995;0;0;0,007331866;0,001123745;0;0,000889773;0,007252906;0,000981921;0;0,045020091;0,052401834;0,002738403;0;0
Bakker_b46;0,00297729;0;0,130983471;0,000241218;0,000192618;0,000961904;0,000137294;0;0;0,007868253;0,000261606;0;0,032891758;0,00380865;0,000191673;0;0
Bakker_b47;0,001063202;0;0,066235448;0;0;0,001215161;0,000297417;0;0,000115573;0,014454241;9,4513E-05;0;0,042131167;0,005311141;6,92686E-05;0;0
Bakker_b48;0,0077513;0;0,080839057;0;0;0,000670361;0;0;0;0,003953217;0,000104128;0;0,050675516;0,00061874;3,81401E-05;0;0
Bakker_b49;0,001632015;0;0,072998952;0;0;0,000795178;0;0;0,000441015;0,005872327;0,000144243;0;0,041845908;0,009881282;0,0001057;0;0
Bakker_b50;0,007346524;0;0,002422338;0;0;0,000552823;0;0;0,000179074;0,003445625;0,000290053;0;0,032353204;0,004716543;0;0;0
Bakker_b51;0,004664664;0;0,001438586;0;0;0,001041974;8,02962E-05;0;6,15464E-05;0,002700485;9,9791E-05;0;0,038429446;0,003065679;3,61927E-05;0;0
Bakker_b52;0,001262711;0,00207045;0,010091319;0,00023742;0;0,002926703;0;0;0,00060533;0,00452409;0,000492128;0;0,036069784;0,009412476;0,000298473;0;0
Bakker_b53;0,010332554;0;0,002455172;0;0;0,000225326;0;0;0,000292418;0,002159681;0,000236952;0;0,035701778;0,0042443;0;0;0
Bakker_b54;0,005541657;0;0,008416727;0;0;0,004582101;0;0;0,000198833;0,003577591;0,000541886;0;0,048716632;0,015872963;0,000674976;0;3,50237E-05
Bakker_b55;0,004926705;0;0,00799179;0;0;0,003969382;0,000453214;0;0,000792124;0,007680216;0,000431721;0;0,046671954;0,014848864;0,000316291;0;0
Bakker_b56;0,010577818;0;0,004985585;0;0;0,001041126;0;0;0,000519166;0,005759657;0,000282906;0;0,0400096;0,024205373;0;0;0
Bakker_b57;0,003346366;0;0,001787953;0;0;0,001948111;0,000151596;0;0,000941565;0,004869531;0,000192373;0;0,046192025;0,019061262;0;0;0
Bakker_b58;0,001111384;0,001612228;0,003189477;0,000264356;0;0,002629374;0;0;0,001630224;0,009530014;0,000475747;0;0,036921505;0,022458306;6,96681E-05;0;0
Bakker_b59;0,001696808;0,000418466;0,0022218;0,000415655;0;0,002073632;0;0;0,000644171;0,008362531;0,000451512;0;0,036344695;0,02722446;0,000275745;0;0
Bakker_b60;0,000789284;0;0,002555603;0;0;0,003044924;0;0;0,000506288;0,003643548;0,001379599;0;0,04870801;0,017490053;0;0;0
Bakker_b61;0,001416341;0,000695389;0,00345615;0;0;0,000801641;0,00029423;0;0;0,002125021;0,000124594;0;0,061854292;0,008613223;0;0;0
Bakker_b62;0,001666511;0,000414059;0,000826421;0;0;0,00027491;0,000117784;0;0;0,00255457;0,00352057;0;0,048668854;0,02030659;0;0;0
Bakker_b63;0,003046341;0;0,003837047;0;0;0,002109042;0,000301623;0;0,000469881;0,003913775;0,001635435;0;0,037957811;0,03259154;0,000141255;0;0
Bakker_b64;0;0,000576869;0,004334983;0;0;0,003838775;0;0;0,000543368;0,00955239;0,000334467;0,000102318;0,024202326;0,048543337;0,000328259;0;0
Barboni_a1;0;0,006923172;0,123431906;0,002167298;0,006996218;0,019548314;0,008833877;0,001846236;0,001645163;0,003560607;0;0,000992011;0,004812968;0,017726572;0,004576921;0,002240389;0,002637496
Barboni_a2;0;0,003084149;0,017773558;0;0,006995333;0,027652558;0,01096653;0,000801129;0,002139436;0,008674763;0;0,00134103;0,013378003;0,015531681;0,012251538;0,002217529;0,000949041
Barboni_a3;0;0,008842526;0,019054661;0,003297378;0,010691518;0,03563519;0,011077575;0,003165406;0,001303526;0,004314657;0;0,000328359;0,002277248;0,035140776;0,004618085;0,005820507;0,002216804
Barboni_a4;0;0,004199536;0,019568294;0,003352038;0,008376311;0,024563114;0,005262393;0,002511192;0,001301936;0,006527625;0,00045644;0,001115666;0,00643616;0,017642467;0,010931878;0,002823498;0,001771548
Barboni_a5;0;0,003301788;0,010282032;0,001102172;0,002204976;0,05954572;0,006301994;0;0;0,002426864;0;0,00202258;0,02053772;0,007817443;0,005884431;0,001655036;0,000649047
Barboni_a6;0;0,002516586;0,008377123;0;0,00150623;0,058559586;0,00358458;0;0;0,002508323;0;0,001880985;0,02237772;0,010519459;0,002507637;0,002350829;0,00103249
Barboni_a7;0;0,004215403;0,009401362;0,001412753;0,005657146;0,027362677;0,006068757;0,001062445;0;0,001984309;0;0,003072069;0,034688318;0,007228124;0,006051808;0,001063891;0,001001389
Barboni_a8;0;0,008982456;0,01368171;0,003447038;0,004617605;0,023160434;0,009948186;0;0;0,005826657;0;0,002334346;0,025334082;0,015962441;0,004676084;0,002631338;0,001651613
Barboni_a9;0;0;0,012854306;0,000807403;0,006478617;0,025966448;0,010215741;0;0;0,006517759;0;0;0,016317148;0,015981974;0,006748609;0,006124275;0,00307483
Barboni_a10;0;0;0,011325809;0;0,002682873;0,018942146;0,007622899;0;0;0,006642446;0;0,000552648;0,01682412;0,010631601;0,008386782;0,004963868;0,003113483
Barboni_a11;0;0;0,008778733;0;0;0,021979656;0,005383923;0,001413506;0;0,004901256;0;0,002513841;0,033938802;0,00845322;0,002514217;0,002357167;0,005102741
Barboni_a12;0;0;0,01833471;0;0,005534564;0,02124881;0,007134853;0,00138849;0;0,005560456;0;0,003246131;0,02654776;0,01010716;0,002598932;0,004177671;0,004915755
Barboni_a13;0;0,003400397;0,00573943;0;0,002087441;0,048251138;0,004992096;0;0;0,002804885;0;0,000585109;0,029179988;0,011838528;0,002343475;0,004395443;0,001448326
Barboni_a14;0,001187461;0,001754249;0,000969694;0,002756713;0,001622574;0,001350795;0,001818142;0,003180049;0,000128433;0,002426586;5,25093E-05;0,000818084;0,064486714;0,001742766;0;7,2139E-05;0
Barboni_a15;0,006849275;0,011484791;0,000539373;0,008035344;0,006402042;0,00133014;0,00318616;0,007755016;0,000353107;0,007143987;0;0,001321178;0,046806416;0,002715627;0,000105552;9,89217E-05;0
Barboni_a16;0,003196305;0,004762953;0;0,008703487;0,003795399;0,001844181;0,006320938;0,010071642;0,000175509;0,004580112;0,00028712;0,000131584;0,050281024;0,003690077;0,000947197;0,000887949;0
Barboni_a17;0,003401076;0,012296651;0,002826568;0,00069203;0,011848182;0,000753344;0,004365649;0,023716104;0,000297322;0,007739474;0,000564877;0,000443031;0,024908001;0,003412658;0,000176511;0;0
Barboni_a18;0,00124996;0,005697924;0,005904004;0,000818548;0,001515143;0,000538114;0,00122511;0,002137601;0,000118483;0,026929146;0,001352654;0,004245899;0,032300097;0,001818018;0;0;0
Barboni_a19;0,003743368;0,006327522;0,001787546;0,001777558;0,001062971;0,001473067;0,002773381;0,009915655;0;0,005631544;0,003197811;0,011279939;0,041496142;0,002293295;0;0;0
Barboni_a20;0,001972519;0,00395075;0;0,000494201;0,001383965;0;0,00098871;0,002719093;0,0003296;0;0,001618133;0,003213862;0,066864792;0,001619839;0,000197786;0;5,81736E-05
Barboni_a21;0,00118446;0,001167361;0,00232354;0,000869246;0,000925869;0,001156233;0,002145828;0,004763784;0;0,002538872;0,000314655;0,002306968;0,063518725;0,000763231;7,68624E-05;0;6,78046E-05
Barboni_a22;0;0,002979316;0,002370382;0,000295488;0,000236003;0,001178727;0,001346068;0,002059963;0;0,002587554;0;0,00029388;0,067985159;0,000607473;0;0;0
Barboni_a23;0,001160223;0,002075634;0,002527868;0,001090334;0,000141846;0,001861136;0,001084395;0,00778383;7,55406E-05;0,020223333;0,003122723;0,000391523;0,015752164;0,002570099;8,88103E-05;4,15508E-05;0
Barboni_a24;0;0,025649222;0,005662911;0,005821027;0,004225291;0,002109927;0,00240913;0,055823249;0;0,017888331;0;0;0,007925339;0,006411831;0,000140121;0,000262684;0
Barboni_a25;0;0,025445267;0,004145934;0,004100039;0,00285109;0,005068936;0,008373756;0,050665445;0,000223654;0,012059814;0;0,000167135;0,006320137;0,006036296;0,000266837;0,000250025;0
Barboni_a26;0;0,021709258;0,004683788;0,001731213;0,003089578;0,004835701;0,004006781;0,026374218;0,000187863;0,030039562;0,001148894;0;0,011250457;0,00306149;5,59408E-05;5,24081E-05;0
Barboni_a27;0,07256454;0,155125596;0,001163013;0,012081089;0;0;0,007782722;0,011465767;0,002260878;0,014223615;0;0;0,008831545;0,003575913;0,000224828;0;0
Barboni_a28;0,049550026;0,076753228;0,002420781;0,008943108;0;0,000587482;0,013539403;0,005248932;0,003878706;0,021949847;0,000316238;0;0,005071834;0,010197538;0,000230937;0,000432696;0
Barboni_a29;0,035878468;0,046774226;0;0,008702439;0;0;0,007132318;0,008260697;0,005111162;0,004252392;0,000296287;0;0,007728547;0,013883498;0;0;0
Barboni_a30;0,178398059;0,053362979;0;0,016804481;0;0;0,013035661;0,002745457;0,004522263;0,015314095;0,000283715;0;0,007425743;0,009259945;0;0,000194187;0
Barboni_a31;0,035879818;0,026462615;0;0,00583899;0;0;0,023290073;0,003248286;0;0,029080688;0;0,000268324;0,011872849;0,005009914;0,000213911;0;0
Barboni_a32;0,012653554;0,035108044;0;0,010829755;0,000935853;0,000765671;0,012957197;0,006176154;0,00148622;0,000221627;0;0,00036616;0,009600667;0,0085912;0;0,000135831;0,000382795
Barboni_a33;0,067150565;0,037888079;0;0,011562046;0,004009536;0;0,010122121;0,006003168;0,000939309;0,000562455;0;0,000934615;0,019604303;0,017354308;0;0;0,000164208
Barboni_a34;0,067440402;0,036314884;0;0,009927302;0;0,001457099;0,011210827;0,025563058;0,000482721;0,028204574;0;0;0,002996414;0,006361848;0,001441092;0;0,000254091
Barboni_a35;0,13313681;0,044949161;0,001905813;0,01257492;0;0,001821974;0,027158935;0,011488735;0;0,006445686;0;0,001337071;0,001642906;0,009030069;0,000355024;0;0,000312626
Barboni_a36;0,093024021;0,006268213;0,001171821;0,009578771;0;0,000862876;0,007131009;0,005798041;0,000190594;0,04985655;0;0;0,006178726;0,005824954;0;0,000106647;0
Barboni_a37;0,003976242;0,015835469;0;0,007905174;0;0;0,005530332;0,004121596;0,002734321;0,026964502;0;0,000676973;0,005611563;0,011845102;0,000179485;0;0,000473822
Barboni_a38;0,051708767;0,144046749;0;0,015755161;0;0;0,013755413;0;0,003717353;0;0;0,001044543;0,012210526;0,018516614;0,000278391;0,000260956;0,000245575
Barboni_a39;0,021525708;0,04184147;0;0,009578597;0,000587823;0;0,012556543;0,016464263;0,001624858;0,008768872;0;0,002920282;0,01571906;0,016925013;0;0,000364618;0,00017155
Barboni_a40;0,005998032;0,035263933;0;0,014595395;0;0;0,009530257;0,009192353;0,005684768;0,000727346;0;0,001805205;0,008308589;0,010960602;0,000238965;0,000223628;0
Barboni_a41;0,012851813;0,019454085;0;0,005064243;0,000574964;0;0,011005853;0,005337622;0,001894394;0,011917463;0;0,002123523;0,02720206;0,012568076;0;0;0
Barboni_a42;0,026393685;0,023018178;0;0,013521711;0;0,000589162;0,009039198;0,008751482;0,00193849;0,015661287;0;0,000288907;0,012781843;0,013910238;0;0;0
Barboni_a43;0,003822818;0,016054594;0;0,004315601;0,000686065;0,001138571;0,035026488;0,01019287;0,001507393;0,006096348;0;0,002253148;0,014806782;0,014363248;0,000224841;0;0
Barboni_a44;0,004785324;0,016432994;0;0,009302625;0,000928529;0;0,025480282;0,006655199;0,000257073;0,012257326;0;0,000770424;0,019374524;0,01863789;0,000307979;0;0,000271667
Barboni_a45;0,015312829;0,001875403;0;0,013924747;0;0;0,015846028;0,010160636;0,002872126;0,012549743;0;0,001536939;0,013899846;0,022705794;0,001474484;0,0004607;0
Barboni_a46;0,015569178;0,008533062;0;0,019084654;0;0,0004482;0,001530721;0,012353316;0,001184432;0,037774524;0;0;0,013455253;0,004756314;0;0,000495774;0
Barboni_a47;0,039950778;0,021041261;0;0,011567303;0;0;0,005529169;0,009235805;0,004269995;0,020125815;0;0;0,012224018;0,011633658;0,000634208;0;0
Barboni_a48;0,041308486;0,016075077;0;0,008139899;0;0;0,000495623;0,006891606;0,000380856;0,022869511;0;0;0,012494583;0,008602916;0;0;0
Barboni_a49;0,035744906;0,012446787;0,001022771;0,01980596;0;0;0,0038831;0,019225433;0,003012314;0,025882284;0;0;0,017099009;0,007020804;0;0;0
Barboni_a50;0,01445463;0,037305338;0;0,027144231;0;0;0,008353723;0,013372625;0,006473125;0,016161731;0;0;0,013142468;0,010062282;0;0;0,000378449
Barboni_a51;0,050600329;0,017485106;0;0,008320054;0,001977698;0;0,011178829;0,014622761;0,000720224;0,010349572;0;0;0,008422272;0,009631466;0,010927989;0;0
Barboni_a52;0,006449913;0,015647452;0,004131883;0,013877306;0;0,000511488;0,010069692;0,031380573;0,001019686;0,023845323;0;0;0,009863597;0,009609966;0,000406828;0,000190655;0
Barboni_a53;0,00590755;0,02149267;0;0,010404106;0;0;0,009253191;0,009369667;0,005123607;0,002823588;0;0;0,011286455;0,010274353;0,000231842;0,000216954;0,000407724
Barboni_a54;0,020506552;0,002406566;0;0,000950995;0;0;0,008476563;0,005594936;0,001514274;0,001351566;0;0;0,011498571;0,002488415;0;0;0
Barboni_a55;0,028163617;0,024588108;0;0,011560239;0;0;0,019323248;0,012160666;0,00082883;0,000372018;0;0;0,022772294;0,009778357;0;0;0,000216777
Barboni_a56;0,03122195;0,010147841;0;0,005011448;0;0,000554552;0,018991019;0,038186019;0,000737393;0,001326586;0;0;0,021405316;0,009523605;0,000882952;0;0
Barboni_a57;0,006948129;0,022192376;0;0,01518779;0,001807395;0,000499289;0,005541708;0,002603346;0,001319328;0,013926556;0;0,00123127;0,023161566;0,014714455;0;0;0
Barboni_a58;0,03581626;0,009566284;0;0,006045937;0,001196743;0;0,005069274;0,008839119;0,002611646;0,026383656;0;0;0,019752187;0,006079859;0;0,000363689;0
Barboni_a59;0,033119408;0,011826005;0,00497911;0,008186608;0;0;0,012579525;0,006569277;0,000775387;0,00939014;0;0,000288404;0,017803256;0,01191234;0;0;0
Barboni_a60;0,008012116;0,008380516;0,001059746;0,021694967;0;0,001511623;0,007291062;0,006719873;0,000991532;0,028167996;0;0,000491809;0,010422279;0,006222286;0;0;0
Barboni_a61;0,004528854;0,015027701;0,001406853;0,015693554;0;0;0,005914338;0,002582903;0,001834184;0,043284574;0;0,000342958;0,006643874;0,014917598;0;0;0
Barboni_a62;0,237446845;0,022386864;0,000705691;0,004219298;0,001684175;0;0,02130181;0,024133995;0;0,001048207;0;0,000872897;0,010955285;0,01092575;0,000279133;0;0
Barboni_a63;0,010085294;0,029010601;0,001059925;0,009475209;0;0,000522886;0,027287414;0,017588686;0,00173523;0,011234332;0;0,000519418;0,01749147;0,006552448;0;0,000194459;0,001829671
Barboni_a64;0,00235877;0,015029775;0,001531452;0,010303674;0,000914098;0,00038038;0,010423623;0,005696464;0,000506079;0,00273165;0;0,001137452;0,018019753;0,034099638;0,000151562;0,000142067;0
Barboni_a65;0,004190435;0,010327619;0;0,007178466;0;0;0,007302943;0;0,001589003;0,01021184;0;0,000510354;0,00596614;0,047560383;0,000136031;0,000127514;0
Barboni_a66;0,008835001;0,014419844;0;0,012890183;0,000662706;0,000275411;0,009896485;0,004529609;0,002742265;0,004274255;0;0,003010016;0,023731588;0,022722024;0;0,000102449;0
Barboni_a67;0,003114337;0,09429789;0;0,022024887;0,000585105;0,000972717;0,012483898;0,007636098;0,000645766;0,014227248;0;0,000241657;0,012039877;0,013264543;0,000386168;0,00018096;0
Barboni_a68;0,002401134;0,010632395;0;0,014650128;0,000936124;0,001168921;0,018688659;0,036480696;0,000259304;0,005132429;0;0,000777232;0,01201477;0,010400408;0,000155365;0,000145635;0,005070945
Barboni_a69;0,03233889;0,028668609;0;0,011321272;0,00386446;0;0,018920233;0,014396486;0,000946765;0,007022897;0;0,000354176;0,017481046;0,014543825;0;0,000397724;0,000249472
Barboni_a70;0,032130534;0,055528295;0;0,013546891;0,002696358;0,000895915;0,009194157;0,010038973;0,000891172;0,008279133;0;0,001333229;0,014144117;0,018901597;0;0;0,000312972
Barboni_a71;0,004788305;0,016457339;0;0,009320292;0,000930369;0;0,025533176;0,00666921;0,00025762;0,012283633;0;0,000772099;0,019416838;0,018635723;0,000308657;0;0,000272269
Barboni_a72;0,082892695;0,026294239;0;0,004323512;0;0;0,014247344;0,012454545;0,000762932;0,005489854;0;0,000285676;0,025833887;0,013083955;0,000685015;0,00021402;0,000402782
Barboni_a73;0,089346052;0,045855129;0,00111382;0,013258084;0;0;0,023432254;0,004093645;0,000726794;0,006207505;0;0;0,018807311;0,012290722;0,000434234;0;0
Barboni_a74;0,057530856;0,035179579;0;0,011137101;0,003889668;0;0,009898483;0,005885123;0,000922612;0,014109291;0;0,000921523;0,019346721;0,017494739;0;0;0
Barboni_a75;0,006505867;0,026677415;0;0,009528234;0,000845622;0,000703947;0,012058645;0,005799971;0,001405441;0,04720637;0;0,000351054;0,009233577;0,008440553;0;0,000131559;0,000371419
Barboni_a76;0,035601493;0,026278981;0;0,005800472;0;0;0,023139595;0,00322737;0,000715103;0,028894326;0;0,00026661;0,011797095;0,004969088;0,000212549;0;0
Barboni_a77;0,004368162;0,041499871;0,002041013;0,026317675;0,001611695;0,000334688;0,01230731;0,005000177;0,002885133;0,013567821;0;0,000830033;0,011026273;0,018456654;0,00039778;0;0,000233813
Barboni_a78;0,007195031;0,054338122;0;0,020443459;0;0;0,011272307;0,007036398;0,000999761;0,011013824;0;0,001122554;0,016571855;0,018419368;0,0001495;0;0
Barboni_a79;0;0,051570492;0;0,013006909;0,001996855;0;0,009960336;0,007962303;0,001768371;0,008351665;0;0,000662368;0,022921979;0,01772432;0;0,000124086;0,000583844
Barboni_a80;0;0,058380482;0;0,020529013;0,002411739;0,000401575;0,017886672;0,021659395;0,003207533;0,004809782;0;0,000801251;0,014235027;0,013077596;0,000480523;0;0,000141299
Barboni_a81;0,00304472;0,040909506;0;0,020767131;0,002282535;0,002845709;0,017448201;0,005318324;0,010388997;0,014720713;0;0;0,003912671;0,016834168;0,000188238;0,001411324;0,001161934
Barboni_a82;0,015380672;0,00842598;0;0,018841474;0;0;0,001511097;0,012194787;0,00116922;0,0372891;0;0,001091207;0,013282128;0,004683148;0;0,00048939;0
Barboni_a83;0,00623102;0,015129171;0,003996105;0,013423071;0;0,000494811;0,009741739;0,03035941;0,000986526;0,02307027;0;0,002708709;0,00954334;0,009275469;0,000393625;0,000184469;0
Barboni_a84;0,002638206;0,086070997;0;0,007443959;0,000988609;0;0,007029765;0,007678026;0,001363495;0,001226078;0;0,001836718;0,025983585;0,009794654;0;0;0,005463659
Barboni_a85;0,007100272;0,047045585;0;0,017782001;0;0;0,010754114;0,007931703;0,006390431;0,003442657;0;0,001429361;0,010101721;0,018265834;0;0;0,000669156
