"";"Abies";"Acer campestre-type";"Artemisia";"Betula";"Carpinus";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fagus";"Filipendula";"Fraxinus";"Helianthemum";"Hippophae rhamnoides";"Juniperus";"Picea";"Pinus";"Poaceae";"Quercus robur-type";"Rumex";"Thalictrum";"Ulmus"
"Binney2017_E2784";0,00858369098712446;0;0,0107296137339056;0;0;0,00429184549356223;0;0,00214592274678112;0;0;0;0;0;0;0,0107296137339056;0,957081545064378;0,00214592274678112;0;0;0,00429184549356223;0
"Binney2017_E2785";0,00943396226415094;0;0,00471698113207547;0;0;0,00707547169811321;0;0;0;0;0;0;0;0;0,0141509433962264;0,962264150943396;0,00235849056603774;0;0;0;0
"Binney2017_E2786";0,087962962962963;0;0,0138888888888889;0;0;0,0138888888888889;0;0,00925925925925926;0;0;0;0;0;0;0,0416666666666667;0,805555555555556;0,0185185185185185;0;0;0,00925925925925926;0
"Binney2017_E2787";0,0611111111111111;0;0,0111111111111111;0;0;0;0;0,00277777777777778;0;0;0;0;0;0;0,00277777777777778;0,872222222222222;0,0472222222222222;0;0;0,00277777777777778;0
"Binney2017_E2788";0,0252631578947368;0;0,00210526315789474;0;0;0;0;0;0;0;0;0;0;0;0,00631578947368421;0,947368421052632;0,0168421052631579;0;0;0,00210526315789474;0
"Binney2017_E2789";0;0;0,00583657587548638;0;0;0;0;0,0291828793774319;0;0;0;0;0;0;0,00194552529182879;0,945525291828794;0,0155642023346304;0;0;0,00194552529182879;0
"Binney2017_E2790";0,0759219088937093;0;0,00650759219088937;0;0;0,00216919739696312;0;0;0;0;0;0;0;0;0,00216919739696312;0,900216919739696;0,0130151843817787;0;0;0;0
"Binney2017_E2791";0,0223325062034739;0;0,133995037220844;0;0;0,0148883374689826;0;0;0;0;0;0;0;0;0,0620347394540943;0,746898263027295;0,0148883374689826;0;0;0,00496277915632754;0
"Binney2017_E2792";0,0217391304347826;0;0,0543478260869565;0;0;0,0217391304347826;0;0;0;0;0;0;0;0;0,0072463768115942;0,891304347826087;0,0036231884057971;0;0;0;0
"Binney2017_E2793";0,0327868852459016;0;0,00655737704918033;0;0;0,0131147540983607;0;0,0229508196721311;0;0;0;0;0;0;0,019672131147541;0,875409836065574;0,0295081967213115;0;0;0;0
"Binney2017_E2794";0;0;0,135220125786164;0;0;0,00314465408805031;0;0,0125786163522013;0;0;0;0;0;0;0,0283018867924528;0,808176100628931;0,0125786163522013;0;0;0;0
"Binney2017_E2795";0;0;0,2271714922049;0;0;0,0044543429844098;0;0,0178173719376392;0;0;0;0;0;0;0,0133630289532294;0,728285077951002;0,0089086859688196;0;0;0;0
"Binney2017_E2796";0;0;0,0812641083521445;0;0;0;0;0,072234762979684;0;0;0;0;0;0;0,0406320541760722;0,785553047404063;0,018058690744921;0;0;0,00225733634311512;0
"Binney2017_E2797";0,00931098696461825;0;0,111731843575419;0;0;0,0074487895716946;0;0,0148975791433892;0;0;0;0;0;0;0,037243947858473;0,811918063314711;0,0074487895716946;0;0;0;0
"Binney2017_E2798";0;0;0,0108991825613079;0;0;0,0108991825613079;0;0,0381471389645777;0;0;0;0;0;0;0,00272479564032698;0,904632152588556;0,0326975476839237;0;0;0;0
"Binney2017_E2799";0;0;0,0581717451523546;0;0;0,00277008310249307;0;0,00554016620498615;0;0;0;0;0;0;0;0,905817174515235;0,0249307479224377;0;0;0,00277008310249307;0
"Binney2017_E2800";0;0;0;0;0;0;0;0,0056657223796034;0;0;0;0;0;0;0;0,971671388101983;0,0226628895184136;0;0;0;0
"Binney2017_E2801";0;0;0;0;0;0,00258732212160414;0;0,0103492884864166;0;0;0;0;0;0;0,0401034928848642;0,923673997412678;0,0232858990944373;0;0;0;0
"Binney2017_E2802";0;0;0;0;0;0,0224719101123595;0;0,0149812734082397;0;0;0;0;0;0;0,048689138576779;0,883895131086142;0,0299625468164794;0;0;0;0
"Binney2017_E2803";0,00291545189504373;0;0,0174927113702624;0;0;0,0204081632653061;0;0,0087463556851312;0;0;0;0;0;0;0,0087463556851312;0,924198250728863;0,0174927113702624;0;0;0;0
"Binney2017_E2804";0,0314465408805031;0;0,0283018867924528;0;0;0,00314465408805031;0;0,0251572327044025;0;0;0;0;0;0;0,0534591194968553;0,849056603773585;0,00943396226415094;0;0;0;0
"Binney2017_E2805";0;0;0,00441501103752759;0;0;0;0;0;0;0;0;0;0;0;0;0,916114790286976;0,0794701986754967;0;0;0;0
"Binney2017_E2806";0;0;0,00919540229885057;0;0;0,00459770114942529;0;0,0183908045977011;0;0;0;0;0;0;0,0666666666666667;0,864367816091954;0,032183908045977;0;0;0,00459770114942529;0
"Binney2017_E2807";0,00879396984924623;0;0,021356783919598;0;0;0,0276381909547739;0;0,042713567839196;0;0;0;0;0;0;0,0050251256281407;0,89070351758794;0,00251256281407035;0;0;0,00125628140703518;0
"Binney2017_E2808";0,00173310225303293;0;0,0199306759098787;0;0;0,00519930675909879;0;0,00433275563258232;0;0;0;0;0;0;0,0329289428076256;0,925476603119584;0,00433275563258232;0;0;0,00606585788561525;0
"Binney2017_E2809";0,0204081632653061;0;0,022108843537415;0;0;0,0153061224489796;0;0,0391156462585034;0;0;0;0;0;0;0,0204081632653061;0,858843537414966;0,0238095238095238;0;0;0;0
"Binney2017_E2810";0,0863309352517986;0;0,122302158273381;0;0;0,0863309352517986;0;0,0863309352517986;0;0;0;0;0;0;0,129496402877698;0,438848920863309;0,0503597122302158;0;0;0;0
"Binney2017_E2811";0,00826446280991736;0;0,00206611570247934;0;0;0;0;0;0;0;0;0;0;0;0,0475206611570248;0,93801652892562;0,00413223140495868;0;0;0;0
"Binney2017_E2812";0,0606060606060606;0;0,139393939393939;0;0;0;0;0,0363636363636364;0;0;0;0;0;0;0,0121212121212121;0,593939393939394;0,157575757575758;0;0;0;0
"Binney2017_E2813";0,0306513409961686;0;0,153256704980843;0;0;0,0344827586206897;0;0,00383141762452107;0;0;0;0;0;0;0,0268199233716475;0,597701149425287;0,153256704980843;0;0;0;0
"Binney2017_E2814";0,053030303030303;0;0,0113636363636364;0;0;0,00757575757575758;0;0,0113636363636364;0;0;0;0;0;0;0,0113636363636364;0,791666666666667;0,113636363636364;0;0;0;0
"Binney2017_E2815";0,0661157024793388;0;0,0289256198347107;0;0;0,00826446280991736;0;0,0206611570247934;0;0;0;0;0;0;0,00413223140495868;0,793388429752066;0,0785123966942149;0;0;0;0
"Binney2017_E2816";0,157746478873239;0;0,140845070422535;0;0;0,00845070422535211;0;0,00563380281690141;0;0;0;0;0;0;0,0028169014084507;0,656338028169014;0,028169014084507;0;0;0;0
"Binney2017_E2817";0,0588235294117647;0;0,109243697478992;0;0;0,00840336134453781;0;0,00840336134453781;0;0;0;0;0;0;0,0504201680672269;0,710084033613445;0,0546218487394958;0;0;0;0
"Binney2017_E2818";0,08203125;0;0,0234375;0;0;0,03125;0;0,046875;0;0;0;0;0;0;0;0,6875;0,12890625;0;0;0;0
"Binney2017_E2819";0,036697247706422;0;0,100917431192661;0;0;0,018348623853211;0;0,018348623853211;0;0;0;0;0;0;0,0137614678899083;0,738532110091743;0,073394495412844;0;0;0;0
"Binney2017_E2820";0,0144404332129964;0;0,0324909747292419;0;0;0,0072202166064982;0;0,0649819494584837;0;0;0;0;0;0;0,0216606498194946;0,848375451263538;0,0108303249097473;0;0;0;0
"Binney2017_E2821";0,121951219512195;0;0,00914634146341463;0;0;0;0;0,0152439024390244;0;0;0;0;0;0;0,0670731707317073;0,73780487804878;0,048780487804878;0;0;0;0
"Binney2017_E2822";0,0043859649122807;0;0,0942982456140351;0;0;0;0;0,0657894736842105;0;0;0;0;0;0;0,0350877192982456;0,776315789473684;0,0197368421052632;0;0;0,0043859649122807;0
"Binney2017_E2823";0,0854700854700855;0;0,0341880341880342;0;0;0,0128205128205128;0;0;0;0;0;0;0;0;0,0128205128205128;0,85042735042735;0,00427350427350427;0;0;0;0
"Binney2017_E2824";0,0696864111498258;0;0,00696864111498258;0;0;0;0;0,0139372822299652;0;0;0;0;0;0;0,0104529616724739;0,871080139372822;0,0278745644599303;0;0;0;0
"Binney2017_E2825";0,0396039603960396;0;0;0;0;0;0;0,0099009900990099;0;0;0;0;0;0;0,0247524752475248;0,905940594059406;0,0198019801980198;0;0;0;0
"Binney2017_E2826";0,00526315789473684;0;0,178947368421053;0;0;0,0315789473684211;0;0,0157894736842105;0;0;0;0;0;0;0,0421052631578947;0,58421052631579;0,142105263157895;0;0;0;0
"Binney2017_E2827";0,00467289719626168;0;0;0;0;0,014018691588785;0;0,00934579439252336;0;0;0;0;0;0;0,373831775700935;0,542056074766355;0,0560747663551402;0;0;0;0
"Binney2017_E2828";0,00598802395209581;0;0,0239520958083832;0;0;0;0;0,0179640718562874;0;0;0;0;0;0;0,0179640718562874;0,92814371257485;0,00598802395209581;0;0;0;0
"Binney2017_E2829";0,0447761194029851;0;0,0335820895522388;0;0;0,0298507462686567;0;0,0261194029850746;0;0;0;0;0;0;0,0522388059701493;0,791044776119403;0,0223880597014925;0;0;0;0
"Binney2017_E2830";0,0149812734082397;0;0,0337078651685393;0;0;0,0149812734082397;0;0,0449438202247191;0;0;0;0;0;0;0,0149812734082397;0,850187265917603;0,0262172284644195;0;0;0;0
"Binney2017_E2831";0,0869565217391304;0;0,0386473429951691;0;0;0,00966183574879227;0;0,0579710144927536;0;0;0;0;0;0;0,0772946859903382;0,695652173913043;0,0338164251207729;0;0;0;0
"Binney2017_E2832";0,12;0;0,01;0;0;0,005;0;0,01;0;0;0;0;0;0;0,09;0,725;0,04;0;0;0;0
"Binney2017_E2833";0,0136054421768707;0;0,0589569160997732;0;0;0;0;0,0770975056689342;0;0;0;0;0;0;0,0770975056689342;0,764172335600907;0,0090702947845805;0;0;0;0
"Binney2017_E2834";0,0075187969924812;0;0,0451127819548872;0;0;0,037593984962406;0;0,0451127819548872;0;0;0;0;0;0;0;0,766917293233083;0,0977443609022556;0;0;0;0
"Binney2017_E2835";0,1796875;0;0;0;0;0,0078125;0;0;0;0;0;0;0;0;0,0078125;0,796875;0,0078125;0;0;0;0
"Binney2017_E2836";0,271468144044321;0;0,00554016620498615;0;0;0,0166204986149584;0;0;0;0;0;0;0;0;0,00554016620498615;0,700831024930748;0;0;0;0;0
"Binney2017_E2837";0,357142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0238095238095238;0,6;0,019047619047619;0;0;0;0
"Binney2017_E2838";0,147540983606557;0;0;0;0;0;0;0,00819672131147541;0;0;0;0;0;0;0,0491803278688525;0,795081967213115;0;0;0;0;0
"Binney2017_E2839";0,0196506550218341;0;0,00524017467248908;0;0;0;0;0,00174672489082969;0;0;0;0;0;0;0,0524017467248908;0,91703056768559;0,00393013100436681;0;0;0;0
"Binney2017_E2840";0;0;0,016551724137931;0;0;0;0;0,0124137931034483;0;0;0;0;0;0;0,0620689655172414;0,889655172413793;0,0193103448275862;0;0;0;0
"Binney2017_E2841";0,0140056022408964;0;0,0224089635854342;0;0;0;0;0;0;0;0;0;0;0;0,0560224089635854;0,899159663865546;0,00840336134453781;0;0;0;0
"Binney2017_E2842";0,0176600441501104;0;0,0551876379690949;0;0;0,0264900662251656;0;0;0;0;0;0;0;0;0,0176600441501104;0,865342163355408;0,0176600441501104;0;0;0;0
"Binney2017_E2843";0,0196078431372549;0;0;0;0;0;0;0,00490196078431373;0;0;0;0;0;0;0,0245098039215686;0,950980392156863;0;0;0;0;0
"Binney2017_E2844";0,0346153846153846;0;0;0;0;0,00384615384615385;0;0,0173076923076923;0;0;0;0;0;0;0,0730769230769231;0,865384615384615;0,00384615384615385;0;0;0,00192307692307692;0
"Binney2017_E2845";0,010958904109589;0;0,0273972602739726;0;0;0,010958904109589;0;0;0;0;0;0;0;0;0,0410958904109589;0,899543378995434;0,0045662100456621;0;0;0,00547945205479452;0
"Binney2017_E2846";0,00571020699500357;0;0,0142755174875089;0;0;0;0;0;0;0;0;0;0;0;0,0306923625981442;0,940756602426838;0,00713775874375446;0;0;0,00142755174875089;0
"Binney2017_E2847";0,0343473994111874;0;0,00686947988223749;0;0;0;0;0,00883218842001963;0;0;0;0;0;0;0,0873405299313052;0,853778213935231;0,00883218842001963;0;0;0;0
"Binney2017_E2848";0,0062208398133748;0;0,0062208398133748;0;0;0;0;0;0;0;0;0;0;0;0,0497667185069984;0,934681181959565;0,0031104199066874;0;0;0;0
"Binney2017_E2849";0,0133451957295374;0;0,00533807829181495;0;0;0,000889679715302491;0;0,0177935943060498;0;0;0;0;0;0;0,0222419928825623;0,935943060498221;0,00444839857651246;0;0;0;0
"Binney2017_E2850";0,00997506234413965;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0548628428927681;0,932668329177057;0,00249376558603491;0;0;0;0
"Binney2017_E2851";0,0400874635568513;0;0,00364431486880466;0;0;0;0;0;0;0;0;0;0;0;0,0145772594752187;0,933673469387755;0,00801749271137026;0;0;0;0
"Binney2017_E2852";0,0962379702537183;0;0,0437445319335083;0;0;0,00699912510936133;0;0,0306211723534558;0;0;0;0;0;0;0,0761154855643045;0,730533683289589;0,015748031496063;0;0;0;0
"Binney2017_E2853";0,0181268882175227;0;0,00906344410876133;0;0;0;0;0;0;0;0;0;0;0;0,0181268882175227;0,945619335347432;0,00906344410876133;0;0;0;0
"Binney2017_E2854";0,0114285714285714;0;0,00285714285714286;0;0;0;0;0,00285714285714286;0;0;0;0;0;0;0,0371428571428571;0,945714285714286;0;0;0;0;0
"Binney2017_E2855";0,0208333333333333;0;0,0364583333333333;0;0;0;0;0;0;0;0;0;0;0;0,104166666666667;0,828125;0,0104166666666667;0;0;0;0
"Binney2017_E2856";0,0115702479338843;0;0,00165289256198347;0;0;0;0;0,0181818181818182;0;0;0;0;0;0;0,0231404958677686;0,945454545454545;0;0;0;0;0
"Binney2017_E2857";0,0401396160558464;0;0,0087260034904014;0;0;0;0;0,00698080279232112;0;0;0;0;0;0;0,043630017452007;0,886561954624782;0,0139616055846422;0;0;0;0
"Binney2017_E2858";0,0555555555555556;0;0;0;0;0;0;0,0202020202020202;0;0;0;0;0;0;0,0909090909090909;0,833333333333333;0;0;0;0;0
"Binney2017_E2859";0,00909090909090909;0;0,00681818181818182;0;0;0;0;0,00227272727272727;0;0;0;0;0;0;0,0181818181818182;0,963636363636364;0;0;0;0;0
"Binney2017_E2860";0,00979325353645267;0;0,0130576713819369;0;0;0;0;0,0136017410228509;0;0;0;0;0;0;0,00272034820457019;0,954298150163221;0,00652883569096844;0;0;0;0
"Binney2017_E2861";0,045643153526971;0;0;0;0;0;0;0,00622406639004149;0;0;0;0;0;0;0,0311203319502075;0,91701244813278;0;0;0;0;0
"Binney2017_E2862";0,00251572327044025;0;0,0427672955974843;0;0;0,0188679245283019;0;0,00251572327044025;0;0;0;0;0;0;0,00251572327044025;0,922012578616352;0,00628930817610063;0;0;0,00251572327044025;0
"Binney2017_E2863";0;0;0,0442043222003929;0;0;0,00884086444007859;0;0;0;0;0;0;0;0;0;0,933202357563851;0,0108055009823183;0;0;0,00294695481335953;0
"Binney2017_E2864";0;0;0,0927643784786642;0;0;0,0148423005565863;0;0,00927643784786642;0;0;0;0;0;0;0;0,846011131725417;0,0333951762523191;0;0;0,00371057513914657;0
"Binney2017_E2865";0;0;0,0788912579957356;0;0;0,00852878464818763;0;0,00426439232409382;0;0;0;0;0;0;0,00213219616204691;0,891257995735608;0,0127931769722814;0;0;0,00213219616204691;0
"Binney2017_E2889";0;0;0,00301204819277108;0,536144578313253;0;0;0,0120481927710843;0;0;0;0;0;0;0,00903614457831325;0,430722891566265;0;0,00903614457831325;0;0;0;0
"Binney2017_E2890";0;0;0,00429184549356223;0,405579399141631;0;0;0;0;0;0;0;0;0;0,00214592274678112;0,585836909871245;0;0,00214592274678112;0;0;0;0
"Binney2017_E2891";0;0;0,00215982721382289;0,460043196544276;0;0;0;0;0;0;0;0;0;0,00431965442764579;0,524838012958963;0;0,00863930885529158;0;0;0;0
"Binney2017_E2892";0;0;0;0,598194130925508;0;0;0,00225733634311512;0;0;0;0;0;0;0,00677200902934537;0,390519187358916;0;0,00225733634311512;0;0;0;0
"Binney2017_E2894";0;0;0,00245098039215686;0,497549019607843;0;0,00245098039215686;0,00490196078431373;0;0;0;0;0;0;0,00245098039215686;0,485294117647059;0;0,00490196078431373;0;0;0;0
"Binney2017_E2895";0;0;0;0,425790754257908;0;0;0,0048661800486618;0;0;0;0,0024330900243309;0;0;0,0145985401459854;0,547445255474453;0;0,0048661800486618;0;0;0;0
"Binney2017_E2896";0;0;0;0,460526315789474;0;0;0,0131578947368421;0;0;0;0;0;0;0,00789473684210526;0,515789473684211;0;0,00263157894736842;0;0;0;0
"Binney2017_E2897";0;0;0;0,490963855421687;0;0;0,00301204819277108;0;0;0;0;0;0;0,0120481927710843;0,493975903614458;0;0;0;0;0;0
"Binney2017_E2899";0;0;0;0,717573221757322;0;0;0,0146443514644351;0;0;0;0;0;0;0;0,263598326359833;0;0,00418410041841004;0;0;0;0
"Binney2017_E2900";0;0;0,00833333333333333;0,55;0;0;0,00833333333333333;0;0;0;0;0;0;0,0138888888888889;0,416666666666667;0;0,00277777777777778;0;0;0;0
"Binney2017_E2907";0;0;0;0,553459119496855;0;0;0,00209643605870021;0;0;0;0;0;0;0,00209643605870021;0,442348008385744;0;0;0;0;0;0
"Binney2017_E2911";0;0;0;0,466830466830467;0;0;0,00737100737100737;0;0;0;0;0;0;0;0,523341523341523;0;0,00245700245700246;0;0;0;0
"Binney2017_E2912";0;0;0,00245700245700246;0,528255528255528;0;0;0,0122850122850123;0;0;0;0;0;0;0,00245700245700246;0,454545454545455;0;0;0;0;0;0
"Binney2017_E2913";0;0;0,0144404332129964;0,59927797833935;0;0;0;0;0;0;0;0;0;0,0144404332129964;0,371841155234657;0;0;0;0;0;0
"Binney2017_E2914";0;0;0;0,513245033112583;0;0;0,0198675496688742;0;0;0;0;0;0;0,0198675496688742;0,440397350993377;0;0,00662251655629139;0;0;0;0
"Binney2017_E2915";0;0;0;0,534426229508197;0;0;0,00327868852459016;0;0;0;0;0;0;0,0131147540983607;0,439344262295082;0;0,00983606557377049;0;0;0;0
"Binney2017_E2916";0;0;0,0181159420289855;0,536231884057971;0;0;0,0036231884057971;0;0;0;0;0;0;0,0181159420289855;0,420289855072464;0;0,0036231884057971;0;0;0;0
"Binney2017_E2917";0;0;0,0115606936416185;0,476878612716763;0;0;0,00578034682080925;0;0;0;0;0;0;0,0144508670520231;0,485549132947977;0;0,00578034682080925;0;0;0;0
"Binney2017_E2918";0;0;0,00671140939597315;0,373601789709172;0;0;0,00671140939597315;0;0;0;0,00223713646532438;0;0;0,00447427293064877;0,60178970917226;0;0,00447427293064877;0;0;0;0
"Binney2017_E2930";0;0;0,00395256916996047;0,513833992094862;0;0,00395256916996047;0;0,0948616600790514;0;0;0;0;0;0;0,00395256916996047;0,162055335968379;0,209486166007905;0;0,00395256916996047;0,00395256916996047;0
"Binney2017_E2932";0;0;0,00878477306002928;0,487554904831625;0;0;0;0,130307467057101;0;0;0;0;0;0;0;0,150805270863836;0,22108345534407;0;0;0,00146412884333821;0
"Binney2017_E2934";0;0;0,0153172866520788;0,579868708971554;0;0,00437636761487965;0;0,181619256017505;0;0;0;0;0;0;0,0853391684901532;0,0656455142231947;0,0634573304157549;0;0;0,00437636761487965;0
"Binney2017_E2942";0;0;0,0775862068965517;0,0862068965517241;0;0;0;0,185344827586207;0;0;0;0;0;0;0;0,0129310344827586;0,603448275862069;0;0,0344827586206897;0;0
"Binney2017_E2944";0;0;0,0196078431372549;0,784313725490196;0;0,0196078431372549;0;0,176470588235294;0;0;0;0;0;0;0;0;0;0;0;0;0
"Binney2017_E2973";0;0;0,3;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0,183333333333333;0;0,0166666666666667;0;0
"Binney2017_E2974";0;0;0,010752688172043;0;0;0,00537634408602151;0;0,623655913978495;0;0;0;0;0;0;0;0;0,360215053763441;0;0;0;0
"Binney2017_E2975";0;0;0,0275229357798165;0;0;0;0;0,706422018348624;0;0;0;0;0;0;0;0;0,26605504587156;0;0;0;0
"Binney2017_E2976";0;0;0,0294117647058824;0;0;0;0;0,816176470588235;0;0;0;0;0;0;0;0;0,136029411764706;0;0,00367647058823529;0,0147058823529412;0
"Binney2017_E2977";0;0;0,026615969581749;0;0;0;0;0,855513307984791;0;0;0;0;0;0;0;0;0,110266159695817;0;0,00380228136882129;0,00380228136882129;0
"Binney2017_E2978";0;0;0,0214285714285714;0;0;0;0;0,892857142857143;0;0;0;0;0;0;0,00357142857142857;0;0,0821428571428571;0;0;0;0
"Binney2017_E2979";0;0;0,0148514851485149;0;0;0;0;0,495049504950495;0;0;0;0;0;0;0,00165016501650165;0,0297029702970297;0,455445544554455;0;0,00165016501650165;0,00165016501650165;0
"Binney2017_E2980";0;0;0,136585365853659;0;0;0;0;0,48780487804878;0;0;0;0;0;0;0;0,121951219512195;0,175609756097561;0;0,0731707317073171;0,0048780487804878;0
"Binney2017_E2981";0;0;0,0188679245283019;0;0;0,00269541778975741;0;0,808625336927224;0;0;0;0;0;0;0,00539083557951483;0,0754716981132075;0,0862533692722372;0;0,00269541778975741;0;0
"Binney2017_E2982";0;0;0,0323529411764706;0;0;0,00294117647058824;0;0,588235294117647;0;0;0;0;0;0;0,00294117647058824;0,152941176470588;0,214705882352941;0;0,00588235294117647;0;0
"Binney2017_E2983";0;0;0,00803212851405622;0;0;0;0;0,70281124497992;0;0;0;0;0;0;0,00200803212851406;0,0120481927710843;0,271084337349398;0;0,00401606425702811;0;0
"Binney2017_E2984";0;0;0,0302013422818792;0;0;0;0;0,503355704697987;0;0;0;0;0;0;0,00335570469798658;0,0167785234899329;0,426174496644295;0;0,0134228187919463;0,00671140939597315;0
"Binney2017_E2985";0;0;0,0116550116550117;0;0;0;0;0,815850815850816;0;0;0;0;0;0;0;0,020979020979021;0,144522144522145;0;0,00699300699300699;0;0
"Binney2017_E2986";0;0;0,0136674259681093;0;0;0;0;0,797266514806378;0;0;0;0;0;0;0,00227790432801822;0,0341685649202733;0,134396355353075;0;0,0159453302961276;0,00227790432801822;0
"Binney2017_E2987";0;0;0,0326086956521739;0;0;0,00543478260869565;0;0,434782608695652;0;0;0;0;0;0;0,00271739130434783;0,0516304347826087;0,467391304347826;0;0,00543478260869565;0;0
"Binney2017_E3004";0;0;0,0102040816326531;0,816326530612245;0;0;0;0,0408163265306122;0;0;0;0;0;0;0,0204081632653061;0;0,112244897959184;0;0;0;0
"Binney2017_E3165";0;0;0,0198019801980198;0,396039603960396;0;0,00495049504950495;0;0,326732673267327;0;0;0;0;0;0;0,0148514851485149;0,153465346534653;0,0742574257425743;0;0;0,0099009900990099;0
"Binney2017_E3166";0;0;0,0406091370558376;0,380710659898477;0;0;0;0,309644670050761;0;0;0;0;0;0;0,0101522842639594;0,101522842639594;0,152284263959391;0;0,0050761421319797;0;0
"Binney2017_E3167";0;0;0,00802139037433155;0,529411764705882;0;0,0053475935828877;0,00267379679144385;0,205882352941176;0;0;0;0;0;0;0,0106951871657754;0,122994652406417;0,114973262032086;0;0;0;0
"Binney2017_E3187";0;0;0,0225225225225225;0,677927927927928;0;0;0;0,0563063063063063;0;0;0;0;0;0;0,105855855855856;0,123873873873874;0,0135135135135135;0;0;0;0
"Binney2017_E3188";0;0;0,0188679245283019;0,59622641509434;0;0,00188679245283019;0;0,0188679245283019;0;0;0;0;0;0;0;0,132075471698113;0,226415094339623;0;0,00188679245283019;0,00377358490566038;0
"Binney2017_E3190";0;0;0,0732758620689655;0,0646551724137931;0;0,00431034482758621;0;0,0862068965517241;0;0;0;0;0;0;0;0,0129310344827586;0,732758620689655;0;0,0258620689655172;0;0
"Binney2017_E3194";0;0;0,0104651162790698;0,118604651162791;0;0;0;0,0558139534883721;0;0;0;0;0;0;0;0,790697674418605;0,022093023255814;0;0;0,00232558139534884;0
"Binney2017_E3199";0;0;0;0,837455830388693;0;0;0;0,0212014134275618;0;0;0;0;0;0;0;0,0530035335689046;0,088339222614841;0;0;0;0
"Binney2017_E3202";0;0;0;0,902654867256637;0;0;0;0,0353982300884956;0;0;0;0;0;0;0,00884955752212389;0;0,0530973451327434;0;0;0;0
"Binney2017_E3205";0;0;0,0789473684210526;0,368421052631579;0;0;0;0,447368421052632;0;0;0;0;0;0;0,105263157894737;0;0;0;0;0;0
"Binney2017_E3206";0;0;0,00861538461538462;0,488;0;0,00184615384615385;0;0,251692307692308;0;0,00738461538461538;0;0;0;0,0129230769230769;0,0412307692307692;0,116923076923077;0,0713846153846154;0;0;0;0
"Binney2017_E3207";0;0;0,01625;0,41875;0;0,01;0;0,29625;0;0,00375;0;0;0;0,02375;0,0425;0,115;0,0675;0;0;0,00375;0,0025
"Binney2017_E3208";0;0;0,0131979695431472;0,397969543147208;0;0,00710659898477157;0;0,310659898477157;0;0,00609137055837563;0;0;0;0,03248730964467;0,0609137055837563;0,0893401015228426;0,0751269035532995;0;0;0,00406091370558376;0,00304568527918782
