"";"Abies";"Acer.campestre.type";"Alnus";"Apiaceae";"Armeria.type";"Artemisia";"Asteraceae.subf..Cichorioideae";"Asteraceae.subf..Asteroideae";"Betula";"Boraginaceae";"Botrychium";"Brassicaceae";"Buxus";"Calluna.vulgaris";"Campanulaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Cedrus";"Centaurea";"Chenopodiaceae.Amaranthaceae";"Corylus";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Euphorbia";"Fagaceae";"Fagus";"Filipendula";"Fraxinus";"Hedera";"Helianthemum";"Hippophae.rhamnoides";"Juniperus";"Lamiaceae";"Olea.europaea";"Picea";"Pinus";"Plantago";"Plantago.lanceolata.type";"Poaceae";"Polygonum";"Quercus.robur.type";"Quercus.ilex.type";"Ranunculaceae";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Thalictrum";"Thymelaeaceae";"Tilia";"Ulmus";"Urticaceae"
"Mikishin-Gvozdeva_a98";0,0553359683794466;0;0,0909090909090909;0,0138339920948617;0;0,0197628458498024;0;0;0,114624505928854;0;0;0;0;0;0;0;0,00197628458498024;0;0;0,00197628458498024;0;0,122529644268775;0;0;0;0;0;0;0;0,00197628458498024;0;0;0;0;0;0;0,124505928853755;0,229249011857707;0;0;0,0434782608695653;0;0;0;0,138339920948617;0,0177865612648222;0;0,00197628458498024;0;0;0;0,00197628458498024;0;0;0,0197628458498024;0
"Mikishin-Gvozdeva_a99";0,064327485380117;0;0,0321637426900585;0;0;0,02046783625731;0;0;0,0935672514619883;0;0;0;0;0;0;0;0;0;0;0;0;0,0906432748538012;0;0;0,00584795321637427;0;0;0;0;0;0;0;0;0;0;0;0,497076023391812;0,157894736842106;0;0;0,0292397660818714;0;0;0;0;0,00292397660818714;0;0;0,00292397660818714;0;0;0,00292397660818714;0;0;0;0
"Mikishin-Gvozdeva_a100";0,013595166163142;0;0,392749244712991;0,00302114803625378;0;0,00755287009063445;0;0;0,164652567975831;0;0;0;0;0;0;0;0,00302114803625378;0;0;0;0;0,0921450151057403;0;0;0,0105740181268882;0;0;0;0;0;0;0;0;0;0;0;0,240181268882175;0,0362537764350454;0;0;0,0166163141993958;0;0;0;0;0,00453172205438067;0;0;0,0105740181268882;0;0;0,00151057401812689;0;0;0,00302114803625378;0
"Mikishin-Gvozdeva_a101";0,0336;0;0,1824;0,0032;0;0,0128;0;0;0,256000000000001;0;0;0;0;0;0;0;0;0;0;0,0048;0;0,1152;0;0;0,0624;0;0;0;0;0;0;0;0;0;0;0;0,1536;0,1408;0;0;0,0192;0;0;0;0;0,0032;0;0;0,0048;0;0;0;0;0;0,008;0
"Mikishin-Gvozdeva_a102";0,0188679245283019;0;0,202401372212693;0,00171526586620927;0;0,0514579759862779;0;0;0,234991423670669;0;0;0,00171526586620927;0;0;0;0;0,00343053173241852;0;0;0,0102915951972556;0;0,229845626072041;0;0;0,0137221269296741;0;0;0;0;0;0;0;0;0;0;0;0,123499142367066;0,0463121783876501;0;0;0,0308747855917667;0;0;0;0,00343053173241852;0,00857632933104631;0;0,00171526586620927;0,0102915951972556;0;0;0,00514579759862779;0;0;0,00171526586620927;0
"Mikishin-Gvozdeva_a103";0,0272727272727272;0;0,129090909090908;0,00181818181818181;0;0,0236363636363636;0;0;0,294545454545455;0;0;0;0;0;0;0;0,00545454545454545;0;0;0,00727272727272727;0;0,174545454545455;0;0;0,00727272727272727;0;0;0;0;0;0;0;0;0;0;0;0,143636363636364;0,16;0;0;0,00181818181818181;0;0;0;0,00363636363636364;0;0;0;0,00545454545454545;0;0;0;0;0,00181818181818181;0,0127272727272728;0
"Mikishin-Gvozdeva_a104";0,0114416475972541;0;0,107551487414188;0;0;0,0640732265446224;0;0;0,5720823798627;0;0;0;0;0;0;0;0;0;0;0,0045766590389016;0,0091533180778032;0,068649885583524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0503432494279176;0,0755148741418763;0;0;0,0137299771167048;0;0;0;0,0068649885583524;0;0;0;0;0;0;0,0022883295194508;0;0;0,0137299771167048;0
"Mikishin-Gvozdeva_a105";0,00589390962671906;0;0,233791748526523;0,00589390962671906;0;0,0726915520628684;0;0;0,428290766208251;0;0;0;0;0;0,00196463654223968;0;0;0;0;0,00392927308447937;0;0,0844793713163065;0;0;0,00785854616895875;0;0;0;0;0;0;0;0;0;0;0;0,0491159135559922;0,0785854616895875;0;0;0,00589390962671906;0;0;0;0;0,00196463654223968;0;0;0,00982318271119843;0;0;0,00392927308447937;0;0;0,00589390962671906;0
"Mikishin-Gvozdeva_a106";0;0;0,0881612090680101;0;0;0,216624685138539;0;0;0,415617128463476;0;0;0;0;0;0;0;0;0;0;0,0201511335012594;0,0125944584382871;0,0654911838790932;0;0,00251889168765743;0,0201511335012594;0;0;0;0;0;0;0;0;0;0,00251889168765743;0;0,017632241813602;0,0629722921914358;0;0;0,0125944584382871;0;0;0;0,0100755667506297;0,0125944584382871;0;0;0,00755667506297229;0;0;0,0151133501259445;0;0;0,017632241813602;0
"Mikishin-Gvozdeva_a107";0,00511508951406649;0;0,0485933503836317;0;0;0,0332480818414322;0;0;0,429667519181586;0;0;0,00511508951406649;0;0;0;0;0;0;0;0,00255754475703325;0,00255754475703325;0,0613810741687979;0;0;0,0946291560102302;0;0;0;0;0;0;0;0;0;0;0;0,0383631713554987;0,253196930946291;0;0;0,010230179028133;0;0;0;0;0;0;0;0;0;0;0;0;0,00255754475703325;0,0127877237851663;0
"Mikishin-Gvozdeva_a108";0,00201207243460765;0;0,0281690140845071;0;0;0,20523138832998;0;0;0,126760563380282;0;0;0;0;0;0;0;0,00201207243460765;0;0;0,0241448692152918;0;0,0865191146881289;0;0;0,00603621730382295;0;0;0;0;0;0;0;0;0;0;0;0,17907444668008;0,277665995975855;0;0;0,0563380281690141;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00603621730382295;0
"Mikishin-Gvozdeva_a109";0,00952380952380952;0;0,0476190476190477;0;0;0,0119047619047619;0;0;0,280952380952381;0;0;0;0;0;0;0;0,00476190476190477;0;0;0;0;0,0428571428571429;0;0;0,00952380952380952;0;0;0;0;0,00238095238095238;0;0;0;0;0;0;0,140476190476191;0,433333333333333;0;0;0,0142857142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00238095238095238;0
"Mikishin-Gvozdeva_a110";0,0132013201320132;0;0,042904290429043;0;0;0,00990099009900991;0;0;0,148514851485149;0;0;0;0;0;0;0;0;0;0;0;0;0,0396039603960396;0;0;0,0396039603960396;0;0;0;0;0;0;0;0;0;0;0;0,287128712871287;0,396039603960396;0;0;0,00990099009900991;0;0;0;0;0;0;0;0;0;0;0;0;0,0033003300330033;0,00990099009900991;0
"Mikishin-Gvozdeva_a111";0,0273972602739726;0;0,0171232876712329;0;0;0,0205479452054795;0;0;0,071917808219178;0;0;0;0;0;0;0;0,00342465753424658;0;0;0;0;0,00684931506849315;0;0;0,0136986301369863;0;0;0;0;0;0;0;0;0;0;0;0,39041095890411;0,445205479452055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00342465753424658;0
"Mikishin-Gvozdeva_a112";0,00526315789473684;0;0,15;0;0;0,00263157894736842;0;0;0,252631578947368;0;0;0;0;0;0;0;0,00789473684210526;0;0;0,00526315789473684;0;0,0473684210526315;0;0;0,105263157894737;0;0;0;0;0;0;0;0;0;0;0;0,192105263157895;0,207894736842105;0;0;0,0157894736842105;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00789473684210526;0
"Mikishin-Gvozdeva_a113";0,00828729281767954;0;0,118784530386741;0;0;0,0331491712707182;0;0;0,323204419889502;0;0;0;0;0;0;0;0,00276243093922652;0;0;0;0;0,151933701657459;0;0,00276243093922652;0,0359116022099447;0;0;0;0;0;0;0;0;0;0;0;0,154696132596685;0,151933701657459;0;0;0,00828729281767954;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00828729281767954;0
"Mikishin-Gvozdeva_a114";0,0175953079178886;0;0,12316715542522;0;0;0,029325513196481;0;0;0,322580645161291;0;0;0;0;0;0;0;0;0;0;0;0,0029325513196481;0,129032258064516;0;0;0,029325513196481;0;0;0;0;0;0;0;0;0;0;0;0,143695014662756;0,181818181818182;0;0;0,0146627565982405;0;0;0;0,0029325513196481;0;0;0;0;0;0;0;0;0;0,0029325513196481;0
"Mikishin-Gvozdeva_a115";0,0181347150259067;0;0,0829015544041451;0;0;0,0621761658031088;0;0;0,450777202072539;0;0;0,0129533678756477;0;0;0;0;0;0;0;0,00259067357512953;0,00518134715025906;0,0932642487046632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,126943005181347;0,0932642487046632;0;0;0,0284974093264248;0;0;0;0;0;0;0;0;0;0;0;0;0,00259067357512953;0,0207253886010362;0
"Mikishin-Gvozdeva_a116";0,020979020979021;0;0,0769230769230769;0;0;0,108391608391608;0;0;0,272727272727272;0;0;0,0034965034965035;0;0;0;0;0;0;0;0,0034965034965035;0;0,0104895104895105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,174825174825175;0,307692307692308;0;0;0,00699300699300699;0;0;0;0;0;0;0;0;0;0;0;0;0,0034965034965035;0,0104895104895105;0
"Mikishin-Gvozdeva_a117";0,0115273775216138;0;0,0576368876080692;0;0;0,0662824207492795;0;0;0,216138328530259;0;0;0;0;0;0;0;0;0;0;0;0,00288184438040345;0,0288184438040345;0;0,00864553314121037;0,00576368876080692;0;0;0;0;0;0;0;0;0;0;0;0,244956772334294;0,328530259365994;0;0;0,00576368876080692;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0230547550432276;0
"Mikishin-Gvozdeva_a118";0,00727272727272727;0;0,0581818181818182;0;0;0,0909090909090909;0;0;0,367272727272727;0;0;0,0218181818181818;0;0;0;0;0;0;0;0,00363636363636363;0,00363636363636363;0,0109090909090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;0,24;0;0;0,0181818181818181;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0181818181818181;0
"Mikishin-Gvozdeva_a119";0,00335570469798658;0;0,0201342281879195;0;0;0,00671140939597315;0;0;0,0604026845637583;0;0;0;0;0;0;0;0;0;0;0;0,00335570469798658;0,0335570469798658;0;0,00671140939597315;0,0134228187919463;0;0;0;0;0;0;0;0;0;0;0;0,251677852348994;0,59731543624161;0;0;0,00335570469798658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a120";0,00554016620498615;0;0,155124653739613;0;0;0,0692520775623268;0;0;0,390581717451523;0;0;0;0;0;0;0;0,00554016620498615;0;0;0,00831024930747922;0;0,110803324099723;0;0;0,0166204986149584;0;0;0;0;0;0;0;0;0;0;0;0,105263157894737;0,119113573407202;0;0;0,00277008310249307;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0110803324099723;0
"Mikishin-Gvozdeva_a121";0,0219435736677116;0;0,0909090909090909;0;0;0,0689655172413793;0;0;0,238244514106583;0;0;0;0;0;0;0;0;0;0;0,00313479623824451;0,00313479623824451;0,119122257053292;0;0;0,00940438871473354;0;0;0;0;0;0;0;0;0;0;0;0,15987460815047;0,260188087774295;0;0;0,00940438871473354;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0156739811912225;0
"Mikishin-Gvozdeva_a122";0,0192926045016077;0;0,0385852090032155;0;0;0,0707395498392284;0;0;0,22508038585209;0;0;0;0;0;0;0;0;0;0;0,00321543408360129;0,00321543408360129;0,00964630225080387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,176848874598071;0,414790996784566;0;0;0,0160771704180065;0;0;0;0;0;0;0;0;0;0;0;0;0,00321543408360129;0,0192926045016077;0
"Mikishin-Gvozdeva_a123";0,0264150943396226;0;0,128301886792452;0;0;0,0528301886792453;0;0;0,343396226415095;0;0;0;0;0;0;0;0,00377358490566038;0;0;0;0;0,0377358490566038;0;0;0,0150943396226415;0;0;0;0;0;0;0;0;0;0;0;0,150943396226415;0,222641509433963;0;0;0,00377358490566038;0;0;0;0;0;0;0;0,00377358490566038;0;0;0;0;0;0,0113207547169812;0
"Mikishin-Gvozdeva_a124";0,0115606936416185;0;0,0751445086705202;0;0;0,0289017341040463;0;0;0,260115606936416;0;0;0;0;0;0;0;0;0;0;0,00867052023121387;0,00867052023121387;0,0404624277456647;0;0;0,00578034682080924;0;0;0;0;0;0;0;0;0;0;0;0,239884393063583;0,306358381502891;0;0;0,00867052023121387;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00578034682080924;0
"Mikishin-Gvozdeva_a125";0,0114942528735632;0;0,10632183908046;0;0;0,0517241379310344;0;0;0,310344827586206;0;0;0;0;0;0;0;0;0;0;0,0114942528735632;0;0,114942528735632;0;0;0,0057471264367816;0;0;0;0;0;0;0;0;0;0;0;0,132183908045977;0,201149425287356;0;0;0,028735632183908;0;0;0;0;0;0;0;0;0;0;0;0;0,0057471264367816;0,0201149425287356;0
"Mikishin-Gvozdeva_a126";0,031055900621118;0;0,0838509316770187;0;0;0,093167701863354;0;0;0,31055900621118;0;0;0;0;0;0;0;0,00621118012422361;0;0;0,0031055900621118;0;0,0465838509316771;0;0,0031055900621118;0;0;0;0;0;0,00621118012422361;0;0;0;0;0;0;0,136645962732919;0,229813664596273;0;0;0,00621118012422361;0;0;0;0;0;0;0;0;0;0;0;0;0,0031055900621118;0,0403726708074535;0
"Mikishin-Gvozdeva_a127";0,0150753768844221;0;0,0829145728643216;0;0;0,07035175879397;0;0;0,359296482412061;0;0;0,00251256281407035;0;0;0;0;0;0;0;0,0175879396984925;0;0,0653266331658292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,170854271356784;0,198492462311558;0;0;0,00502512562814071;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125628140703518;0
"Mikishin-Gvozdeva_a128";0,0138248847926267;0;0,0599078341013825;0;0;0,0783410138248848;0;0;0,387096774193548;0;0;0,00921658986175115;0;0;0;0;0;0;0;0,00460829493087558;0;0,0691244239631336;0;0,00460829493087558;0,0184331797235023;0;0;0;0;0;0;0;0;0;0;0;0,152073732718894;0,15668202764977;0;0;0,0184331797235023;0;0;0;0;0;0;0;0;0;0;0;0;0,00460829493087558;0,0230414746543779;0
"Mikishin-Gvozdeva_a129";0,0205761316872428;0;0,0246913580246913;0;0;0,0329218106995885;0;0;0,275720164609053;0;0;0;0;0;0;0;0;0;0;0;0,00411522633744856;0,00411522633744856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,156378600823045;0,448559670781893;0;0;0,00411522633744856;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0288065843621399;0
"Mikishin-Gvozdeva_a130";0,00571428571428572;0;0,468571428571429;0;0;0,0885714285714286;0;0;0,328571428571428;0;0;0,00285714285714286;0;0;0;0;0;0;0;0;0;0,0228571428571428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0571428571428572;0,0228571428571428;0;0;0,00285714285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a131";0,015576323987539;0;0,0498442367601246;0;0;0,00311526479750779;0;0;0,199376947040499;0;0;0;0;0;0;0;0;0;0;0;0;0,00311526479750779;0;0;0,0467289719626168;0;0;0;0;0;0;0;0;0;0;0;0,230529595015576;0,45171339563863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a132";0,0764705882352941;0;0,0764705882352941;0;0;0;0;0;0,0617647058823529;0;0;0;0;0;0;0;0,00294117647058823;0;0;0;0;0,0205882352941176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,594117647058824;0,147058823529412;0;0;0,0176470588235294;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00294117647058823;0
"Mikishin-Gvozdeva_a133";0,0958904109589042;0;0,0102739726027397;0;0;0,00342465753424658;0;0;0,102739726027397;0;0;0;0;0;0;0;0;0;0;0;0;0,0136986301369863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,726027397260274;0,0479452054794521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a134";0,0176678445229681;0;0,459363957597173;0;0;0,0141342756183746;0;0;0,109540636042403;0;0;0,00706713780918727;0;0;0;0;0;0;0;0;0;0,0318021201413427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,293286219081272;0,0530035335689046;0;0;0,0141342756183746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a135";0,00409836065573771;0;0,0204918032786885;0;0;0,00409836065573771;0;0;0,102459016393443;0;0;0;0;0;0;0;0;0;0;0;0;0,0655737704918033;0;0;0,00409836065573771;0;0;0;0;0;0;0;0;0;0;0;0,147540983606557;0,60655737704918;0;0;0,0450819672131148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a136";0,0254777070063694;0;0,146496815286624;0;0;0,00318471337579618;0;0;0,130573248407643;0;0;0;0;0;0;0;0;0;0;0;0;0,0127388535031848;0;0;0,00318471337579618;0;0;0;0;0;0;0;0;0;0;0;0,608280254777071;0,0573248407643312;0;0;0,0127388535031848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a137";0,0181818181818182;0;0,225974025974026;0;0;0,0753246753246754;0;0;0,0883116883116883;0;0;0;0;0;0;0;0,0025974025974026;0;0;0,0077922077922078;0;0,0155844155844156;0;0;0,0025974025974026;0;0;0;0;0;0;0;0;0;0;0;0,493506493506493;0,038961038961039;0;0;0,0311688311688312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a138";0,0588235294117647;0;0,237076648841354;0,0053475935828877;0;0,0695187165775401;0;0;0,231729055258467;0;0;0;0;0;0;0,0035650623885918;0,0017825311942959;0;0;0,0035650623885918;0,0106951871657754;0,0445632798573975;0;0;0,00891265597147951;0;0;0,0035650623885918;0;0,0017825311942959;0;0;0;0;0,0017825311942959;0;0,222816399286988;0,0338680926916221;0;0;0,0160427807486631;0;0;0;0;0,0035650623885918;0;0;0,0071301247771836;0;0;0,0017825311942959;0;0,0017825311942959;0,0303030303030303;0
"Mikishin-Gvozdeva_a139";0,276497695852534;0;0,00921658986175116;0;0;0;0;0;0,0230414746543779;0;0;0;0;0;0;0;0;0;0;0;0;0,00460829493087557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,612903225806452;0,0599078341013825;0;0;0,00921658986175116;0;0;0;0,00460829493087557;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a140";0,258181818181819;0;0,0181818181818181;0;0;0;0;0;0,00727272727272727;0;0;0;0;0;0;0;0;0;0;0;0;0,00363636363636364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,661818181818182;0,029090909090909;0;0;0,0218181818181818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a141";0,253846153846153;0;0,0128205128205128;0;0;0;0;0;0,0512820512820513;0;0;0;0;0;0;0;0;0;0;0;0;0,0128205128205128;0;0;0,00256410256410256;0;0;0;0;0;0;0;0;0;0;0;0,520512820512821;0,112820512820513;0;0;0,0282051282051282;0;0;0;0;0;0;0;0,00256410256410256;0;0;0;0;0;0,00256410256410256;0
"Mikishin-Gvozdeva_a142";0,39095744680851;0;0,125;0,00797872340425531;0;0,00265957446808511;0;0;0,0558510638297872;0;0,00531914893617021;0;0;0;0;0,00265957446808511;0;0;0;0,00531914893617021;0,00265957446808511;0,00265957446808511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287234042553192;0,0159574468085106;0,00265957446808511;0;0,0345744680851063;0;0;0;0,0132978723404255;0,0186170212765957;0;0,00531914893617021;0,0186170212765957;0;0;0;0;0;0,00265957446808511;0
"Mikishin-Gvozdeva_a143";0,0681399631675875;0;0,130755064456722;0,0147329650092081;0;0,0847145488029465;0;0;0,156537753222836;0;0,00184162062615102;0;0;0;0;0;0,00736648250460404;0;0;0,00368324125230202;0;0,220994475138122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,125230202578269;0,0239410681399631;0;0;0,114180478821363;0;0;0;0,0220994475138122;0,00552486187845304;0;0;0,00552486187845304;0;0;0,00736648250460404;0;0;0,00736648250460404;0
"Mikishin-Gvozdeva_a144";0,015625;0;0,109375;0,00223214285714285;0;0,0736607142857142;0,00223214285714285;0;0,410714285714286;0;0,0111607142857143;0;0;0;0;0;0,0223214285714285;0;0;0,0267857142857143;0,015625;0,125;0;0;0,00446428571428571;0;0;0,00223214285714285;0;0;0;0;0;0;0;0;0,0401785714285714;0,0357142857142857;0;0;0,0602678571428571;0;0;0;0,0111607142857143;0;0;0,0111607142857143;0,00223214285714285;0;0;0,00223214285714285;0;0;0,015625;0
"Mikishin-Gvozdeva_a145";0,0792951541850221;0;0,196035242290749;0,0066079295154185;0;0,0242290748898678;0;0;0,330396475770925;0;0;0;0;0;0;0;0;0;0;0,039647577092511;0,00220264317180616;0,0969162995594715;0;0;0,00220264317180616;0;0;0,00220264317180616;0;0;0;0;0;0;0;0;0,134361233480176;0,0330396475770925;0;0;0,0154185022026432;0;0;0;0,0066079295154185;0,00220264317180616;0;0;0,00220264317180616;0;0;0;0;0;0,026431718061674;0
"Mikishin-Gvozdeva_a146";0,114503816793893;0;0,358778625954198;0,0286259541984732;0;0,0534351145038168;0;0;0,122137404580153;0;0;0;0;0;0;0;0;0;0;0,0114503816793893;0;0,0706106870229007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,137404580152672;0,0248091603053435;0;0;0,0515267175572518;0;0;0;0;0,00763358778625953;0;0,00190839694656489;0,00190839694656489;0;0;0,00572519083969465;0;0;0,00954198473282442;0
"Mikishin-Gvozdeva_a147";0,0139211136890951;0;0,401392111368909;0,0162412993039443;0;0,132250580046404;0;0;0,20185614849188;0;0;0;0;0;0;0;0;0;0;0;0,0232018561484918;0,0510440835266821;0;0;0,00464037122969838;0;0;0,00232018561484918;0;0;0;0;0;0;0;0;0,0301624129930394;0,0301624129930394;0,00232018561484918;0;0,048723897911833;0;0;0;0,00928074245939674;0,0116009280742459;0;0,00464037122969838;0,00464037122969838;0;0;0;0;0,00232018561484918;0,00928074245939674;0
"Mikishin-Gvozdeva_a148";0,0405797101449275;0;0,165217391304348;0,00289855072463768;0;0,0623188405797101;0;0;0,420289855072464;0;0;0,00144927536231883;0;0;0;0,00144927536231883;0;0;0;0,00724637681159419;0,0159420289855072;0,0391304347826086;0;0;0,00869565217391304;0;0;0,00144927536231883;0;0;0;0;0;0;0;0;0,0840579710144927;0,0826086956521739;0;0;0,0144927536231883;0;0;0;0,00579710144927536;0,00144927536231883;0;0;0,00434782608695651;0;0;0,00144927536231883;0;0,00144927536231883;0,0376811594202899;0
"Mikishin-Gvozdeva_a149";0,0118694362017804;0;0,225519287833828;0;0;0,0207715133531157;0;0;0,507418397626113;0;0;0;0;0;0;0;0;0;0;0;0,029673590504451;0,0178041543026706;0;0;0,0059347181008902;0;0;0;0;0;0;0;0;0;0;0;0,0741839762611275;0,059347181008902;0;0;0,0118694362017804;0;0;0;0;0,0029673590504451;0;0;0;0;0;0;0;0;0,0326409495548962;0
"Mikishin-Gvozdeva_a150";0,0156657963446475;0;0,216710182767624;0;0;0,0469973890339426;0;0;0,368146214099217;0;0;0;0;0;0;0;0;0;0;0;0,0182767624020887;0,0391644908616188;0;0;0,00522193211488251;0;0;0,00522193211488251;0;0;0;0;0;0;0;0;0,114882506527415;0,107049608355091;0;0;0,0156657963446475;0;0;0;0;0,00783289817232376;0;0;0;0;0;0;0;0,00261096605744125;0,0365535248041776;0
"Mikishin-Gvozdeva_a151";0,0356294536817102;0;0,0807600950118765;0,00237529691211401;0;0,0403800475059383;0;0;0,209026128266033;0;0;0;0;0;0;0,00475059382422804;0;0;0;0,00237529691211401;0,0118764845605701;0,0142517814726841;0;0;0,45605700712589;0;0;0;0;0;0;0;0;0;0;0;0,0498812351543943;0,0190023752969121;0;0;0,00712589073634205;0;0;0;0;0,0213776722090261;0;0;0;0;0;0,0380047505938243;0;0;0,00712589073634205;0
"Mikishin-Gvozdeva_a152";0,0296610169491526;0;0,0741525423728814;0;0;0,0148305084745762;0;0;0,171610169491526;0;0;0;0;0;0;0;0;0;0;0;0,00423728813559322;0,00423728813559322;0;0;0,309322033898305;0;0;0;0;0;0;0;0;0;0;0;0,247881355932203;0,139830508474576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00423728813559322;0
"Mikishin-Gvozdeva_a153";0,00970873786407767;0;0,0485436893203883;0;0;0,00242718446601941;0;0;0,128640776699029;0;0;0;0;0;0;0;0;0;0;0;0;0,0218446601941747;0;0;0,075242718446602;0;0;0;0;0;0;0;0;0;0;0;0,0412621359223301;0,660194174757282;0;0;0,00970873786407767;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00242718446601941;0
"Mikishin-Gvozdeva_a154";0,00712589073634204;0;0,0760095011876484;0;0;0,00475059382422803;0;0;0,0997624703087885;0;0;0;0;0;0;0;0;0;0;0;0;0,0190023752969121;0;0;0,00475059382422803;0;0;0;0;0;0;0;0;0;0;0;0,0475059382422803;0,72209026128266;0;0;0,0142517814726841;0;0;0;0;0,00475059382422803;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a155";0,00797872340425532;0;0,0531914893617021;0;0;0,00265957446808511;0;0;0,0638297872340426;0;0;0;0;0;0;0;0;0;0;0;0;0,0319148936170213;0;0;0,0106382978723405;0;0;0;0;0;0;0;0;0;0;0;0,023936170212766;0,803191489361702;0;0;0;0;0;0;0;0,00265957446808511;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a156";0,00384615384615385;0;0,176923076923077;0;0;0,0076923076923077;0;0;0,207692307692307;0;0;0;0;0;0;0;0;0;0;0;0;0,175;0;0;0,0230769230769231;0;0;0;0;0;0;0;0;0;0;0;0,0769230769230769;0,321153846153847;0;0;0,0076923076923077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a157";0,0275229357798165;0;0,0825688073394496;0;0;0,0036697247706422;0;0;0,137614678899082;0;0;0;0;0;0;0;0;0;0;0;0;0,036697247706422;0;0;0,0954128440366973;0;0;0;0;0;0;0;0;0;0;0;0,0752293577981652;0,533944954128441;0;0;0,0036697247706422;0;0;0;0;0,0018348623853211;0;0;0;0;0;0;0;0;0,0018348623853211;0
"Mikishin-Gvozdeva_a158";0,00355871886120997;0;0,209964412811388;0;0;0,0213523131672598;0;0;0,233096085409253;0;0;0;0;0;0;0;0;0;0;0;0;0,0907473309608541;0;0;0,099644128113879;0;0;0;0;0,00177935943060498;0;0;0;0;0;0;0,0320284697508896;0,288256227758007;0;0;0,0160142348754448;0;0;0;0;0,00177935943060498;0;0;0;0;0;0;0;0;0,00177935943060498;0
"Mikishin-Gvozdeva_a159";0;0;0,191919191919192;0;0;0,0134680134680135;0;0;0,434343434343434;0;0;0;0;0;0;0;0;0;0;0;0,00336700336700336;0,0168350168350168;0;0;0,0707070707070708;0;0;0;0;0;0;0;0;0;0;0;0,104377104377104;0,161616161616162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00336700336700336;0
"Mikishin-Gvozdeva_a160";0,00268817204301075;0;0,0618279569892473;0;0;0,00806451612903225;0;0;0,0483870967741935;0;0;0;0;0;0;0;0;0;0;0;0;0,00537634408602151;0;0;0,00537634408602151;0;0;0;0;0;0;0;0;0;0;0;0,00537634408602151;0,860215053763441;0;0;0,00268817204301075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
