"";"Abies";"Acer campestre-type";"Alnus";"Armeria-type";"Artemisia";"Betula";"Boraginaceae";"Botrychium";"Buxus";"Calluna vulgaris";"Carpinus betulus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Cedrus";"Centaurea";"Chenopodiaceae/Amaranthaceae";"Asteraceae subf. Asteroideae";"Asteraceae subf. Cichorioideae";"Corylus";"Crassulaceae";"Brassicaceae";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Fagus";"Filipendula";"Fraxinus";"Gentianaceae";"Poaceae";"Hedera";"Helianthemum";"Hippophae rhamnoides";"Ilex";"Juniperus";"Osmunda regalis";"Picea";"Pinus";"Plantago";"Plantago lanceolata-type";"Polygonum";"Polypodium";"Populus";"Potamogeton";"Quercus ilex-type";"Quercus robur-type";"Ranunculaceae";"Ranunculus-type";"Rhamnus";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Selaginella";"Taxus";"Thalictrum";"Tilia";"Ulmus";"Valeriana"
"EPDcoretop_E606";0,104255319148936;0;0,025531914893617;0;0,00638297872340425;0,0276595744680851;0;0;0;0,278723404255319;0,025531914893617;0;0;0;0,0127659574468085;0;0,00638297872340425;0,0276595744680851;0;0,00212765957446809;0,0170212765957447;0;0;0;0,0978723404255319;0,00212765957446809;0,00638297872340425;0;0,234042553191489;0;0;0;0;0;0;0,00851063829787234;0,074468085106383;0,00212765957446809;0,0319148936170213;0;0;0;0;0;0;0;0;0;0;0;0;0,00425531914893617;0;0;0;0;0,00212765957446809;0;0,00212765957446809;0
"EPDcoretop_E609";0;0;0,00843881856540084;0;0;0;0,00843881856540084;0;0;0;0;0,00421940928270042;0;0,0126582278481013;0;0,0421940928270042;0,236286919831224;0,00843881856540084;0;0,0126582278481013;0,0126582278481013;0;0;0;0,00421940928270042;0;0,00421940928270042;0;0,443037974683544;0;0;0;0;0,0126582278481013;0;0;0,0675105485232067;0;0;0;0;0;0,0210970464135021;0,0337552742616034;0,0632911392405063;0;0;0;0;0;0,00421940928270042;0;0;0;0;0;0;0;0;0
"EPDcoretop_E611";0;0;0;0;0,00596421471172962;0;0;0;0;0;0;0,00397614314115308;0,0159045725646123;0;0,025844930417495;0,0159045725646123;0,0099403578528827;0;0;0,00198807157057654;0,025844930417495;0;0;0;0;0;0;0;0,00596421471172962;0;0;0;0;0,00795228628230616;0;0;0,876739562624254;0;0,00198807157057654;0;0;0;0;0;0;0;0;0;0;0,00198807157057654;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E612";0;0;0,0297176820208024;0;0,00594353640416048;0,338781575037147;0;0;0;0;0;0;0;0;0,00297176820208024;0;0;0;0;0;0,00891530460624071;0;0;0,197622585438336;0;0;0;0;0,00594353640416048;0;0;0;0;0;0;0,0282317979197623;0,37444279346211;0;0;0;0;0;0,00148588410104012;0;0;0;0;0;0;0;0,00297176820208024;0,00297176820208024;0;0;0;0;0;0;0;0
"EPDcoretop_E614";0;0;0,0447154471544715;0,00101626016260163;0,00101626016260163;0,0497967479674797;0;0;0;0,136178861788618;0;0;0;0;0,00508130081300813;0;0,00609756097560976;0,0376016260162602;0;0,00203252032520325;0;0;0;0;0,00304878048780488;0,00101626016260163;0,00304878048780488;0;0,526422764227642;0;0;0;0;0;0;0,00914634146341463;0,0254065040650406;0,00203252032520325;0,00813008130081301;0;0,00101626016260163;0;0,129065040650406;0;0;0;0;0;0;0;0;0,00304878048780488;0;0;0;0;0;0,00203252032520325;0,00304878048780488;0
"EPDcoretop_E619";0;0;0,00738809213385485;0;0,000434593654932638;0,0134724033029118;0;0;0;0,383746197305519;0;0;0;0;0;0,000869187309865276;0,0130378096479791;0,0152107779226423;0;0,000434593654932638;0,142981312472838;0;0;0,101260321599305;0,0126032159930465;0;0,000434593654932638;0;0,233811386353759;0,000434593654932638;0;0;0;0;0,00260756192959583;0;0,000434593654932638;0;0,029986962190352;0,000869187309865276;0,000869187309865276;0;0;0;0;0;0,000434593654932638;0;0,000869187309865276;0,000434593654932638;0,036071273359409;0,00130378096479791;0;0;0;0;0;0;0;0
"EPDcoretop_E622";0;0,0306122448979592;0,0408163265306122;0;0,122448979591837;0,0306122448979592;0;0;0;0;0,0816326530612245;0;0;0;0,102040816326531;0;0;0,0816326530612245;0;0;0,204081632653061;0;0;0;0,0510204081632653;0;0;0;0;0;0;0;0;0;0;0;0,0714285714285714;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0306122448979592;0,0408163265306122;0;0;0;0;0;0,0510204081632653;0,0612244897959184;0
"EPDcoretop_E625";0;0;0,243464052287582;0,000816993464052288;0,00326797385620915;0,23202614379085;0;0;0;0;0,172385620915033;0,000816993464052288;0;0;0;0,000816993464052288;0;0,0416666666666667;0;0;0,00490196078431373;0;0;0;0,00408496732026144;0,000816993464052288;0,00816993464052288;0;0,0065359477124183;0;0,000816993464052288;0;0;0;0;0,00326797385620915;0,235294117647059;0;0;0;0;0,00163398692810458;0,00326797385620915;0;0;0;0,000816993464052288;0;0,000816993464052288;0,00163398692810458;0;0,000816993464052288;0;0;0;0;0;0,0277777777777778;0,00408496732026144;0
"EPDcoretop_E631";0;0;0,00980392156862745;0;0;0,00980392156862745;0;0;0;0,00980392156862745;0,0065359477124183;0;0;0;0,022875816993464;0;0,00980392156862745;0,0163398692810458;0;0;0,0130718954248366;0;0;0,00326797385620915;0,00326797385620915;0;0,00326797385620915;0;0,73202614379085;0,00326797385620915;0;0;0;0;0;0;0,117647058823529;0,00326797385620915;0;0;0,00326797385620915;0;0;0,0065359477124183;0;0,00980392156862745;0;0;0;0;0,0065359477124183;0,00326797385620915;0;0;0;0;0;0,00326797385620915;0,00326797385620915;0
"EPDcoretop_E635";0;0;0,014903129657228;0;0,00596125186289121;0,0163934426229508;0;0;0;0;0,014903129657228;0;0;0;0,0104321907600596;0;0;0,00596125186289121;0;0,0104321907600596;0,154992548435171;0;0;0;0,0268256333830104;0;0,0029806259314456;0;0,0953800298062593;0;0;0;0;0,0104321907600596;0;0,0208643815201192;0,561847988077496;0;0,0208643815201192;0;0;0;0;0;0;0,00745156482861401;0;0;0,00596125186289121;0;0,00894187779433681;0,0014903129657228;0;0,0014903129657228;0;0;0,0014903129657228;0;0;0
"EPDcoretop_E637";0,00241545893719807;0;0,0169082125603865;0;0,0144927536231884;0,00966183574879227;0,00483091787439614;0;0;0;0;0;0;0;0,0144927536231884;0;0,0120772946859903;0,00120772946859903;0;0,00120772946859903;0,333333333333333;0;0;0;0;0,00241545893719807;0,00241545893719807;0;0,102657004830918;0;0;0;0;0;0;0,0157004830917874;0,14975845410628;0;0,0036231884057971;0;0,288647342995169;0;0;0;0;0,00483091787439614;0;0;0,0108695652173913;0;0;0,0036231884057971;0;0;0;0;0;0,00120772946859903;0;0,0036231884057971
"EPDcoretop_E639";0;0;0,141393442622951;0;0,0307377049180328;0,274590163934426;0;0;0;0;0,0348360655737705;0;0;0;0,00614754098360656;0;0;0,0614754098360656;0;0,0040983606557377;0,00204918032786885;0;0;0;0;0;0;0;0,0655737704918033;0;0;0;0;0;0;0,0225409836065574;0,344262295081967;0;0;0;0;0;0;0;0;0,0040983606557377;0;0;0;0;0;0;0;0;0;0;0;0,00204918032786885;0,00614754098360656;0
"EPDcoretop_E640";0;0;0,0635514018691589;0;0,00186915887850467;0,272897196261682;0;0;0;0;0,00186915887850467;0;0;0;0;0;0;0,00467289719626168;0;0;0,011214953271028;0;0;0,00841121495327103;0;0;0;0;0,0196261682242991;0;0;0;0;0,00186915887850467;0;0,0242990654205607;0,566355140186916;0;0;0;0;0,00373831775700935;0;0;0;0,00186915887850467;0;0;0,00186915887850467;0;0,000934579439252336;0,000934579439252336;0;0;0;0;0;0,0130841121495327;0,000934579439252336;0
"EPDcoretop_E641";0,0994152046783626;0,0155945419103314;0,173489278752437;0;0,0155945419103314;0,0623781676413255;0;0;0;0;0,01364522417154;0,00389863547758285;0;0;0,00584795321637427;0,00389863547758285;0,0116959064327485;0,0682261208576998;0;0;0,0331384015594542;0;0;0;0,050682261208577;0;0,0350877192982456;0;0,0994152046783626;0;0;0;0;0;0;0,00974658869395711;0,157894736842105;0;0,00584795321637427;0;0;0;0;0;0;0,00584795321637427;0;0;0,01364522417154;0,00194931773879142;0;0,0799220272904483;0;0;0;0;0;0,0175438596491228;0,0155945419103314;0
"EPDcoretop_E643";0,0289283366206443;0,000657462195923734;0,0946745562130177;0;0,012491781722551;0,121630506245891;0;0;0;0,00328731097961867;0,0118343195266272;0;0;0;0,022353714661407;0;0,00394477317554241;0,0690335305719921;0;0,00591715976331361;0,0407626561472715;0;0;0;0,16370808678501;0,00328731097961867;0,00394477317554241;0;0,204470742932281;0;0;0;0;0,0111768573307035;0;0,0433925049309665;0,0821827744904668;0,00723208415516108;0,0394477317554241;0;0;0,00262984878369494;0;0;0;0;0,00723208415516108;0;0;0,000657462195923734;0;0,0111768573307035;0;0;0;0;0,000657462195923734;0,000657462195923734;0,0019723865877712;0,000657462195923734
"EPDcoretop_E646";0;0;0,144981412639405;0;0;0,144981412639405;0;0;0;0,0743494423791822;0;0;0;0;0;0;0,00371747211895911;0,204460966542751;0;0;0,0408921933085502;0;0;0;0;0,00743494423791822;0;0;0,118959107806691;0;0;0;0;0,00371747211895911;0;0;0,211895910780669;0;0;0;0;0;0;0;0;0;0;0;0,00371747211895911;0,00371747211895911;0;0,0111524163568773;0;0;0;0;0;0;0,0260223048327138;0
"EPDcoretop_E647";0;0;0,0680272108843537;0;0,00680272108843537;0,00680272108843537;0;0;0;0;0,00680272108843537;0;0;0;0,00680272108843537;0,0136054421768707;0,163265306122449;0,0204081632653061;0;0;0,0952380952380952;0;0;0;0,00680272108843537;0,0136054421768707;0;0;0,156462585034014;0;0;0;0;0;0;0,054421768707483;0,353741496598639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0136054421768707;0;0;0;0;0;0,00680272108843537;0,00680272108843537;0
"EPDcoretop_E650";0,0043859649122807;0;0,0350877192982456;0;0,0307017543859649;0;0;0;0;0;0,0175438596491228;0,0043859649122807;0;0;0,0614035087719298;0,0219298245614035;0,0614035087719298;0,0263157894736842;0;0;0,25;0;0;0,0789473684210526;0,0175438596491228;0;0,0087719298245614;0;0,0701754385964912;0;0;0;0;0,0175438596491228;0;0,0043859649122807;0,179824561403509;0,0043859649122807;0;0;0;0;0,0350877192982456;0,043859649122807;0;0,0043859649122807;0;0;0,0043859649122807;0,0043859649122807;0;0;0;0;0;0;0,0087719298245614;0,0043859649122807;0;0
"EPDcoretop_E651";0;0;0,0252707581227437;0;0,0072202166064982;0,0036101083032491;0;0;0;0;0;0;0;0;0,220216606498195;0,0108303249097473;0,0216606498194946;0,0180505415162455;0;0;0,0144404332129964;0;0,0036101083032491;0,0469314079422383;0;0;0;0;0,0577617328519856;0;0;0;0;0;0;0;0,249097472924188;0,0541516245487365;0;0,0108303249097473;0;0;0;0,1985559566787;0,0505415162454874;0;0;0;0;0;0,0036101083032491;0;0;0;0;0;0;0,0036101083032491;0;0
"EPDcoretop_E654";0,00554938956714761;0,00110987791342952;0;0;0,00776914539400666;0,0332963374028857;0;0;0;0;0,0332963374028857;0;0;0;0,122086570477247;0;0;0,072142064372919;0;0,0133185349611543;0;0;0;0,0110987791342952;0,210876803551609;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00110987791342952;0,00110987791342952;0;0;0,00443951165371809;0;0,477247502774695;0;0,00110987791342952;0;0;0;0;0;0;0;0;0;0;0,00110987791342952;0,00332963374028857;0
"EPDcoretop_E655";0,0100502512562814;0;0;0;0;0,0301507537688442;0;0;0;0;0,0402010050251256;0;0;0;0;0;0;0,0402010050251256;0;0;0;0;0;0;0,100502512562814;0;0;0;0;0;0;0;0;0;0;0,0100502512562814;0,236180904522613;0;0;0;0;0;0;0;0,532663316582915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E656";0,0146666666666667;0;0,0213333333333333;0;0,016;0;0;0;0;0;0,0293333333333333;0;0;0;0,12;0;0;0,024;0;0,008;0;0;0;0;0,264;0;0;0;0;0,00266666666666667;0;0;0;0;0;0,056;0,225333333333333;0,0133333333333333;0;0,0133333333333333;0,00533333333333333;0;0,0173333333333333;0;0,169333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E660";0;0;0,0224719101123595;0;0;0,00561797752808989;0;0;0;0,050561797752809;0;0;0;0,00280898876404494;0;0,0112359550561798;0,0702247191011236;0,0337078651685393;0;0,00561797752808989;0,0393258426966292;0,00280898876404494;0;0,0646067415730337;0,050561797752809;0,00280898876404494;0;0;0,219101123595506;0;0;0;0;0;0;0;0,109550561797753;0,0786516853932584;0,0814606741573034;0;0;0;0;0,0561797752808989;0,0702247191011236;0;0;0;0;0;0,0168539325842697;0;0;0,00280898876404494;0;0;0,00280898876404494;0;0;0
"EPDcoretop_E663";0,00795755968169761;0,0013262599469496;0,0411140583554377;0;0;0,428381962864721;0;0;0;0,0610079575596817;0;0,0013262599469496;0;0;0;0,0026525198938992;0;0,00530503978779841;0;0;0,00663129973474801;0;0;0;0,0119363395225464;0;0,0026525198938992;0;0,10079575596817;0;0;0;0;0;0;0,0583554376657825;0,23342175066313;0;0,0212201591511936;0;0;0;0;0;0;0,00928381962864721;0;0;0,00397877984084881;0,0013262599469496;0;0,0013262599469496;0;0;0;0;0;0;0;0
"EPDcoretop_E665";0;0;0,0450980392156863;0;0,00196078431372549;0,2;0;0;0;0,357843137254902;0;0,000980392156862745;0;0;0,000980392156862745;0;0;0,00882352941176471;0;0;0,0147058823529412;0;0;0,00686274509803922;0;0;0,000980392156862745;0;0,0196078431372549;0;0;0;0;0,00980392156862745;0;0,0176470588235294;0,308823529411765;0;0,000980392156862745;0;0;0,000980392156862745;0;0;0;0;0;0;0,000980392156862745;0,000980392156862745;0;0,00196078431372549;0;0;0;0;0;0;0;0
"EPDcoretop_E666";0;0;0,0221276595744681;0;0,000851063829787234;0,108085106382979;0;0;0;0,0127659574468085;0;0;0;0;0,000851063829787234;0;0;0,00340425531914894;0;0;0,00170212765957447;0;0;0,0919148936170213;0;0;0;0;0,0323404255319149;0;0;0;0;0,000851063829787234;0;0,161702127659574;0,559148936170213;0;0;0;0;0;0;0;0;0,000851063829787234;0;0;0;0;0,00340425531914894;0;0;0;0;0;0;0;0;0
"EPDcoretop_E668";0;0,00357142857142857;0,0285714285714286;0;0;0,0357142857142857;0;0;0;0;0,00714285714285714;0,00714285714285714;0;0;0,00357142857142857;0;0;0,00714285714285714;0;0;0,0357142857142857;0;0;0;0,00357142857142857;0;0;0;0,0321428571428571;0;0;0;0;0,00357142857142857;0;0,225;0,596428571428571;0,00357142857142857;0;0;0;0;0;0;0;0;0;0;0,00357142857142857;0;0,00357142857142857;0;0;0;0;0;0;0;0;0
"EPDcoretop_E669";0,00407331975560081;0;0,0397148676171079;0;0,00305498981670061;0,0641547861507128;0;0;0;0;0;0;0;0;0;0,00305498981670061;0;0,00305498981670061;0;0,00203665987780041;0,0213849287169043;0;0;0,0112016293279022;0,00509164969450102;0,0010183299389002;0;0;0,0274949083503055;0;0;0;0;0;0;0,558044806517312;0,247454175152749;0;0,00203665987780041;0,0010183299389002;0;0;0;0;0;0;0,00203665987780041;0;0,00203665987780041;0;0;0;0;0;0;0;0;0,0010183299389002;0,0010183299389002;0
"EPDcoretop_E670";0;0;0,115555555555556;0;0;0,0355555555555556;0;0;0;0;0,00444444444444444;0,00444444444444444;0;0,00444444444444444;0,00888888888888889;0,00888888888888889;0,244444444444444;0,0711111111111111;0;0,00444444444444444;0,231111111111111;0;0;0,0222222222222222;0,00444444444444444;0;0;0;0,137777777777778;0;0;0;0;0;0;0;0,0444444444444444;0,00444444444444444;0;0;0,00444444444444444;0;0,00888888888888889;0;0;0,00888888888888889;0;0;0;0;0,00888888888888889;0;0;0;0;0;0;0,00444444444444444;0,0177777777777778;0
"EPDcoretop_E673";0,0144927536231884;0;0,00483091787439614;0;0,0193236714975845;0,29951690821256;0;0;0;0;0;0;0;0;0,00966183574879227;0;0;0;0;0;0,00483091787439614;0;0;0,0144927536231884;0;0;0;0;0;0;0;0;0;0;0;0,21256038647343;0,405797101449275;0;0;0;0;0;0;0;0;0;0;0;0,0144927536231884;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E677";0;0;0,00363636363636364;0;0,276363636363636;0,00909090909090909;0;0;0;0;0;0,0290909090909091;0,00363636363636364;0;0,172727272727273;0;0,0254545454545455;0,00181818181818182;0;0,00181818181818182;0,0272727272727273;0;0,00181818181818182;0;0;0,00181818181818182;0;0;0,109090909090909;0;0;0;0;0;0;0,00545454545454545;0,285454545454545;0,00727272727272727;0,00727272727272727;0,00545454545454545;0;0;0;0;0;0;0;0;0;0,00909090909090909;0;0;0;0;0;0;0,0163636363636364;0;0;0
"EPDcoretop_E684";0,128975265017668;0,00176678445229682;0,073321554770318;0;0,00441696113074205;0,153710247349823;0;0;0;0,00353356890459364;0,00795053003533569;0;0;0;0,00618374558303887;0,00265017667844523;0,00530035335689046;0,019434628975265;0;0,00618374558303887;0,0265017667844523;0;0;0;0,0265017667844523;0,00176678445229682;0;0;0,115724381625442;0;0;0;0;0;0;0,100706713780919;0,277385159010601;0;0,00971731448763251;0,00088339222614841;0;0;0;0;0;0;0,0106007067137809;0;0,00176678445229682;0;0;0,00530035335689046;0;0;0;0;0;0,00618374558303887;0,00353356890459364;0
"EPDcoretop_E686";0;0;0,0338983050847458;0;0,0169491525423729;0,177966101694915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00847457627118644;0;0;0;0;0;0;0;0,00847457627118644;0;0;0;0;0;0;0,0677966101694915;0,686440677966102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E697";0;0;0,108108108108108;0;0,00386100386100386;0,196911196911197;0;0;0;0;0;0;0;0;0,00772200772200772;0;0;0,0540540540540541;0;0;0,0154440154440154;0;0;0,0772200772200772;0;0;0;0;0,027027027027027;0;0;0;0;0;0;0,108108108108108;0,374517374517374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0193050193050193;0;0;0;0;0;0;0,00772200772200772;0
"EPDcoretop_E698";0;0;0,0744336569579288;0;0;0,0258899676375405;0;0;0;0,0647249190938511;0;0;0;0;0,194174757281553;0,00647249190938511;0;0,0711974110032362;0;0;0,0485436893203883;0;0;0;0;0;0;0;0,440129449838188;0;0;0;0;0;0;0;0,00647249190938511;0,00647249190938511;0,00647249190938511;0;0;0;0,0355987055016181;0;0;0;0;0;0;0,00323624595469256;0;0,00323624595469256;0;0;0;0;0,00970873786407767;0;0,00323624595469256;0
"EPDcoretop_E699";0;0;0,11328125;0;0,00390625;0,00390625;0;0;0;0;0;0;0;0;0,0546875;0,01171875;0,0078125;0,0078125;0;0;0,37890625;0;0;0;0;0,00390625;0,00390625;0;0,2578125;0;0;0;0;0;0;0;0,03125;0,00390625;0,0234375;0,00390625;0,015625;0;0;0;0;0;0;0;0;0,0078125;0;0,0234375;0;0;0;0;0;0,04296875;0;0
"EPDcoretop_E701";0;0;0,0553191489361702;0;0,11063829787234;0,0127659574468085;0;0;0;0;0,0936170212765957;0;0;0;0,0936170212765957;0;0;0,0212765957446809;0;0;0;0;0;0,00425531914893617;0,0212765957446809;0;0,00425531914893617;0;0,0468085106382979;0;0;0;0;0,00425531914893617;0;0,00425531914893617;0,353191489361702;0;0,00851063829787234;0,00851063829787234;0;0;0;0;0,131914893617021;0;0;0;0;0;0;0,00851063829787234;0;0;0;0;0;0;0,0170212765957447;0
"EPDcoretop_E702";0;0;0,105421686746988;0;0,177710843373494;0,00903614457831325;0;0;0;0;0,0632530120481928;0;0;0;0,0662650602409639;0;0;0,072289156626506;0;0,00301204819277108;0;0;0;0,00903614457831325;0,0421686746987952;0,00602409638554217;0,00602409638554217;0;0,072289156626506;0;0;0;0;0,00903614457831325;0;0,00301204819277108;0,19578313253012;0;0,00903614457831325;0,00602409638554217;0;0;0;0;0,117469879518072;0;0;0;0;0,00301204819277108;0,00301204819277108;0;0;0;0;0;0,00301204819277108;0,00602409638554217;0,0120481927710843;0
"EPDcoretop_E705";0;0;0,0692771084337349;0;0,00753012048192771;0,418674698795181;0;0;0;0,00150602409638554;0;0,00150602409638554;0;0;0,00602409638554217;0;0;0;0;0;0,0707831325301205;0;0;0,0120481927710843;0;0;0,00150602409638554;0;0,0271084337349398;0;0;0;0;0;0;0,0210843373493976;0,33433734939759;0;0,00150602409638554;0,00150602409638554;0,00150602409638554;0;0;0;0;0;0;0;0,00150602409638554;0,00150602409638554;0,0150602409638554;0,00602409638554217;0;0;0;0;0;0;0;0
"EPDcoretop_E711";0;0;0,0326797385620915;0;0,00784313725490196;0,0300653594771242;0;0;0;0;0,00130718954248366;0;0;0;0,0104575163398693;0,0130718954248366;0,00261437908496732;0;0;0,00784313725490196;0,0183006535947712;0;0;0;0,00130718954248366;0,00392156862745098;0;0;0,610457516339869;0;0;0;0;0;0;0,0222222222222222;0,167320261437908;0,00392156862745098;0,0104575163398693;0;0;0;0;0;0;0;0,0418300653594771;0;0;0,00261437908496732;0;0,0104575163398693;0;0;0;0;0;0,00130718954248366;0;0
"EPDcoretop_E712";0,000699790062981106;0;0,0216934919524143;0;0,00349895031490553;0,0272918124562631;0;0;0;0;0;0;0;0;0,00349895031490553;0,0209937018894332;0,00419874037788663;0,00559832050384884;0;0,00419874037788663;0,0314905528341498;0;0;0;0,000699790062981106;0,066480055983205;0,00419874037788663;0;0,578726382085374;0;0;0;0;0;0;0,0174947515745276;0,178446466060182;0,000699790062981106;0,00979706088173548;0,00139958012596221;0;0;0;0;0;0;0,00839748075577327;0;0;0,00139958012596221;0;0,00699790062981106;0;0;0;0;0,000699790062981106;0;0,00139958012596221;0
"EPDcoretop_E713";0,0124777183600713;0;0,0659536541889483;0;0,0035650623885918;0,0819964349376114;0;0;0;0,265597147950089;0,0053475935828877;0;0;0;0,0017825311942959;0,0053475935828877;0;0,0338680926916221;0;0,0017825311942959;0,0106951871657754;0;0;0;0,0392156862745098;0;0;0;0,0231729055258467;0;0;0;0;0;0;0,155080213903743;0,251336898395722;0;0,0231729055258467;0;0;0;0;0;0;0,0071301247771836;0;0;0,0017825311942959;0;0;0;0;0;0;0;0;0,0035650623885918;0,0071301247771836;0
"EPDcoretop_E715";0;0;0,0499087035909921;0;0,00852099817407182;0,00669506999391357;0;0;0;0,00547778454047474;0;0;0,000608642726719416;0;0,00121728545343883;0;0,00182592818015825;0,00182592818015825;0;0,00304321363359708;0,34388314059647;0;0,000608642726719416;0,0079123554473524;0,00182592818015825;0,00121728545343883;0;0;0,0858186244674376;0;0;0;0;0,00365185636031649;0;0,0273889227023737;0,436396835057821;0,00121728545343883;0,00304321363359708;0,000608642726719416;0,000608642726719416;0;0;0;0;0;0,00243457090687766;0;0;0,000608642726719416;0;0,00121728545343883;0;0;0;0;0,000608642726719416;0;0,00182592818015825;0
"EPDcoretop_E718";0,00416666666666667;0;0,0208333333333333;0;0,0125;0,2625;0;0;0;0;0;0;0;0;0,00833333333333333;0;0;0;0;0;0,00833333333333333;0;0;0,133333333333333;0;0;0;0;0,00416666666666667;0;0;0;0;0;0;0,0833333333333333;0,45;0;0;0;0;0;0;0;0;0;0;0;0;0,00416666666666667;0;0;0;0;0;0;0;0,00416666666666667;0,00416666666666667;0
"EPDcoretop_E725";0;0;0,00986842105263158;0;0;0,00657894736842105;0;0;0;0,0131578947368421;0;0;0;0;0;0;0,00986842105263158;0;0;0,00657894736842105;0,292763157894737;0;0;0;0;0,0197368421052632;0;0;0,483552631578947;0;0;0;0;0;0;0;0,0131578947368421;0,00657894736842105;0,0723684210526316;0;0;0;0,0263157894736842;0;0;0;0,0263157894736842;0;0,00328947368421053;0;0;0,00986842105263158;0;0;0;0;0;0;0;0
"EPDcoretop_E726";0,00770416024653313;0;0,0061633281972265;0;0,00462249614791988;0,0600924499229584;0;0;0;0,354391371340524;0,0061633281972265;0;0;0;0,00462249614791988;0,00462249614791988;0,00462249614791988;0,0154083204930663;0;0;0,00308166409861325;0;0;0,0554699537750385;0,0231124807395994;0;0,00924499229583975;0;0,181818181818182;0;0;0;0;0;0;0,0909090909090909;0,12788906009245;0;0,0231124807395994;0;0;0;0;0;0;0;0;0;0;0;0,012326656394453;0;0;0;0;0;0;0;0,00462249614791988;0
"EPDcoretop_E727";0;0;0,00928074245939675;0;0,00232018561484919;0,443155452436195;0;0;0;0;0;0;0;0;0;0;0;0,00232018561484919;0;0;0,116009280742459;0;0;0,0487238979118329;0;0;0;0;0,122969837587007;0;0;0;0;0;0;0,00232018561484919;0,164733178654292;0;0,00232018561484919;0;0;0;0;0;0;0,00464037122969838;0;0;0;0;0,0255220417633411;0,0278422273781903;0;0;0,00928074245939675;0;0,0162412993039443;0;0,00232018561484919;0
"EPDcoretop_E728";0;0;0,0135396518375242;0;0,00193423597678917;0,330754352030948;0;0;0;0,00193423597678917;0;0;0;0;0;0;0,00386847195357834;0;0;0;0,193423597678917;0;0;0,0270793036750484;0;0;0;0;0,152804642166344;0;0;0;0;0,0174081237911025;0;0,0058027079303675;0,160541586073501;0;0;0;0;0;0;0;0;0,0193423597678917;0;0;0;0;0,0386847195357834;0,0193423597678917;0;0;0,00967117988394584;0;0,00386847195357834;0;0;0
"EPDcoretop_E730";0;0,00254237288135593;0,0347457627118644;0;0,011864406779661;0,0906779661016949;0,000847457627118644;0;0;0,0152542372881356;0,00423728813559322;0,00169491525423729;0;0;0,00932203389830509;0,00338983050847458;0,0169491525423729;0,00593220338983051;0;0,0076271186440678;0,0364406779661017;0;0;0;0,0245762711864407;0,00169491525423729;0,00169491525423729;0;0,322033898305085;0;0;0;0;0,0211864406779661;0;0,00338983050847458;0,319491525423729;0,00508474576271186;0,0406779661016949;0;0;0,00169491525423729;0,00169491525423729;0;0;0,00169491525423729;0,00169491525423729;0;0,00169491525423729;0;0;0,0076271186440678;0;0;0;0;0;0;0,00254237288135593;0
"EPDcoretop_E733";0;0;0,0198019801980198;0;0;0,174917491749175;0;0;0;0,0495049504950495;0;0;0;0;0;0;0;0,277227722772277;0;0;0,0825082508250825;0;0;0,0066006600660066;0;0;0;0;0,161716171617162;0;0;0;0;0;0,0066006600660066;0;0,0825082508250825;0,0033003300330033;0,0594059405940594;0;0,0198019801980198;0,0033003300330033;0,0132013201320132;0;0;0;0,0033003300330033;0;0,0033003300330033;0,0099009900990099;0;0,0033003300330033;0;0;0;0;0;0;0,0198019801980198;0
