"";"X";"X2";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"162";162;24265,16012;2,452452452;2,497543577;-1,751751752;6,796796797;-10,16016016;15,20520521;687,4313476;320,3203203;684,6846847;160,1601602;1409,409409;19,64012946;15,52552553;23,63363363;7,717717718;31,59159159;-12,86951253;-20,27027027;-5,315315315;-34,86486486;9,279279279;10033,1075;5455,255255;12963,56356;0;19357,35736
"163";163;24461,94656;2,452452452;2,439789696;-1,891891892;6,656656657;-10,16016016;15,06506507;682,7653983;320,3203203;680,6806807;156,1561562;1397,397397;19,70475167;15,67567568;23,63363363;7,867867868;31,59159159;-13,04099998;-20,45045045;-5,495495495;-35,04504505;9,099099099;9769,202984;5396,596597;12611,61161;0;18712,11211
"164";164;24637,06645;2,452452452;2,442431818;-1,891891892;6,656656657;-10,16016016;14,92492492;688,7557101;324,3243243;688,6886887;160,1601602;1413,413413;19,57532298;15,52552553;23,48348348;7,717717718;31,29129129;-12,88552857;-20,45045045;-5,495495495;-35,04504505;9,099099099;9775,263229;5455,255255;12670,27027;0;18712,11211
"165";165;24815,06061;2,732732733;2,751008703;-1,331331331;6,936936937;-9,459459459;15,06506507;622,1447917;340,3403403;640,6406406;188,1881882;1185,185185;20,36690795;16,57657658;24,08408408;9,219219219;31,59159159;-12,38439206;-19,72972973;-4,954954955;-34,14414414;9,279279279;6362,978682;3519,51952;8212,212212;0;12142,34234
"166";166;24989,00852;2,172172172;2,216430436;-2,032032032;6,516516517;-10,3003003;14,78478478;681,3494008;320,3203203;680,6806807;160,1601602;1393,393393;19,43056559;15,52552553;23,33333333;7,867867868;30,99099099;-13,38454386;-20,81081081;-5,855855856;-35,40540541;8,558558559;9834,452131;5513,913914;12728,92893;0;18770,77077
"167";167;25169,72497;13,57357357;13,62770104;10,35035035;16,7967968;4,044044044;23,1031031;460,2666727;197,5975976;451,951952;90,39039039;981,6816817;30,41607873;27,40740741;33,43343343;21,38138138;39,31931932;-0,358331119;-4,794794795;4,174174174;-13,6036036;12,98298298;4118,189099;1593,993994;5293,693694;-400;8801,201201
"168";168;25366,40148;13,57357357;13,55753514;10,21021021;16,7967968;3,763763764;23,24324324;462,5424375;195,4954955;454,0540541;90,39039039;992,1921922;30,34177176;27,26726727;33,43343343;21,1011011;39,45945946;-0,492371179;-5,115115115;4,174174174;-14,24424424;13,14314314;4107,010006;1593,993994;5269,66967;-400;8777,177177
"169";169;25586,43166;13,57357357;13,53298399;10,21021021;16,93693694;3,483483483;23,52352352;463,2585301;191,2912913;451,951952;86,18618619;1000,600601;30,2760368;27,12712713;33,43343343;20,82082082;39,5995996;-0,53395966;-5,115115115;4,174174174;-14,4044044;13,3033033;4101,054072;1593,993994;5269,66967;-400;8753,153153
"170";170;25741,68701;13,57357357;13,60712701;10,21021021;16,93693694;3,623623624;23,52352352;462,7218165;191,2912913;451,951952;86,18618619;1000,600601;30,31316813;27,12712713;33,43343343;20,96096096;39,5995996;-0,410471646;-5,115115115;4,174174174;-14,08408408;13,14314314;4091,190422;1593,993994;5245,645646;-400;8729,129129
"171";171;25917,11509;13,85385385;13,80100518;10,49049049;17,07707708;4,044044044;23,66366366;459,5654754;187,0870871;445,6456456;84,08408408;1000,600601;30,3950662;27,26726727;33,57357357;21,1011011;39,73973974;-0,157273709;-4,634634635;4,334334334;-13,28328328;12,98298298;4084,562791;1569,96997;5245,645646;-400;8729,129129
"172";172;26139,51821;13,85385385;13,78788758;10,63063063;17,07707708;4,324324324;23,38338338;463,2139508;187,0870871;449,8498498;84,08408408;1013,213213;30,36603681;27,26726727;33,57357357;20,96096096;39,73973974;-0,080551718;-4,474474474;4,174174174;-12,8028028;12,66266266;4158,81446;1569,96997;5317,717718;-400;8921,321321
"173";173;26319,22343;13,85385385;13,88440108;10,63063063;17,07707708;4,324324324;23,38338338;461,2178751;184,984985;445,6456456;81,98198198;1009,009009;30,42125323;27,26726727;33,57357357;21,1011011;39,73973974;0,035898451;-4,154154154;4,334334334;-12,48248248;12,66266266;4130,364591;1569,96997;5293,693694;-400;8849,249249
"174";174;26500,8426;13,85385385;13,90172428;10,91091091;16,93693694;5,025025025;22,68268268;462,1751201;187,0870871;447,7477477;84,08408408;1009,009009;30,53188042;27,54754755;33,57357357;21,66166166;39,45945946;0,185492275;-3,513513514;4,014014014;-11,04104104;11,54154154;3923,083135;1545,945946;5053,453453;-400;8368,768769
"175";175;26680,66217;13,85385385;13,80492894;10,63063063;16,93693694;4,324324324;23,24324324;467,9856433;189,1891892;454,0540541;84,08408408;1021,621622;30,3172167;27,12712713;33,43343343;20,82082082;39,73973974;0,022857122;-4,154154154;4,174174174;-12,32232232;12,5025025;4194,195047;1593,993994;5365,765766;-400;8993,393393
"176";176;26881,41952;13,71371371;13,67759865;10,35035035;16,93693694;3,903903904;23,38338338;470,2543027;193,3933934;458,2582583;86,18618619;1019,51952;30,22870473;26,98698699;33,43343343;20,68068068;39,87987988;-0,170557935;-4,474474474;4,174174174;-12,96296296;12,66266266;4162,441961;1618,018018;5341,741742;-400;8897,297297
"177";177;27078,98981;2,592592593;2,58878654;-1,611611612;6,796796797;-9,87987988;15,06506507;561,0694617;336,3363363;588,5885886;200,2002002;1013,013013;21,06236899;17,47747748;24,53453453;10,57057057;31,44144144;-13,00187645;-20,45045045;-5,675675676;-34,68468468;8,738738739;5329,031864;3226,226226;6921,721722;117,3173173;10030,63063
"178";178;27272,7788;1,751751752;1,690503562;-2,452452452;5,955955956;-10,72072072;14,22422422;681,210264;320,3203203;680,6806807;156,1561562;1393,393393;18,95858402;15,22522523;22,73273273;7,717717718;30,09009009;-14,08026862;-21,35135135;-6,756756757;-35,58558559;7,477477477;10171,92919;5748,548549;13198,1982;0;19357,35736
"179";179;27404,17341;1,331331331;1,26214461;-2,872872873;5,535535536;-11,14114114;13,66366366;691,9203584;316,3163163;688,6886887;152,1521522;1437,437437;18,45786916;14,77477477;22,13213213;7,567567568;29,48948949;-14,38099283;-21,53153153;-7,117117117;-35,58558559;6,756756757;11089,45259;6041,841842;14312,71271;0;21351,75175
"180";180;27621,4052;2,032032032;2,045578936;-1,751751752;5,815815816;-9,179179179;13,24324324;562,511092;344,3443443;592,5925926;204,2042042;1001,001001;20,62868532;17,32732733;23,93393393;10,72072072;30,54054054;-13,04777572;-19,72972973;-6,216216216;-32,88288288;6,756756757;5060,382849;2991,591592;6569,76977;0;9502,702703
"181";181;27792,57933;0,910910911;0,977215784;-3,293293293;5,115115115;-11,42142142;13,24324324;690,5812668;312,3123123;684,6846847;148,1481481;1437,437437;18,28940807;14,62462462;21,98198198;7,417417417;29,03903904;-14,81701004;-22,07207207;-7,657657658;-35,94594595;6,396396396;11476,34232;6217,817818;14840,64064;0;22172,97297
"182";182;27989,18742;1,751751752;1,788109596;-2,172172172;5,675675676;-9,73973974;13,38338338;905,4562693;528,5285285;948,9489489;300,3003003;1661,661662;17,86845103;14,47447447;21,23123123;7,867867868;27,98798799;-11,29106807;-17,38738739;-5,135135135;-29,45945946;6,936936937;11915,01161;7273,673674;15485,88589;410,6106106;22348,94895
"183";183;28135,71117;2,732732733;2,686235851;-1,331331331;6,796796797;-9,179179179;14,64464464;536,1077867;344,3443443;568,5685686;208,2082082;928,9289289;21,63502312;18,22822823;24,98498498;11,62162162;31,74174174;-12,88406977;-20,27027027;-5,675675676;-34,32432432;8,558558559;4794,180155;2932,932933;6159,159159;175,975976;8974,774775
"184";184;28337,51161;2,452452452;2,458252554;-1,471471471;6,516516517;-9,319319319;14,36436436;749,8818392;360,3603604;752,7527528;180,1801802;1517,517518;19,04020098;15,07507508;22,88288288;7,417417417;30,69069069;-12,4665917;-19,54954955;-5,315315315;-33,6036036;8,558558559;10800,16538;5865,865866;13960,76076;0;20823,82382
"185";185;28533,7324;2,452452452;2,507671753;-1,611611612;6,516516517;-9,459459459;14,5045045;759,0659677;368,3683684;764,7647648;184,1841842;1537,537538;18,84624212;14,77477477;22,88288288;6,966966967;30,84084084;-12,1769212;-19,36936937;-4,954954955;-33,42342342;9,099099099;10804,50464;5924,524525;13960,76076;0;20765,16517
"186";186;28723,66499;3,013013013;2,948804582;-1,051051051;7,077077077;-9,039039039;15,06506507;756,5117156;368,3683684;764,7647648;184,1841842;1525,525526;19,19897934;15,07507508;23,33333333;6,966966967;31,29129129;-11,63348215;-19,00900901;-4,234234234;-33,24324324;10;10379,58794;5748,548549;13432,83283;0;19885,28529
"187";187;28871,28024;3,013013013;3,076093441;-1,051051051;7,217217217;-9,179179179;15,20520521;774,0546764;376,3763764;780,7807808;192,1921922;1561,561562;18,89781422;14,77477477;23,03303303;6,666666667;31,14114114;-11,18078406;-18,64864865;-3,873873874;-32,88288288;10,54054054;10781,35675;6041,841842;13960,76076;0;20589,18919
"188";188;29046,88369;3,153153153;3,128451384;-1,051051051;7,217217217;-9,039039039;15,20520521;757,8325146;368,3683684;764,7647648;184,1841842;1529,52953;19,25630309;15,07507508;23,33333333;6,966966967;31,59159159;-11,30915085;-18,82882883;-3,873873874;-33,24324324;10,72072072;10233,43149;5748,548549;13256,85686;0;19533,33333
"189";189;29176,78123;2,732732733;2,721719742;-1,191191191;6,516516517;-8,758758759;14,08408408;602,3105992;360,3603604;632,6326326;208,2082082;1089,089089;20,67645842;17,17717718;24,23423423;10,12012012;31,14114114;-11,34784526;-18,10810811;-4,594594595;-31,08108108;8,558558559;5343,72024;3108,908909;6921,721722;0;10089,28929
"190";190;29347,26951;3,013013013;2,948831027;-1,191191191;7,077077077;-9,319319319;15,20520521;727,110463;348,3483483;732,7327327;172,1721722;1477,477477;19,38386961;15,37537538;23,48348348;7,417417417;31,29129129;-12,01078129;-19,54954955;-4,414414414;-34,14414414;10,18018018;10101,49885;5631,231231;13080,88088;0;19357,35736
"191";191;29518,97567;11,05105105;10,99774729;8,808808809;13,15315315;4,464464464;17,63763764;614,6574535;292,1921922;622,2222222;145,045045;1254,954955;28,47270263;25,30530531;31,61161161;19,13913914;37,91791792;0,160487493;-3,513513514;3,693693694;-10,56056056;10,9009009;4637,63387;1810,21021;5942,342342;-400;9882,282282
"192";192;29697,42851;13,85385385;13,78896096;10,63063063;16,93693694;4,464464464;23,1031031;464,671996;184,984985;449,8498498;81,98198198;1021,621622;30,38182194;27,40740741;33,43343343;21,38138138;39,45945946;-0,014139348;-3,993993994;4,014014014;-12,002002;11,86186186;3917,358034;1521,921922;5029,429429;-400;8368,768769
"193";193;29828,67905;2,732732733;2,668561373;-1,331331331;6,656656657;-9,039039039;14,36436436;712,1091631;340,3403403;716,7167167;168,1681682;1445,445445;19,47555191;15,67567568;23,18318318;8,318318318;30,69069069;-12,65393742;-19,72972973;-5,495495495;-33,6036036;8,378378378;10294,46878;5807,207207;13315,51552;0;19591,99199
"194";194;29999,92847;1,891891892;1,931661566;-2,172172172;6,096096096;-10,3003003;14,08408408;695,9110768;332,3323323;700,7007007;164,1641642;1413,413413;18,87693329;15,07507508;22,58258258;7,867867868;29,93993994;-13,7478355;-20,99099099;-6,396396396;-35,22522523;7,657657658;10366,46317;5924,524525;13432,83283;0;19650,65065
"195";195;30163,73732;2,732732733;2,669114958;-0,770770771;6,236236236;-7,777777778;13,1031031;716,1626247;356,3563564;724,7247247;180,1801802;1429,429429;18,57578328;14,92492492;22,28228228;7,567567568;29,48948949;-13,34295121;-20,27027027;-6,576576577;-33,42342342;6,756756757;9912,429652;5807,207207;12846,24625;58,65865866;18653,45345
"196";196;30332,9204;1,891891892;1,855493999;-2,312312312;5,955955956;-10,3003003;14,08408408;706,9247717;340,3403403;712,7127127;168,1681682;1433,433433;18,66077942;14,92492492;22,43243243;7,567567568;29,78978979;-13,5685731;-20,81081081;-6,216216216;-35,04504505;7,837837838;10508,61176;6100,500501;13608,80881;0;19767,96797
"197";197;30457,44543;2,452452452;2,445464981;-1,471471471;6,376376376;-9,319319319;14,08408408;908,7079685;544,5445445;956,956957;320,3203203;1641,641642;18,02320275;14,62462462;21,38138138;7,867867868;28,13813814;-10,32448894;-16,48648649;-4,054054054;-28,55855856;8,018018018;11323,42491;7156,356356;14664,66466;645,2452452;21117,11712
"198";198;30618,15719;1,751751752;1,697615055;-2,032032032;5,395395395;-9,179179179;12,68268268;758,3833645;368,3683684;764,7647648;188,1881882;1529,52953;18,42032055;14,62462462;22,13213213;7,267267267;29,63963964;-12,80844156;-19,36936937;-6,396396396;-31,98198198;6,396396396;10912,28266;6100,500501;14136,73674;0;20823,82382
"199";199;30763,44212;1,751751752;1,682941862;-2,452452452;5,815815816;-10,44044044;13,8038038;688,3400505;324,3243243;688,6886887;160,1601602;1413,413413;19,07421856;15,22522523;22,88288288;7,717717718;30,54054054;-13,9272603;-21,17117117;-6,756756757;-35,04504505;7,117117117;10237,99004;5748,548549;13256,85686;0;19474,67467
"200";200;30922,07967;1,471471471;1,402744783;-2,592592593;5,535535536;-10,58058058;13,38338338;668,2321543;304,3043043;664,6646647;148,1481481;1385,385385;19,13498673;15,37537538;23,03303303;7,867867868;30,39039039;-14,61428259;-21,71171171;-7,477477477;-35,58558559;6,216216216;10253,09087;5572,572573;13256,85686;0;19767,96797
"201";201;31083,74887;2,172172172;2,135248675;-1,891891892;6,236236236;-9,87987988;14,08408408;568,9789656;340,3403403;596,5965966;196,1961962;1033,033033;20,7091096;17,17717718;24,23423423;10,27027027;31,29129129;-13,38023364;-20,45045045;-6,216216216;-34,32432432;7,657657658;5320,880694;3050,25025;6863,063063;0;10030,63063
"202";202;31225,95454;1,191191191;1,174875038;-3,013013013;5,255255255;-11,14114114;13,38338338;663,877927;300,3003003;656,6566567;144,1441441;1381,381381;19,04674276;15,22522523;22,88288288;7,717717718;30,24024024;-14,90954698;-22,07207207;-7,837837838;-35,76576577;6,036036036;10364,96032;5572,572573;13374,17417;0;20061,26126
"203";203;31352,48274;2,312312312;2,277202928;-1,891891892;6,376376376;-9,87987988;14,5045045;669,3010838;308,3083083;664,6646647;148,1481481;1381,381381;18,9270008;14,92492492;23,03303303;6,966966967;30,84084084;-13,30496263;-20,81081081;-5,855855856;-35,22522523;8,558558559;8856,86941;4399,399399;11321,12112;0;17538,93894
"204";204;31531,79125;2,592592593;2,533551861;-1,611611612;6,656656657;-9,5995996;14,78478478;735,2904049;348,3483483;736,7367367;172,1721722;1497,497497;18,89801834;14,92492492;22,88288288;7,117117117;30,54054054;-12,26863883;-19,54954955;-4,954954955;-33,78378378;9,099099099;10459,9407;5865,865866;13550,15015;0;20002,6026
"205";205;31691,24809;2,592592593;2,630040149;-1,471471471;6,796796797;-9,459459459;14,78478478;709,1103317;332,3323323;708,7087087;164,1641642;1449,449449;19,41519019;15,67567568;23,18318318;8,168168168;30,54054054;-12,78088642;-20,09009009;-5,495495495;-34,14414414;8,738738739;10568,47324;5748,548549;13667,46747;0;20354,55455
"206";206;31817,68632;2,452452452;2,391707041;-1,751751752;6,516516517;-9,73973974;14,5045045;707,1792409;336,3363363;708,7087087;164,1641642;1441,441441;19,24878931;15,52552553;23,03303303;8,168168168;30,24024024;-13,17932119;-20,45045045;-5,855855856;-34,68468468;8,198198198;10749,31662;5865,865866;13902,1021;0;20706,50651
"207";207;31978,43269;13,57357357;13,62246047;10,49049049;16,7967968;4,184184184;23,1031031;484,1452742;197,5975976;470,8708709;88,28828829;1055,255255;30,09992421;26,84684685;33,29329329;20,54054054;39,73973974;-0,102045777;-4,474474474;4,174174174;-12,96296296;12,66266266;4431,269603;1642,042042;5630,03003;-400;9521,921922
"208";208;32120,10539;2,452452452;2,50718676;-1,471471471;6,516516517;-9,459459459;14,36436436;709,3334335;332,3323323;708,7087087;164,1641642;1453,453453;19,37430932;15,67567568;23,18318318;8,318318318;30,54054054;-12,98550308;-20,27027027;-5,855855856;-34,14414414;8,198198198;10789,36575;5807,207207;13960,76076;0;20882,48248
"209";209;32265,29578;3,293293293;3,315954509;-0,49049049;7,217217217;-8,198198198;14,78478478;718,6532708;336,3363363;716,7167167;168,1681682;1473,473473;19,4758452;15,52552553;23,33333333;8,018018018;30,99099099;-11,86979441;-19,00900901;-4,594594595;-33,06306306;9,279279279;10327,52397;5513,913914;13315,51552;0;20061,26126
"210";210;32438,73012;3,433433433;3,436561373;-0,35035035;7,357357357;-7,917917918;14,92492492;751,3732015;360,3603604;756,7567568;180,1801802;1529,52953;19,2657999;15,22522523;23,18318318;7,567567568;30,99099099;-10,86779593;-17,74774775;-3,873873874;-31,26126126;9,63963964;10488,01751;5689,88989;13550,15015;0;20237,23724
"211";211;32563,71652;3,013013013;3,022317439;-0,910910911;7,077077077;-8,758758759;14,78478478;719,1769428;340,3403403;720,7207207;168,1681682;1461,461461;19,50608123;15,67567568;23,33333333;8,168168168;30,84084084;-12,17453016;-19,36936937;-4,954954955;-33,6036036;9,099099099;10613,73863;5807,207207;13726,12613;0;20413,21321
"212";212;32721,00604;3,293293293;3,255121541;-0,630630631;7,217217217;-8,478478478;14,92492492;871,2135839;504,5045045;912,9129129;288,2882883;1605,605606;18,11947342;14,47447447;21,83183183;7,267267267;29,03903904;-9,584066128;-16,30630631;-2,972972973;-29,27927928;10;9681,362212;5748,548549;12552,95295;58,65865866;18184,18418
"213";213;32862,69536;2,452452452;2,427878009;-1,331331331;6,236236236;-8,898898899;13,66366366;776,0680117;384,3843844;784,7847848;196,1961962;1549,54955;18,54681343;14,62462462;22,58258258;6,816816817;30,24024024;-11,84163543;-18,64864865;-4,954954955;-31,98198198;8,198198198;10642,52218;6041,841842;13784,78478;0;20237,23724
"214";214;33023,76203;3,013013013;3,029292879;-0,910910911;7,077077077;-8,758758759;14,78478478;752,192969;372,3723724;760,7607608;188,1881882;1501,501502;19,02568971;15,07507508;23,03303303;7,267267267;30,69069069;-11,61370167;-18,82882883;-4,234234234;-33,06306306;10;10587,02239;6100,500501;13726,12613;0;20002,6026
"215";215;33185,36322;2,732732733;2,705520877;-1,331331331;6,656656657;-9,179179179;14,5045045;718,2579497;344,3443443;720,7207207;172,1721722;1461,461461;19,07041262;15,22522523;23,03303303;7,417417417;30,69069069;-12,44399172;-19,72972973;-5,135135135;-34,14414414;9,099099099;10701,72837;5924,524525;13843,44344;0;20530,53053
"216";216;33327,09361;3,153153153;3,178543329;-0,770770771;7,217217217;-8,618618619;15,06506507;536,319006;344,3443443;568,5685686;212,2122122;932,9329329;21,98601978;18,67867868;25,43543544;11,92192192;32,19219219;-12,08024915;-19,36936937;-4,954954955;-33,24324324;8,918918919;4734,298611;2874,274274;6100,500501;117,3173173;8857,457457
"217";217;33474,68168;2,732732733;2,666095439;-1,331331331;6,656656657;-9,179179179;14,5045045;573,2190765;328,3283283;596,5965966;188,1881882;1061,061061;20,98377148;17,47747748;24,53453453;10,57057057;31,44144144;-13,18183616;-20,45045045;-5,855855856;-34,5045045;8,198198198;5563,38675;3108,908909;7215,015015;0;10617,21722
"218";218;33637,41001;2,732732733;2,743869402;-1,191191191;6,656656657;-8,758758759;14,36436436;698,3121412;324,3243243;696,6966967;160,1601602;1433,433433;19,48020549;15,67567568;23,33333333;8,018018018;30,84084084;-12,58036102;-19,72972973;-5,315315315;-33,96396396;8,738738739;9563,432323;4868,668669;12259,65966;0;18829,42943
"219";219;33799,5872;3,153153153;3,213030975;-0,35035035;6,656656657;-7,217217217;13,66366366;672,1838578;400,4004004;704,7047047;236,2362362;1217,217217;20,71988771;17,47747748;23,93393393;11,17117117;30,24024024;-10,89640143;-17,02702703;-4,774774775;-28,91891892;7,117117117;5851,59852;3343,543544;7566,966967;0;11086,48649
"220";220;33962,52548;12,59259259;12,61892568;10,07007007;15,11511512;5,025025025;20,16016016;532,2211494;229,1291291;525,5255255;107,2072072;1135,135135;29,80468655;26,70670671;32,87287287;20,68068068;39,03903904;0,338773447;-3,193193193;3,853853854;-9,91991992;10,74074074;4274,625251;1642,042042;5461,861862;-400;9137,537538
"221";221;34145,66215;13,15315315;13,09314486;10,63063063;15,67567568;5,725725726;20,58058058;507,6097699;218,6186186;500,3003003;100,9009009;1080,48048;30,12962849;27,12712713;33,01301301;21,38138138;38,75875876;0,613965968;-2,712712713;4,014014014;-9,279279279;10,58058058;3900,256837;1545,945946;5029,429429;-400;8320,720721
"222";222;34308,59365;2,732732733;2,718190022;-1,331331331;6,796796797;-9,459459459;14,78478478;584,6584327;348,3483483;612,6126126;204,2042042;1057,057057;20,67698356;17,17717718;24,23423423;10,12012012;31,29129129;-12,43837871;-19,72972973;-5,135135135;-33,96396396;8,918918919;5401,653104;3108,908909;6980,38038;0;10206,60661
"223";223;34493,26915;2,452452452;2,496638234;-1,751751752;6,796796797;-10,02002002;15,06506507;547,9013103;340,3403403;580,5805806;204,2042042;968,968969;20,98962649;17,62762763;24,38438438;10,87087087;31,14114114;-13,03740159;-20,45045045;-5,495495495;-35,04504505;8,918918919;5025,647877;3050,25025;6511,111111;117,3173173;9444,044044
"224";224;34672,61374;2,172172172;2,217969277;-2,172172172;6,516516517;-10,58058058;15,06506507;730,5449887;344,3443443;732,7327327;168,1681682;1493,493493;18,46126917;14,62462462;22,43243243;6,966966967;30,09009009;-12,77126419;-20,27027027;-5,135135135;-34,86486486;9,459459459;10952,13062;6159,159159;14195,3954;0;20882,48248
"225";225;34813,81597;2,312312312;2,310277773;-1,891891892;6,516516517;-10,02002002;14,64464464;725,2244444;340,3403403;724,7247247;168,1681682;1485,485485;18,74219104;14,92492492;22,58258258;7,267267267;30,09009009;-12,75511527;-20,09009009;-5,315315315;-34,5045045;9,099099099;10663,98261;5983,183183;13784,78478;0;20354,55455
"226";226;34993,43754;2,032032032;1,972414023;-2,312312312;6,236236236;-10,72072072;14,64464464;715,5538468;328,3283283;712,7127127;156,1561562;1481,481481;18,58482333;14,77477477;22,43243243;7,267267267;29,78978979;-13,1707942;-20,81081081;-5,675675676;-35,40540541;8,918918919;10910,47323;6041,841842;14136,73674;0;20941,14114
"227";227;35154,1627;2,592592593;2,557486294;-1,611611612;6,656656657;-9,5995996;14,64464464;729,7577358;340,3403403;728,7287287;168,1681682;1497,497497;18,40603433;14,32432432;22,43243243;6,516516517;30,39039039;-12,07653443;-19,54954955;-4,594594595;-34,14414414;10;9636,376886;5103,303303;12435,63564;0;18712,11211
"228";228;35335,23653;3,993993994;4,037600652;0,49049049;7,497497497;-6,236236236;14,36436436;736,5186925;364,3643644;744,7447447;184,1841842;1477,477477;20,07004932;16,27627628;23,78378378;8,918918919;31,14114114;-10,80386018;-17,38738739;-4,054054054;-30,36036036;8,918918919;9228,338071;5279,279279;11966,36637;0;17538,93894
"229";229;35494,56105;3,013013013;3,051620418;-0,770770771;6,796796797;-8,058058058;14,22422422;747,1447637;344,3443443;744,7447447;168,1681682;1545,545546;19,47616888;15,67567568;23,18318318;8,468468468;30,54054054;-11,70261452;-18,64864865;-4,774774775;-31,98198198;8,738738739;11157,00351;5807,207207;14371,37137;0;21821,02102
"230";230;35671,97202;2,872872873;2,831848663;-1,191191191;6,796796797;-9,039039039;14,64464464;570,0929185;336,3363363;596,5965966;192,1921922;1041,041041;20,77786554;17,17717718;24,23423423;10,42042042;31,14114114;-12,27156668;-19,54954955;-5,135135135;-33,42342342;8,738738739;5329,219543;2991,591592;6863,063063;0;10147,94795
"231";231;35853,93972;2,452452452;2,49053856;-1,331331331;6,376376376;-9,039039039;13,94394394;545,5206253;352,3523524;580,5805806;216,2162162;944,9449449;21,41638176;18,07807808;24,83483483;11,47147147;31,29129129;-12,45987673;-19,36936937;-5,495495495;-32,88288288;7,837837838;4774,981465;2932,932933;6159,159159;175,975976;8916,116116
"232";232;36013,98145;13,99399399;13,94717039;10,49049049;17,35735736;3,903903904;24,08408408;418,7401946;170,2702703;405,7057057;75,67567568;910,2102102;30,72139903;27,82782783;33,71371371;21,94194194;39,5995996;-0,137303126;-4,794794795;4,494494494;-13,92392392;13,62362362;3333,037299;1353,753754;4356,756757;-400;7095,495495
"233";233;36174,22745;13,99399399;13,93095564;10,49049049;17,4974975;3,623623624;24,22422422;426,7744581;178,6786787;416,2162162;81,98198198;918,6186186;30,64851412;27,68768769;33,71371371;21,8018018;39,5995996;-0,256925309;-5,115115115;4,654654655;-14,88488488;14,26426426;3490,143507;1449,84985;4548,948949;-400;7407,807808
"234";234;36333,58198;13,71371371;13,68383357;10,21021021;17,21721722;3,343343343;24,08408408;448,7057143;191,2912913;439,3393393;88,28828829;956,4564565;30,43683013;27,40740741;33,43343343;21,38138138;39,45945946;-0,53392711;-5,595595596;4,654654655;-15,68568569;14,74474474;3889,929738;1618,018018;5053,453453;-400;8200,600601
"235";235;36508,89962;13,57357357;13,56108214;9,92992993;17,07707708;2,922922923;24,08408408;459,6311011;197,5975976;451,951952;92,49249249;975,3753754;30,29921081;27,26726727;33,43343343;21,24124124;39,45945946;-0,621892828;-5,915915916;4,654654655;-16,00600601;14,9049049;3955,380167;1666,066066;5149,54955;-400;8320,720721
"236";236;36684,37918;13,71371371;13,65038753;10,35035035;16,93693694;3,903903904;23,38338338;467,9145385;201,8018018;460,3603604;92,49249249;996,3963964;30,33165939;27,26726727;33,43343343;21,1011011;39,45945946;-0,138757253;-4,474474474;4,334334334;-13,12312312;12,98298298;4022,487206;1642,042042;5197,597598;-400;8512,912913
"237";237;36841,56283;13,85385385;13,89881273;10,91091091;16,7967968;5,165165165;22,54254254;475,225924;199,6996997;464,5645646;92,49249249;1019,51952;30,49361091;27,54754755;33,57357357;21,66166166;39,45945946;0,337496267;-3,353353353;4,174174174;-10,72072072;11,38138138;4114,792302;1666,066066;5317,717718;-400;8729,129129
"238";238;37018,89297;11,33133133;11,33170221;8,948948949;13,71371371;4,184184184;18,47847848;577,4966802;275,3753754;584,3843844;136,6366366;1177,177177;28,88246598;25,86586587;32,03203203;19,83983984;38,05805806;-0,130197744;-3,993993994;3,693693694;-11,68168168;11,38138138;4530,132852;1858,258258;5846,246246;-400;9569,96997
"239";239;37185,32329;7,627627628;7,634081966;4,324324324;11,08108108;-2,282282282;17,68768769;822,6228348;441,4414414;849,2492492;235,4354354;1580,780781;21,37635847;16,57657658;26,30630631;7,027027027;35,85585586;-3,777359534;-10,04004004;2,322322322;-22,02202202;14,49449449;9853,924278;5400,1001;12755,65566;-100;18984,68468
"240";240;37367,51789;3,433433433;3,465537508;-0,49049049;7,357357357;-8,198198198;15,06506507;555,9994742;352,3523524;588,5885886;216,2162162;972,972973;21,90768138;18,37837838;25,43543544;11,47147147;32,34234234;-11,33826706;-18,46846847;-4,054054054;-32,52252252;9,81981982;4809,958298;2874,274274;6217,817818;117,3173173;9033,433433
"241";241;37529,46751;3,293293293;3,244626055;-0,630630631;7,217217217;-8,338338338;14,78478478;788,0915571;376,3763764;792,7927928;188,1881882;1597,597598;19,16597654;14,92492492;23,33333333;6,816816817;31,59159159;-10,86498394;-17,92792793;-3,693693694;-31,8018018;10,18018018;10953,74823;5983,183183;14195,3954;0;21117,11712
"242";242;37705,32504;2,592592593;2,578062434;-1,471471471;6,516516517;-9,179179179;14,36436436;755,5647917;364,3643644;760,7607608;184,1841842;1525,525526;19,24280066;15,22522523;23,33333333;7,267267267;31,29129129;-12,26842099;-19,36936937;-5,135135135;-33,24324324;8,738738739;10692,55226;5865,865866;13843,44344;0;20589,18919
