"";"Abies";"Acer campestre-type";"Alnus";"Apiaceae";"Artemisia";"Betula";"Campanulaceae";"Carpinus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fraxinus";"Hippophae rhamnoides";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygonum";"Populus";"Quercus";"Rosaceae";"Rubiaceae";"Salix";"Thalictrum";"Tilia";"Ulmus"
"Ortu_b96";16,01049869;4,724409449;2,099737533;2,099737533;0;0,787401575;0;0,262467192;0,787401575;0;1,57480315;1,049868766;0,787401575;0;4,98687664;10,49868766;0;17,84776903;0;0;0;0;0;0,524934383;0;0;0,524934383
"Ortu_b97";22,75362319;1,594202899;1,014492754;0,579710145;0;3,768115942;0;0,579710145;0;0,144927536;3,913043478;0,144927536;4,492753623;0,144927536;1,884057971;23,1884058;0;11,15942029;0;0;0;0,144927536;0;0,434782609;0;0,144927536;0
"Ortu_b98";27,80612245;2,806122449;1,530612245;2,806122449;0;1,530612245;0;0,510204082;0;0;3,06122449;0;0,765306122;0;4,591836735;15,30612245;0;5,357142857;0;0;0;0,255102041;0;0;0;0;0
"Ortu_b99";42,52631579;1,052631579;1,052631579;0;0;1,684210526;0;0;0;0,421052632;1,263157895;0,210526316;1,052631579;0;5,894736842;14,31578947;0;3,368421053;0;0;0;0;0;0,421052632;0;0,210526316;0
"Ortu_c1";4,458598726;0,318471338;11,78343949;0,318471338;0,636942675;1,592356688;0,318471338;0,636942675;1,910828025;0,636942675;0;0,318471338;0,318471338;0;9,554140127;26,114649683;0;14,33121019;0;0;0;0,636942675;0;0;0;0,318471338;0
"Ortu_c2";1,690140845;0;2,816901408;0;0,281690141;1,126760563;0,281690141;0,281690141;0;0,281690141;0,845070423;8,732394366;0,563380282;0;4,788732394;9,577464789;0;40,28169014;0;0;0;0;0;0;0;0,281690141;1,408450704
"Ortu_c3";3,438395415;0;2,865329513;0;0,286532951;0,286532951;0;0;2,005730659;0;0,573065903;6,303724928;0,286532951;0;11,747851;17,19197708;0;27,22063037;0;0;0;0,573065903;0;0;0;0;0,573065903
"Ortu_c4";3,367875648;0;2,849740933;0,259067358;0,518134715;0,777202073;0;1,295336788;3,10880829;0;1,813471503;8,031088083;0;0;5,699481865;15,02590674;0;26,94300518;0;0;0;1,03626943;0;0,518134715;0;0,518134715;0,259067358
"Ortu_c5";7,303370787;0;3,651685393;0;0;0;0;0;0;0;0,842696629;1,404494382;0;0;15,16853933;30,8988764;0;11,51685393;0;0;0;0;0;0;0;0,280898876;0,561797753
"Ortu_c6";0,854700855;0;3,418803419;0,427350427;0,854700855;0,427350427;0;0;0,427350427;0;0,854700855;5,128205128;0;0;8,11965812;7,692307692;0;45,2991453;0;0;0;0,854700855;0;0,427350427;0;1,282051282;2,136752137
"Ortu_c7";2,558139535;0;3,255813953;0;0,697674419;0,697674419;0;0;0;0;1,627906977;22,3255814;0;0;6,279069767;23,72093023;0;22,09302326;0;0;0;0,465116279;0;0;0;0,23255814;0,23255814
"Ortu_c8";0,199203187;0,199203187;4,183266933;0;0,199203187;1,593625498;0;0;0;0;1,593625498;23,30677291;0;0;6,374501992;30,677290837;0;13,94422311;0;0;0;0,199203187;0;0,199203187;0;0,199203187;0,199203187
"Ortu_c9";1,116071429;0;2,008928572;0,223214286;0,223214286;0,446428571;0;0,223214286;0,223214286;0,892857143;2,008928571;29,46428571;0,223214286;0;3,125;25;0;22,09821429;0;0,223214286;0;0,892857143;0;0;0;0;0
"Ortu_c10";2,615694165;0;2,615694165;0;0;0,201207243;0;0,60362173;0;0;2,615694165;38,83299799;0;0;6,639839034;21,12676056;0;12,87726358;0;0;0;0,402414487;0;0,201207243;0;0;0
"Ortu_c11";2,4;0,16;1,92;0;0,32;1,6;0;0;0;0;0,32;48;0,16;0;3,68;16,8;0;8,32;0;0;0;1,28;0;0;0;0,16;0,32
"Ortu_c12";2,688172043;0,268817204;2,150537634;0;0,268817204;0,806451613;1,344086022;0;0,537634409;0;1,075268817;5,64516129;0;0;7,52688172;27,15053763;0;19,08602151;0;0;0;0,268817204;0;0;0;0;0,537634409
"Ortu_c13";0,657894737;0;0;0;0;0;0;0;0;0;0;59,21052632;0;0;1,973684211;6,578947368;0;18,42105263;0;0;0;0,657894737;0;0;0;0;0
"Ortu_c14";2,279202279;0,284900285;4,558404558;0,284900285;0,284900285;0,56980057;0;0,56980057;0;0;5,698005698;11,11111111;0;0;5,982905983;12,82051282;0;21,65242165;0;0,284900285;0;0,56980057;0;0,284900285;0;0,284900285;1,424501425
"Ortu_c15";3,647416413;0,303951368;4,863221884;0;0,303951368;1,215805471;0;1,215805471;0,911854103;0;1,215805471;6,079027356;0,911854103;0;6,079027356;12,46200608;0;31,00303951;0;0;0;0,911854103;0;0;0;0;0,303951368
"Ortu_c16";1,949860724;0,278551532;6,406685237;0,278551532;0,278551532;1,114206128;0;0;0,835654596;0;1,949860724;11,42061281;1,39275766;0;7,242339833;17,82729805;0;22,28412256;0;0;0;0,278551532;0,278551532;0;0;0;0,835654596
"Ortu_c17";2,784810127;0,253164557;27,34177215;0,253164557;0;0,759493671;0;0;0;0;0,759493671;3,291139241;1,012658228;0;12,65822785;12,15189873;0;18,98734177;0;0,253164557;0;0,506329114;0;0,253164557;0;0;0,759493671
"Ortu_c18";3,058103976;1,529051988;22,62996942;0;0,917431193;1,834862385;0;0,611620795;0;0,305810398;2,140672783;1,834862385;0,917431193;0;7,951070336;9,480122324;0;18,65443425;0;0;0;0,305810398;0;0,305810398;0;0,917431193;0,611620795
"Ortu_c19";1,829268293;0,609756098;11,58536585;0;0;1,524390244;0;0,304878049;0,304878049;0;1,219512195;1,829268293;0,914634146;0;19,20731707;31,40243902;0;11,2804878;0;0,304878049;0;0,304878049;0;0;0;0,304878049;0
"Ortu_c20";5,882352941;0;4,481792717;0;0;1,400560224;0;0;0;0;0,840336134;0,840336134;0,280112045;0;17,92717087;23,809523814;0;17,08683473;0;0;0;0,280112045;0;0;0;0;0,280112045
"Ortu_c21";2,44648318;0;5,504587156;0;0;2,140672783;0;0,917431193;0;0,917431193;4,892966361;0,611620795;0,611620795;0;31,49847095;15,59633028;0;13,45565749;0;0;0;0,305810398;0;0;0;0,305810398;0,305810398
"Ortu_c22";1,19760479;0,898203593;2,395209581;0;0,299401198;0,898203593;0;0,598802395;0;0,299401198;0,898203593;0,299401198;0,898203593;0;31,43712575;25,149700598;0;11,07784431;0;0;0;0,598802395;0;0;0;0;0,299401198
"Ortu_c23";0,756143667;0;2,079395085;0,378071834;0,189035917;1,512287335;0;0,756143667;0;0;0,945179584;0,378071834;0;0;58,60113422;12,47637051;0;5,671077505;0,189035917;0,189035917;0;0,189035917;0,189035917;0;0;0,378071834;0
"Ortu_c24";1,662049861;0;3,601108033;0;0;2,493074792;0;0,27700831;0,55401662;0,27700831;1,662049861;0,27700831;0;0;53,46260388;6,094182825;0;16,3434903;0;0;0;0;0;0;0;0,27700831;0
"Ortu_c25";2,386634845;0;9,785202864;0;0,238663484;1,909307876;0;1,193317422;0;0,715990453;1,431980907;0;0,477326969;0;31,02625298;22,67303103;0;8,114558473;0;0,238663484;0;0,238663484;0;0,238663484;0;0;0
"Ortu_c26";2,631578947;0,219298246;0,877192983;0;0,219298246;1,535087719;0;0,657894737;0;0;0,438596491;12,28070175;0,657894737;0;27,4122807;27,631578947;0;10,96491228;0;0;0;0,219298246;0;0,219298246;0;0,438596491;0
"Ortu_c27";4,88997555;0;4,645476773;0;0,244498778;5,134474328;0;2,200488998;0;0,488997555;1,711491443;0;1,466992665;0;36,67481663;14,66992665;0;5,623471883;0;0,244498778;0;0;0,244498778;0;0;0,244498778;0,488997555
"Ortu_c28";0,237529691;0;3,325415677;1,187648456;0;3,087885986;0;0,950118765;0;10,21377672;1,187648456;0,475059382;0,475059382;0;2,375296912;14,25178147;0;24,2280285;0;0;0;0,950118765;0;12,35154394;0;0;0
"Ortu_c29";0,900900901;0,225225225;4,054054054;0,45045045;0;6,531531532;0,225225225;1,576576577;0;0,225225225;2,252252252;0;0,225225225;0;6,981981982;19,144144145;0;32,43243243;0;0;0;0,900900901;0,45045045;0;0;0,225225225;0
"Ortu_c30";1,298701299;0,649350649;1,731601731;0,865800866;0;10,38961039;0;1,731601732;0;0,216450216;2,164502165;0;0,649350649;0;24,67532468;11,03896104;0;8,008658009;0;0,216450216;0;0,216450216;0;0,649350649;0;0;0,216450216
"Ortu_c31";1,648351648;0,274725275;1,648351648;0;0;11,26373626;0;1,648351648;0;0,274725275;2,747252747;0,274725275;3,571428571;0;9,340659341;15,38461538;0;14,56043956;0;0;0;1,648351648;0;0;0;1,098901099;0
"Ortu_c32";0,896860987;0,224215247;1,34529148;0,224215247;0;33,632287;0;2,914798206;0;1,121076233;3,811659193;0;4,484304933;0;2,01793722;4,708520179;0;10,0896861;0;0,224215247;0;0,224215247;0,224215247;0,224215247;0;3,139013453;0,224215247
"Ortu_c33";1,709401709;0,213675214;1,709401709;0,641025641;0;25,64102564;0,213675214;8,760683761;0;0,213675214;4,700854701;0;1,709401709;0;3,205128205;10,04273504;0;11,11111111;0;0,427350427;0;0,213675214;0;0;0;1,282051282;0
"Ortu_c34";0,715990453;0,238663484;2,386634845;0,238663484;0;11,93317422;0,238663484;5,011933174;0;0;5,727923628;0;3,818615752;0;5,011933174;12,64916468;0;23,150358;0;0;0;0;0;0,954653938;0;1,431980907;0
"Ortu_c35";3,658536585;0;0,914634146;0,609756098;0;3,963414634;0;3,658536585;0,914634146;0,304878049;2,134146341;1,219512195;2,743902439;0;13,41463415;23,17073171;0;15,24390244;0;0;0;0;0,609756098;0,304878049;0;0,914634146;0,304878049
"Ortu_c36";1,004016064;0,200803213;2,208835342;0;0,200803213;5,020080321;0,401606426;7,630522088;0,401606426;0;2,610441767;0;1,204819277;0;1,204819277;11,24497992;0;21,48594378;0;0,401606426;0;0,401606426;0;1,807228916;0;0,602409639;0,200803213
"Ortu_c37";1,063829787;0;1,276595745;0,85106383;0;3,617021277;0;8,085106383;0;0,212765957;2,340425532;0;0,425531915;0;4,042553191;21,06382979;0;22,34042553;0;0;0;0,212765957;5,957446809;0;0;0,85106383;0
"Ortu_c38";0,29154519;0,29154519;2,040816327;0,29154519;0,29154519;5,539358601;0;6,997084548;0;0;4,956268222;0,29154519;1,749271137;0,29154519;0,874635569;3,498542274;0;9,912536443;0;0;0;0;0;0,874635569;0;3,498542274;0
"Ortu_c39";1,470588235;0;0,551470588;2,757352941;0,551470588;2,389705882;0;8,823529412;0;0,183823529;1,838235294;0;2,389705882;0;2,205882353;13,235294119;0;7,720588235;0;0;0;2,205882353;0,183823529;0,551470588;0;1,102941176;0
"Ortu_c40";0,243902439;0,731707317;3,414634146;0,243902439;1,219512195;7,56097561;0;5,853658537;0;0,243902439;4,146341463;0;6,341463415;0;1,951219512;8,536585366;0;8,048780488;0;0,243902439;0;1,707317073;1,219512195;0;0;1,707317073;0,731707317
"Ortu_d1";0;0;2,97029703;0,330033003;0;0,660066007;0;0;0,99009901;0,99009901;0,660066007;0,99009901;0;1,320132013;0;23,10231023;0;2,310231023;0;0;0;0,330033003;0;0;0;0;0
"Ortu_d2";0;0;1,449275362;0;0,579710145;0,289855072;0;0;0;0,579710145;0,289855072;0,289855072;0;0,579710145;0,579710145;57,97101449;0;4,057971014;0,289855072;0;0;0;2,898550725;0;0;0;0,289855072
"Ortu_d3";0;0;1,648351648;0;0;0,274725275;0;0;0;0;0,824175824;0;0;0;0;68,68131868;0;2,472527473;0;0;0;0,274725275;1,098901099;0;0;0;0
"Ortu_d4";0;0;1,041666667;0,347222222;0;0;0;0;0;0,694444444;0;0;0;1,388888889;0;13,88888889;0;1,041666667;0;0;0;0,347222222;0,347222222;0;0;0;0,347222222
"Ortu_d5";0;0;1,587301587;0,317460317;0,317460317;0;0;0;0;0,952380952;0;1,904761905;0;0,317460317;0,634920635;47,61904762;0;6,666666667;0;0;0;1,26984127;0;0;0;0;0
"Ortu_d6";0,3003003;0;0,600600601;3,603603604;0;0,3003003;0;0;0,600600601;0,3003003;0,3003003;0,3003003;0;0,600600601;0,900900901;45,34534535;0;9,309309309;0,900900901;0;0;3,303303303;0;0;0;0;0
"Ortu_d7";0;0;0,696864111;0,348432056;0,348432056;0;0;0;0;0;1,045296167;2,43902439;0;0;0,696864111;38,675958186;0;3,135888502;0;0;0;0;0;0;0;0;0
"Ortu_d8";0;0;0,373134328;0;0;0,746268657;0;0;0;0,373134328;0;0,373134328;0;0;1,865671642;94,029850748;0;1,119402985;0;0;0;0;0,373134328;0;0;0;0
"Ortu_d9";0;0;2,73556231;0,911854103;0;1,215805471;0;0;0;0,303951368;1,519756839;0;0;0;0;78,11550152;0;3,951367781;0,607902736;0;0;0,303951368;1,215805471;0;0;0;0
"Ortu_d10";0;0;1,798561151;2,877697842;0,35971223;2,517985612;0;0;0;0,71942446;2,517985612;0,35971223;0;0;0;73,74100719;0;4,316546763;0;0;0;0;0,35971223;0,35971223;0;0;0
"Ortu_d11";0,325732899;0;0,977198697;0;0,325732899;2,280130293;0;0;0;0;1,628664495;0;0;0;0,325732899;65,7980456;0;6,188925081;0;0;0;0;0;0;0;0;0
"Ortu_d12";0,334448161;0;0;4,682274247;0,334448161;0;0;0;0;0,334448161;1,672240803;0;0;0;0;57,19063545;0;9,030100334;0;0;0;0,334448161;6,02006689;0;0;0;0
"Ortu_d13";0,630914826;0;0,94637224;3,785488959;0,315457413;0,94637224;0;0;0,630914826;0,315457413;1,261829653;0,315457413;0,315457413;0;0,315457413;76,97160883;0;4,416403785;0;0;0;0,630914826;0,630914826;0;0;0;0
"Ortu_d14";0;1,661129568;0,664451827;0;0,332225914;67,44186047;0;0;0;0;0,664451827;0;0;0;0;20,59800664;0;1,328903654;0;0;0;1,661129568;0;0;0;0;0
"Ortu_d15";0;0;0,977198697;0;0;5,211726384;0;0;0;0;1,302931596;0,325732899;0;0;0,325732899;65,4723127;0;7,166123779;0,325732899;0;0;0,651465798;0,325732899;0;0;0;0
"Ortu_d16";0,643086817;0;0,643086817;0;0,643086817;1,286173633;0;0;0;0;0,643086817;0,643086817;0;0,964630225;0;81,02893891;0;2,250803859;0;0;0;0;0,321543408;0,321543408;0;0,321543408;0
"Ortu_d17";0,35971223;0;0;0;0;0;0;0;0;0;0,71942446;0;0;0;0,71942446;89,92805755;0;1,798561151;0;0;0;0;0,71942446;0;0;0;0
"Ortu_d18";0,330033003;0,330033003;1,320132013;0,660066007;3,96039604;0;0;0;0;0;1,320132013;2,310231023;0;0,330033003;1,98019802;68,64686469;0;5,610561056;0;0;0;0,330033003;0;0,330033003;0;0;0
"Ortu_d19";0,67114094;0;1,342281879;0,67114094;0,33557047;0,67114094;0;0;0;0;1,006711409;0,33557047;0;0;0,67114094;87,91946309;0;2,348993289;0;0;0;0;0,33557047;0;0;0;0
"Ortu_d20";0;0;0,655737705;0,655737705;0;0,655737705;0;0;0,655737705;0,327868852;0,327868852;0;0;0,327868852;0,327868852;75,73770492;0;6,557377049;0;0;0;0;0;0;0;0;0
"Ortu_d21";0,666666667;0;0;0,333333333;0;0;0;0;0;0;0;0,333333333;0;0;0,666666667;86;0;2;0;0;0;0;5,666666667;0;0;0;0
"Ortu_d22";18,21305842;0;2,06185567;0,343642612;0,343642612;0,687285223;0;0;0;1,030927835;0,343642612;0,343642612;0;0,687285223;31,61512027;31,95876289;0;3,092783505;0;0;0;1,718213058;0;0;0;0,343642612;0,343642612
"Ortu_d23";24,30555556;0;0,694444444;0;0,347222222;0,347222222;0,347222222;0;0;0,694444444;0;0,347222222;0;0;20,83333333;39,58333333;0;2,430555556;0;0;0;0,347222222;0;0;0;0;0
"Ortu_d24";27,13414634;0,304878049;2,134146341;1,524390244;0,609756098;0,304878049;0;0;0;0,914634146;1,219512195;0;0;0;5,487804878;46,34146341;0;0,914634146;0;0;0;0,304878049;0;0;0;0;0
"Ortu_d25";6,128133705;0;0,835654596;6,685236769;0,557103064;0;0;0;0;0,835654596;0,557103064;0;0;0,278551532;1,671309192;56,26740947;0;2,228412256;0;0;0;0;3,342618384;0;0;0,557103064;0
"Ortu_d26";12,02046036;0,511508951;1,534526854;3,069053708;0,511508951;1,023017903;0;0;0;0;2,046035806;0,255754476;0,255754476;0;1,023017903;49,10485934;0;5,37084399;0;0;0;0,511508951;0;0,511508951;0;0;0
"Ortu_d27";11,76470588;0;1,102941176;0,735294118;0,367647059;0,367647059;0;0;0,367647059;0,367647059;0;0;0;0;16,54411765;56,25;0;2,205882353;0;0;0;0;0;0;0;0;0
"Ortu_d28";13,65313653;0;0,36900369;1,10701107;0,36900369;0,73800738;0;0;0;0,36900369;0,36900369;0;0;0;18,81918819;42,06642066;0;5,166051661;0;0;0;0,36900369;0;0;0;0;0
"Ortu_d29";3,602058319;0;0,343053173;0,171526587;0;0,343053173;0;0;0;0;0,171526587;0,171526587;0;0;4,288164666;84,90566038;0;1,54373928;0;0;0;0,171526587;0;0;0;0;0
"Ortu_d30";5,901639344;0;1,639344262;0;0;0;0;0;0;0,983606557;0;0,983606557;0;0;8,852459016;71,80327869;0;2,295081967;0;0;0;0,327868852;0,327868852;0;0;0;0
"Ortu_d31";0,552486188;0;0;6,629834254;0,552486188;0;0;0;0;0;0;0;0,552486188;0;3,867403315;51,933701658;0;19,33701657;1,657458564;0;0;0,552486188;1,104972376;0;0;0;0
"Ortu_d32";0;0;2,317880795;0,993377483;0,331125828;0;0;0;0;0,331125828;0;0,331125828;0;0,331125828;0,331125828;59,93377483;0;11,25827815;0;0;0;0,662251656;1,655629139;0;0;0;0
"Ortu_d33";3,355704698;0;2,013422819;0,33557047;0;1,006711409;0,33557047;0;0,33557047;0,33557047;0,67114094;0,33557047;0;0,33557047;0;77,85234899;0;2,348993289;0;0;0;0,33557047;0;0;0;0,33557047;0
"Ortu_d34";1,041666667;0;0;0;0;0;0;0;0;0,347222222;0,347222222;0;0,347222222;0;0,347222222;88,88888889;0;2,083333333;0;0;0;0;0;0;0;0;0
"Ortu_d35";1,071428571;0;0,357142857;0;0;0,714285714;0;0;0;0;0,357142857;0;0;1,785714286;1,785714286;90,35714286;0;0,714285714;0;0;0;0;0;0;0;0;0
"Ortu_d36";0,701754386;0;0,701754386;0;0,350877193;0,350877193;0;0;0;0;0,701754386;0;0;0,701754386;0,701754386;51,57894737;0;1,754385965;0,350877193;0;0;1,052631579;0;0;0;0,701754386;0
"Ortu_d37";0,301204819;0;1,506024096;0,301204819;0,602409639;0,903614458;0;0;0;0,602409639;1,506024096;0,903614458;0,602409639;0,301204819;0,301204819;66,26506024;0;2,710843373;0,602409639;0;0;1,204819277;0,602409639;0,301204819;0;0,903614458;0
"Ortu_d38";1,336898396;0;0,802139037;1,336898396;0,267379679;0,802139037;0;0;0;0,267379679;0,534759358;0,802139037;0;0,267379679;0,534759358;65,24064171;0;1,871657754;0;0;0;1,336898396;0,802139037;0,534759358;0;0,267379679;0
"Ortu_d39";0,917431193;0,305810398;0,305810398;0;8,562691131;0;0;0;1,22324159;3,058103976;0,611620795;0,305810398;0;0,917431193;0,611620795;61,77370031;0;12,2324159;2,140672783;0;0;0;0;0;0;0;0
"Ortu_d40";0;0;0,34965035;0;0,699300699;0;0;0;0;0,699300699;1,048951049;0;0,34965035;1,048951049;1,048951049;70,62937063;0;2,097902098;0,34965035;0;0;0;0,34965035;0;0;0;0
"Ortu_d41";0;0;0,964630225;1,607717042;1,607717042;1,607717042;0;0;0;0,643086817;0,321543408;1,92926045;0;1,92926045;0,321543408;59,807073957;0;8,360128617;0,321543408;0;0;0,321543408;0,964630225;0,643086817;0;0;0
"Ortu_d42";1,315789474;0;0,328947368;0;0,657894737;0;0;0;0;0;0,328947368;0,657894737;0;0;0,986842105;83,22368421;0;2,631578947;0;0;0;0;0,328947368;0;0;0;0
"Ortu_d43";0,314465409;0,314465409;1,257861635;1,257861635;1,886792453;0;0;0;0;1,257861635;0,628930818;0;0,314465409;0,314465409;0,628930818;17,29559748;0;54,40251572;0;0;0;0;0;0;0;0;0
"Ortu_d44";0;0;0,389105058;0;0,778210117;0;0;0;0;0;0;0;0;0;0;97,66536965;0;0,778210117;0;0;0;0;0;0;0;0;0
"Ortu_d45";0,342465753;0;0,342465753;0;0,342465753;0;0;0;0;0;1,712328767;0;0;0;1,02739726;85,95890411;0;1,712328767;0;0;0;0,342465753;0;0,342465753;0;0;0,342465753
"Ortu_d46";0,343642612;0;0;2,06185567;0,687285223;0;0;0;0;0,343642612;0;0;0;0,343642612;0,343642612;86,59793814;0;4,12371134;0;0;0;0;0;0;0;0;0
"Ortu_d47";0,330033003;0;0,660066007;0,660066007;0,660066007;0,330033003;0;0;0;0;0,330033003;0;0;0;0;80,85808581;0;2,97029703;0;0;0;0,660066007;0,330033003;0,330033003;0;0;0
"Ortu_d48";1,307189542;0,653594771;0,980392157;0;2,941176471;0,980392157;0;0;0;0,326797386;0,980392157;0;0;0,980392157;0,653594771;57,18954248;0;10,13071895;0;0;0;0;1,633986928;1,307189542;0;0;0
"Ortu_d49";0;0;0,344827586;0;0;0,689655172;0;0;0;0;0,344827586;19,65517241;0;0;0,689655172;54,48275862;0;10,68965517;0,344827586;0;0;1,034482759;0,344827586;0;0;0;0
"Ortu_d50";1,052631579;0;0;0,701754386;0,350877193;0,350877193;0;0;0,701754386;2,456140351;0,350877193;1,403508772;0,350877193;0;0;84,9122807;0;3,859649123;0;0;0;0;0;0;0;0;0
"Ortu_d51";0;0;0;0;0,67114094;0;0;0;0;0,33557047;0;0;0;0;1,006711409;68,12080537;0;2,348993289;0;0;0;0;0;0;0;0;0
"Ortu_d52";0,970873786;0;0;0;0;0;0;0;0;0,647249191;0,323624595;0,647249191;0;0;0,323624595;88,02588997;0;4,854368932;0;0;0;0;0,323624595;0;0;0;0,323624595
"Ortu_d53";3,859649123;0;1,754385965;0,701754386;0,350877193;1,754385965;0;0;0,350877193;0;0;0;0;0;2,105263158;75,78947368;0;3,157894737;0;0;0;0;0;0;0;0;0
"Ortu_d54";0,651465798;0;0;1,954397394;0,651465798;0,651465798;0;0;0;0;0;0;0;0;0,977198697;63,51791531;0;16,28664495;0;0;0;2,280130293;2,280130293;0;0;0;0
"Ortu_d55";0;2,099737533;0;1,837270341;0;0;0;0,524934383;1,312335958;0,524934383;0;11,81102362;1,049868766;1,312335958;1,049868766;40,41994751;0;17,32283465;0;0;0;0,524934383;1,312335958;0;0;0;0
"Ortu_d56";0,531914894;0,265957447;1,329787234;1,329787234;2,127659574;1,329787234;0;0;0;0,265957447;0,531914894;1,861702128;10,63829787;0,265957447;0,265957447;53,72340426;0;7,180851064;0,265957447;0;0;0,79787234;0,531914894;0,265957447;0;0;0,265957447
"Ortu_d57";0;0;1,01010101;0;0;0;0;0;0;1,01010101;0;15,15151515;0;0;0;76,76767677;0;2,02020202;0;0;0;0;0;0;0;0;0
"Ortu_d58";0,740740741;0;0;0;0,740740741;0;0;0;0;0;0;6,296296296;0;0,37037037;0,37037037;84,44444444;0;1,851851852;0;0;0;0;0;0;0;0;0
"Ortu_d59";0;0,306748466;4,601226994;0,920245399;0,613496933;1,533742331;0;0;0;1,840490798;3,680981595;0,613496933;0;0,613496933;0;15,64417178;0;9,509202454;0;0;0;0,613496933;0,613496933;0;0;0;0
"Ortu_d60";0;0;1,538461538;0;0;0;0;1,538461538;0;0;0;3,076923077;0;0;0;76,92307692;0;1,538461538;0;0;0;1,538461538;0;0;0;0;0
"Ortu_d61";0;0;1,694915254;0;0;0,338983051;0;0;0;0,677966102;0,338983051;0;0;0,338983051;0,677966102;86,77966102;0;3,050847458;0;0;0;0;0;0,338983051;0;0;0
"Ortu_d62";4,273504274;0;0,854700855;0;1,709401709;1,709401709;0;0;0;0;0,854700855;0;0;0;0;85,47008547;0;0;0;0;0;0;0;0;0;0;0
"Ortu_d63";0;0;2,112676056;0;0;1,056338028;0;0,352112676;1,056338028;1,76056338;1,76056338;2,464788732;0;0;0;67,6056338;0;5,281690141;0;0;0;0,352112676;0;0;0;0;0
"Ortu_d64";0;0,330033003;0,660066007;0;0,660066007;0,330033003;0;0;0;0,330033003;1,320132013;0,660066007;0;1,320132013;0;26,73267327;0;5,280528053;0;0;0;0;0;0;0;0;0
"Ortu_d65";0;0,337837838;2,702702703;0;0,337837838;0,337837838;0;0;0;0;0,675675676;0,675675676;0,337837838;0,337837838;0;54,72972973;0;7,094594595;0,337837838;0;0;0,337837838;0;0;0;0;0
"Ortu_d66";0,342465753;0;0,684931507;0;0;0;0;0;0;1,02739726;0;0;0;0;0;65,06849315;0;2,397260274;0;0;0;0;0;0,342465753;0;0;0
"Ortu_d67";1,063829787;0;0;0;0,354609929;0;0;0;0;0,354609929;1,418439716;0,354609929;0;0;0;85,81560284;0;3,191489362;0;0;0;0;0,709219858;0;0;0;0,354609929
"Ortu_d68";0,366300366;0;0,366300366;0;0,732600733;0;0;0;0;0,366300366;0,732600733;0;0;0;0;84,61538462;0;3,663003663;0;0;0;0;0;0;0;0;0
"Ortu_d69";1,238390093;0;1,238390093;0;0,309597523;0,309597523;0;0;0;0,619195046;1,547987616;0,619195046;0,619195046;0;0,309597523;77,70897833;0;4,024767802;0;0;0;0;0;0,309597523;0;0;0
"Ortu_d70";0,324675325;0;1,298701299;1,623376623;0,324675325;1,623376623;0;0;0,324675325;0;0,974025974;0,649350649;0,324675325;0;0,974025974;45,45454545;0;14,28571429;0;0;0;0,649350649;2,272727273;0;0;0;0
"Ortu_d71";0,520833333;0,260416667;0,78125;0;1,302083333;0;0;0;0;1,302083333;2,083333333;22,91666667;0,260416667;0,520833333;0,260416667;26,04166667;0;8,333333333;0;0;0;0;0,78125;2,34375;0;0,520833333;0,520833333
"Overballe_a1";0;0;28,31541219;0;0,358422939;3,584229391;0;0,358422939;0;0;5,017921147;8,243727599;0;0;2,867383513;2,867383513;0;6,451612903;0;0;16,4874552;0;0,358422939;0,358422939;0;0,358422939;0
"Panajiotidis_a1";2,320185615;0;0,232018561;0;0;0;0;0;0;0,464037123;0,928074246;0,232018561;0;0;0,232018561;31,3225058;0;13,225058;0;0;0;0,696055684;0;0,232018561;0,232018561;0;0
"Panajiotidis_a2";0,176056338;0;0,352112676;0;0,176056338;0;0;0;1,584507042;0;0,176056338;1,056338028;0;0;0,176056338;30,1056338;0;28,87323944;0,176056338;0;0;0,528169014;0;0;0,176056338;0;0
