"";"NameCal";"Loc.Longitude";"Loc.Latitude";"Abies";"Acer.campestre.type";"Ailanthus";"Alnus";"Apiaceae";"Araliaceae";"Artemisia";"Asteraceae";"Betula";"Campanulaceae";"Caprifoliaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Castanea.sativa";"Celtis";"Chenopodiaceae.Amaranthaceae";"Convolvulaceae";"Corylus";"Cotinus";"Crassulaceae";"Cyperaceae";"Ephedra";"Euptelea";"Fraxinus";"Gentianaceae";"Geraniaceae";"Hippophae.rhamnoides";"Humulus";"Juglans";"Larix";"Leguminosae";"Moraceae";"Nitraria";"Oleaceae";"Ostryopsis";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygala";"Polygonum";"Populus";"Primulaceae";"Quercus";"Ranunculaceae";"Rhamnaceae";"Rhus";"Rosaceae";"Rubiaceae";"Rutaceae";"Salix";"Sanguisorba.minor.type";"Scrophulariaceae";"Solanaceae";"Stellera";"Syringa";"Tamarix";"Thalictrum";"Tilia";"Tsuga";"Ulmus";"Urtica";"Valerianaceae";"Verbenaceae"
"AlbaSanchez_a76";"AlbaSanchez_a76";-5,339239;33,172825;0;0;0;0;0,336700337;0;0;0,336700337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,336700337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a77";"AlbaSanchez_a77";-5,346624;33,136528;0;0;0;0;0;0;0,366300366;0,366300366;0;0;0;0;0,366300366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,366300366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a78";"AlbaSanchez_a78";-5,331323;32,897139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,336700337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a79";"AlbaSanchez_a79";-5,269515;32,944753;0;0;0;0;0,328947368;0;0,328947368;0,657894737;0;0;0;0;0;0;0;0,328947368;0;0;0;0;0,328947368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,657894737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a80";"AlbaSanchez_a80";-5,242167;32,947561;0;0;0;0;0;0;0;0;0;0;0;0;0,740740741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,740740741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a81";"AlbaSanchez_a81";-5,370925;32,926501;0;0;0;0;0,641025641;0;0;0;0;0;0;0;0;0;0;0,320512821;0;0;0;0;0;0;0;0;0;0;0;0;0,961538462;0;0;0;0;0;0;0;0;0;0,961538462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a82";"AlbaSanchez_a82";-5,435338;32,943043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,993377483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,324503311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a83";"AlbaSanchez_a83";-5,496605;32,936991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a84";"AlbaSanchez_a84";-5,477006;32,942474;0;0;0;0;0;0;0;0,673400673;0;0;0;0;0;0;0;1,01010101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,683501684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a85";"AlbaSanchez_a85";-5,36791;32,937865;0;0;0;0;0,689655172;0;0;0,344827586;0;0;0;0;0,344827586;0;0;1,034482759;0;0;0;0;0;0;0;0;0;0;0;0;0,344827586;0;0;0;0;0;0;0;0;0;0,344827586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a86";"AlbaSanchez_a86";-5,180248;32,849844;0;0;0;0;0;0;0,343642612;0,343642612;0;0;0;0;0;0;0;1,030927835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,030927835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a87";"AlbaSanchez_a87";-5,237251;32,869999;0;0;0;0;0;0;0;0,442477876;0;0;0;0;0;0;0;0,884955752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,327433628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a88";"AlbaSanchez_a88";-5,257908;32,885662;0;0;0;0;0;0;0;0,64516129;0;0;0;0;0,322580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,64516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a89";"AlbaSanchez_a89";-4,918195;35,013695;0;0;0;0;4,501607717;0;0;0,321543408;0;0;0;0;0,964630225;0;0;0,321543408;0;0;0;0;0;0;0;0;0;0;0;0;0,321543408;0;0;0;0;0;0;0;0;0;2,893890675;0;0;0;0;0;0;0;0;0;0,321543408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a90";"AlbaSanchez_a90";-4,902107;35,016676;0;0;0;0;0;0;0;0,668896321;0;0;0;0;0,668896321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,010033445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a91";"AlbaSanchez_a91";-5,072076;35,133767;5,976095618;0;0;0;0;0;0,398406375;0,398406375;0;0;0;0;0;0;0;0;0;2,390438247;0;0;0,398406375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,597609564;0;2,390438247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a92";"AlbaSanchez_a92";-5,057928;35,118435;8,280254777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,184713376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,40127388;0;0,636942675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a93";"AlbaSanchez_a93";-5,118979;35,135797;14,67576792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,682593857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,754266212;0;1,023890785;0;0;0;0;0;0,682593857;0;0;0;0,341296928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a94";"AlbaSanchez_a94";-5,112933;35,127825;6,493506494;0;0;0;0;0;0;0,324675325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,545454545;0;3,571428571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a95";"AlbaSanchez_a95";-5,102893;35,121953;41,92546584;0;0;0;0;0;0;0;0;0;0;0;0,310559006;0;0;0,621118012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,39130435;0;0,621118012;0;0;0;0;0;0;0;0;0;0,310559006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a96";"AlbaSanchez_a96";-5,146365;35,006211;1,328903654;0;0;0;0,664451827;0;0;1,328903654;0;0;0;0;0;0;0;0,664451827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,990033223;0;3,322259136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a97";"AlbaSanchez_a97";-4,195262;34,043501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,217391304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,217391304;0;0,434782609;0;0;0;0;0;0,434782609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a98";"AlbaSanchez_a98";-4,176906;34,084397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,325732899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,325732899;0;0;0;0;0;0,325732899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a99";"AlbaSanchez_a99";-4,178092;34,077415;0;0;0;0;0;0;0;0,401606426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a100";"AlbaSanchez_a100";-4,041782;33,85286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a101";"AlbaSanchez_a101";-4,065878;33,79968;0,332225914;0;0;0;0;0;0;0,332225914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,328903654;0;0,332225914;0;0;0;0;0;0;0;0;0;0,332225914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a102";"AlbaSanchez_a102";-4,159211;33,653631;0;0;0;0;0;0;0;0,315457413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94637224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a103";"AlbaSanchez_a103";-4,715923;33,382891;3,666666667;0;0;0;0;0;0;0,333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a104";"AlbaSanchez_a104";-4,661729;33,404569;0;0;0;0;0,429184549;0;1,287553648;0,429184549;0;0;0;0;2,145922747;1,716738197;0;0,429184549;0;0;0;0;0;0;0;0,429184549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,862660944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a105";"AlbaSanchez_a105";-4,656264;33,404563;0;0;0;0;0;0;0;1,379310345;0,344827586;0;0;0;2,413793103;0,689655172;0;1,034482759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,413793103;0;0;0;0;0;0;0;0;0;0,344827586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a106";"AlbaSanchez_a106";-4,958171;33,224912;0;0;0;0;0;0;0;0,337837838;0;0;0;0;0;2,702702703;0;0,337837838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a107";"AlbaSanchez_a107";-5,315588;32,464617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,302114804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a109";"AlbaSanchez_a109";-5,432414;32,417622;0;0;0;0;0;0;0,326797386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,326797386;0;0;0;0;0;0;0;0;0;0,326797386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a110";"AlbaSanchez_a110";-4,989956;32,531557;0;0;0;0;0;0;0,341296928;0,341296928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,341296928;0;0,682593857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a111";"AlbaSanchez_a111";-4,972351;32,534187;0;0;0;0;0;0;0,332225914;0,332225914;0;0;0;0;0;0,332225914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,332225914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a112";"AlbaSanchez_a112";-5,306836;32,28702;0;0;0;0;0;0;4,620462046;0,99009901;0;0;0;0;0,330033003;0;0;0,99009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a113";"AlbaSanchez_a113";-5,410342;32,3011;0;0;0;0;0;0;0,334448161;1,003344482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,668896321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a114";"AlbaSanchez_a114";-5,061569;32,976551;0;0;0;0;0;0;0,666666667;0;0;0;0;0;0;0;0;0,666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a115";"AlbaSanchez_a115";-5,071464;33,006335;0;0;0;0;0;0;0;0;0;0;0;0;0;1,31147541;0;0,655737705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,93442623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a116";"AlbaSanchez_a116";-5,180223;33,287499;0;0;0;0;0;0;0,660066007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,330033003;0;2,97029703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a117";"AlbaSanchez_a117";-5,19053;33,267471;0;0;0;0;0;0;0;0,609756098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,829268293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a118";"AlbaSanchez_a118";-5,128402;33,377907;0;0;0;0;0;0;0;0,325732899;0,325732899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,211726384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a119";"AlbaSanchez_a119";-5,139706;33,36205;0;0;0;0;0;0;0,332225914;0,332225914;0;0;0;0;0;0;0;0,664451827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,993355482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a120";"AlbaSanchez_a120";-5,184415;33,407958;0;0;0;0;0;0;0,330033003;0,330033003;0;0;0;0;0;0;0;0,330033003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,640264026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a121";"AlbaSanchez_a121";-5,208466;33,401479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,325732899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,325732899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a122";"AlbaSanchez_a122";-5,224375;33,381264;0;0;0;0;2,040816327;0;0;0;0;0;0;0;0,340136054;0;0;1,700680272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,680272109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a123";"AlbaSanchez_a123";-5,231046;33,352279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,961538462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a124";"AlbaSanchez_a124";-5,236495;33,300496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99009901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,17161716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a125";"AlbaSanchez_a125";-5,239618;33,253437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,613496933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,45398773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a126";"AlbaSanchez_a126";-5,29099;33,238472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a127";"AlbaSanchez_a127";-5,238681;33,159732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,662251656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a128";"AlbaSanchez_a128";-5,233222;33,213928;0,327868852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,31147541;0;1,639344262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a129";"AlbaSanchez_a129";-5,201924;33,232016;0,336700337;0;0;0;0;0;0;1,683501684;0;0;0;0;0;0,673400673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,346801347;0;0,336700337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a130";"AlbaSanchez_a130";-5,351986;32,977369;0;0;0;0;0;0;0;0,328947368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a131";"AlbaSanchez_a131";-5,345176;32,977631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,632911392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a132";"AlbaSanchez_a132";-5,24609;33,098369;0;0;0;0;0;0;0;0;0;0;0;0;0,294117647;0;0;0,588235294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,764705882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a133";"AlbaSanchez_a133";-5,235244;33,032387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a134";"AlbaSanchez_a134";-5,219707;33,03495;0,657894737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,934210526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a135";"AlbaSanchez_a135";-5,010915;33,552338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,293255132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_Galimov_a1";"Antipina_Galimov_a1";60,07;59,5000202;0,363636364;0;0;0;0;0;1,636363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,181818182;58,909090914;0;0;0;0;0;0;0;0,181818182;0;0;0,181818182;0,181818182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_Galimov_a2";"Antipina_Galimov_a2";60,0708;59,49486;0,235294118;0;0;0,235294118;0;0;0,352941176;0;0;0;0;0;0;0;0;0;0;0;0;0;0,117647059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,647058824;45,176470588;0;0;0;0;0;0;0;0,235294118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a1";"Antipina_a1";59,56994;57,49276;0,230414747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,460829493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,28571429;66,359447003;0;0;0;0,230414747;0;0;0;0,230414747;0;0;0;0;0;0;0;0;0;0;0;0;0;0,230414747;0;0;0;0;0
"Antipina_a2";"Antipina_a2";59,5671;57,49424;0,959692898;0;0;0;0;0;1,151631478;0;0;0;0;0;0;0;0;0,19193858;0;0;0;0;0,383877159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,62763916;45,681381958;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19193858;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a3";"Antipina_a3";60,41132;57,15065;0,191570881;0;0;0;0;0;0,191570881;0,191570881;0;0;0;0;0;0;0;0,191570881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,873563218;64,367816092;0;0;0;0;0;0;0;0;0;0;0;0;0;0,383141762;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a4";"Antipina_a4";60,54;64,23;1,138952164;0;0;1,138952164;0,227790433;0;0,911161731;0;0;0;0;0;0;0;0;0,455580866;0;0;0;0;2,505694761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,605922551;30,06833713;0;0;0;0;0;0;0;0;0;0;1,138952164;0;0;0,911161731;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a5";"Antipina_a5";61,04;64,13;1,701323251;0;0;1,134215501;0;0;0,756143667;0;0;0;0;0;0;0;0;0,378071834;0;0;0;0;2,079395085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,884688091;36,29489603;0;0;0;0;0;0;0;0;0;0;0;0;0;0,189035917;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a6";"Antipina_a6";59,55822;60,00015;0,4048583;0;0;1,214574899;0;0;2,631578947;0,20242915;0;0;0;0;0;0;0;0,4048583;0;0;0;0;0,4048583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,238866397;43,117408908;0;0,20242915;0;0;0;0;0;0;0;0;0;0;0;0,20242915;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a7";"Antipina_a7";60,032087;61,016751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,79620853;79,620853078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a8";"Antipina_a8";63,35305;60,53937;0,159235669;0;0;0,159235669;0;0;1,592356688;0;0;0;0;0;0;0;0;0,318471338;0;0;0;0;0,636942675;0;0;0;0;0;0;0;0;0,796178344;0;0;0;0;0;5,095541401;60,987261145;0;0,318471338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a9";"Antipina_a9";64,02;60,55;0,658761528;0;0;0;0;0;0,395256917;0;0;0;0;0;0;0;0;0,395256917;0;0;0;0;18,44532279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,743083004;40,184453227;0;1,844532279;0;0,263504611;0;0;0;0,395256917;0;0;0,131752306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a10";"Antipina_a10";64;60;0,602409639;0;0;0;0;0;2,108433735;0;0;0;0;0;0;0;0;0,602409639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,614457831;44,57831325;0;3,012048193;0;0;0;0;0;0;0;0;0;0;0;1,204819277;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a11";"Antipina_a11";64,02649;60,55204;0;0;0;0;0;0;1,289134438;0;0;0;0;0;0;0;0;0;0;0;0;0;1,104972376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,314917127;65,930018414;0;1,104972376;0;0;0;0;0;0;0;0;0;0;0;0,184162063;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a12";"Antipina_a12";63,35539;60,5567;0,313479624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,448275862;57,993730405;0;0,313479624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Antipina_a13";"Antipina_a13";76,4512;61,0227;3,308823529;0;0;0;0;0;1,470588235;0;0;0;0;0;0;0;0;0;0;0;0;0;0,735294118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0,735294118;0;0;0;0;0;0;0;0;0;0;0;0;0
