"";"NameCal";"Loc...1.";"Loc...2."
"618";"Barboni_a509";-5,068889;36,667222
"619";"Barboni_a510";-3,968889;43,418889
"620";"Barboni_a511";-3,95;43,418889
"621";"Barboni_a512";-3,617222;43,4
"622";"Barboni_a513";22,709722;40,515278
"623";"Barboni_a514";22,709167;40,516944
"624";"Barboni_a515";22,708333;40,519167
"625";"Barboni_a516";22,710556;40,519167
"626";"Barboni_a517";22,710278;40,535833
"627";"Barboni_a518";22,708889;40,556667
"628";"Barboni_a519";22,710278;40,591667
"629";"Barboni_a520";22,644444;40,731667
"630";"Barboni_a521";22,537222;40,735833
"631";"Barboni_a522";22,469167;40,753333
"632";"Barboni_a523";22,398611;40,751667
"633";"Barboni_a524";22,308889;40,673056
"634";"Barboni_a525";22,625833;40,883056
"635";"Barboni_a526";22,628611;40,878611
"636";"Barboni_a527";22,632778;40,876111
"637";"Barboni_a528";22,634444;40,870833
"638";"Barboni_a529";22,1;40,626944
"639";"Barboni_a530";22,070556;40,611944
"640";"Barboni_a531";22,069444;40,598333
"641";"Barboni_a532";22,065278;40,59
"642";"Barboni_a533";22,056667;40,576667
"643";"Barboni_a534";22,050278;40,566667
"644";"Barboni_a535";22,048056;40,546389
"645";"Barboni_a536";22,040556;40,521944
"646";"Barboni_a537";22,033889;40,512778
"647";"Barboni_a538";22,145;40,546111
"648";"Barboni_a539";22,125;40,546389
"649";"Barboni_a540";22,158611;40,545
"650";"Barboni_a541";22,185;40,536667
"651";"Barboni_a542";22,285833;40,398611
"652";"Barboni_a543";22,266667;40,415833
"653";"Barboni_a544";22,2475;40,421667
"654";"Barboni_a545";22,245833;40,4425
"655";"Barboni_a546";22,255556;40,464167
"656";"Barboni_a547";21,727222;40,79
"657";"Barboni_a548";21,777222;40,8125
"658";"Barboni_a549";21,894722;40,78
"659";"Barboni_a550";21,927222;40,786667
"660";"Barboni_a551";21,986944;40,811944
"661";"Barboni_a552";22,1475;40,618611
"662";"Barboni_a553";22,199167;40,623611
"663";"Barboni_a554";22,241389;40,657222
"664";"Barboni_a555";22,176389;40,481389
"665";"Barboni_a556";22,1525;40,440278
"666";"Barboni_a557";22,131667;40,408889
"667";"Barboni_a558";22,093889;40,399444
"668";"Barboni_a559";22,063333;40,377222
"669";"Barboni_a560";22,113611;40,39
"670";"Barboni_a561";21,9675;40,375278
"671";"Barboni_a562";21,864722;40,370556
"672";"Barboni_a563";21,61;40,245556
"673";"Barboni_a564";21,485278;40,284167
"674";"Barboni_a565";21,464722;40,36
"675";"Barboni_a566";21,544722;40,661389
"676";"Barboni_a567";21,492222;40,598889
"677";"Barboni_a568";21,493889;40,570833
"678";"Barboni_a569";21,489167;40,532222
"679";"Barboni_a570";21,408333;40,529722
"680";"Barboni_a571";21,385278;40,508889
"681";"Barboni_a572";21,353333;40,5
"682";"Barboni_a573";21,329167;40,547222
"683";"Barboni_a574";21,2825;40,763056
"684";"Barboni_a575";21,275;40,776944
"685";"Barboni_a576";21,238333;40,788056
"686";"Barboni_a577";21,217222;40,774722
"687";"Barboni_a578";21,208889;40,759444
"688";"Barboni_a579";21,188611;40,708889
"689";"Barboni_a580";21,180278;40,653056
"690";"Barboni_a581";21,1775;40,645278
"691";"Barboni_a582";21,192222;40,591667
"692";"Barboni_a583";21,444722;40,26
"693";"Barboni_a584";21,446111;40,131389
"694";"Barboni_a585";21,493333;40,018333
"695";"Barboni_a586";21,501944;39,955
"696";"Barboni_a587";21,516667;39,898333
"697";"Barboni_a588";21,5425;39,8475
"698";"Barboni_a589";21,215556;39,726667
"699";"Barboni_a590";21,291944;39,684167
"700";"Barboni_a591";21,266944;39,721667
"701";"Barboni_a592";21,188889;39,725
"702";"Barboni_a593";21,185278;39,754444
"703";"Barboni_a594";21,038056;39,735833
"704";"Barboni_a595";21,118056;39,751944
"705";"Barboni_a596";21,1575;39,763333
"706";"Barboni_a597";21,165;39,7925
"707";"Barboni_a598";21,228889;39,8
"708";"Barboni_a599";21,3;39,804167
"709";"Barboni_a600";21,328056;39,806667
"710";"Barboni_a601";21,450833;39,783889
"711";"Barboni_a602";21,475;39,767222
"712";"Barboni_a603";21,555833;39,74
"713";"Barboni_a604";20,852778;39,504444
"714";"Barboni_a605";20,861944;39,492778
"715";"Barboni_a606";20,763056;39,706667
"716";"Barboni_a607";20,665556;39,745278
"717";"Barboni_a608";20,621944;39,751389
"718";"Barboni_a609";20,606111;39,682778
"719";"Barboni_a610";20,554722;39,611944
"720";"Barboni_a611";20,536389;39,591944
"721";"Barboni_a612";20,536111;39,5725
"722";"Barboni_a613";20,473611;39,535278
"723";"Barboni_a614";20,328056;39,535556
"724";"Barboni_a615";20,389722;39,496111
"725";"Barboni_a616";20,453056;39,52
"726";"Barboni_a617";21,005833;39,722778
"727";"Barboni_a618";20,973611;39,701667
"728";"Barboni_a619";20,937222;39,678056
"729";"Barboni_a620";20,776111;39,757778
"730";"Barboni_a621";40,26;34,72
"731";"Barboni_a622";40,38;34,89
"732";"Barboni_a623";40,39;35,07
"733";"Barboni_a624";40,595833;35,493056
"734";"Barboni_a625";40,57;35,49
"735";"Barboni_a626";40,298056;35,416111
"736";"Barboni_a627";38,54;34,91
"737";"Barboni_a628";38,23;34,47
"738";"Barboni_a629";37,97;34,5
"739";"Barboni_a630";37,306111;34,580556
"740";"Barboni_a631";36,886944;34,646111
"741";"Barboni_a632";37,71;34,42
"742";"Barboni_a633";37,42;34,32
"743";"Barboni_a634";37,198333;34,187778
"744";"Barboni_a635";36,96;34
"745";"Barboni_a636";36,850278;33,904444
"746";"Barboni_a637";36,755;33,829444
"747";"Barboni_a638";36,6775;33,74
"748";"Barboni_a639";36,594722;33,803056
"749";"Barboni_a640";36,710278;33,997222
"750";"Barboni_a641";36,59;33,95
"751";"Barboni_a642";36,486944;33,915278
"752";"Barboni_a643";36,336111;33,896111
"753";"Barboni_a644";36,345556;33,893056
"754";"Barboni_a645";36,363889;33,891944
"755";"Barboni_a646";36,402778;33,852778
"756";"Barboni_a647";36,4;33,8
"757";"Barboni_a648";36,389722;33,765556
"758";"Barboni_a649";36,371944;33,707222
"759";"Barboni_a650";35,88;33,37
"760";"Barboni_a651";36,023889;33,613611
"761";"Barboni_a652";35,979444;33,6525
"762";"Barboni_a653";35,963333;33,678889
"763";"Barboni_a654";36,218889;33,900833
"764";"Barboni_a655";36,230833;33,928333
"765";"Barboni_a656";36,209722;33,941389
"766";"Barboni_a657";36,199167;33,983889
"767";"Barboni_a658";36,157778;34,057778
"768";"Barboni_a659";36,126389;34,083333
"769";"Barboni_a660";36,12;34,13
"770";"Barboni_a661";36,035556;34,114722
"771";"Barboni_a662";36,035556;34,114722
"772";"Barboni_a663";36,076667;34,156111
"773";"Barboni_a664";36,049167;34,243333
"774";"Barboni_a665";35,979167;34,290556
"775";"Barboni_a666";35,954444;34,308889
"776";"Barboni_a667";35,932778;34,320833
"777";"Barboni_a668";35,904167;34,309444
"778";"Barboni_a669";35,888611;34,312778
"779";"Barboni_a670";35,864444;34,329444
"780";"Barboni_a671";35,807222;34,338333
"781";"Barboni_a672";35,759167;34,323056
"782";"Barboni_a673";35,697778;34,308056
"783";"Barboni_a674";35,831389;34,096389
"784";"Barboni_a675";35,810833;34,098611
"785";"Barboni_a676";35,784167;34,091944
"786";"Barboni_a677";35,776111;34,111111
"787";"Barboni_a678";35,748333;34,102778
"788";"Barboni_a679";35,705;34,106111
"789";"Barboni_a680";35,683889;34,108056
"790";"Barboni_a681";35,669167;34,109167
"791";"Barboni_a682";36,2;35,51
"792";"Barboni_a683";36,2;35,54
"793";"Barboni_a684";36,19;35,55
"794";"Barboni_a685";36,2;35,58
"795";"Barboni_a686";36,140278;35,5975
"796";"Barboni_a687";36,160556;35,594444
"797";"Barboni_a688";36,166944;35,604722
"798";"Barboni_a689";36,168889;35,59
"799";"Barboni_a690";36,178611;35,615
"800";"Barboni_a691";36,179722;35,617222
"801";"Barboni_a692";36,604167;35,7875
"802";"Barboni_a693";36,518611;35,783056
"803";"Barboni_a694";36,481111;35,797778
"804";"Barboni_a695";35,855;35,728056
"805";"Barboni_a696";35,855556;35,738889
"806";"Barboni_a697";35,876389;35,753056
"807";"Barboni_a698";35,849444;35,836667
"808";"Barboni_a699";35,852778;35,835833
"809";"Barboni_a700";35,854167;35,839167
"810";"Barboni_a701";35,855556;35,837222
"811";"Barboni_a702";36,896944;36,461944
"812";"Barboni_a703";36,873333;36,443056
"813";"Barboni_a704";36,843889;36,306111
"814";"Barboni_a705";36,848611;36,301944
"815";"Barboni_a706";-6,85;42,768056
"816";"Barboni_a707";27,85833333;42,63833333
"817";"Barboni_a708";28,485;42,1175
"818";"Barboni_a709";28,55138889;42,78388889
"819";"Barboni_a710";28,48527778;42,20083333
"820";"Barboni_a711";30,24972222;43,73916667
"821";"Barboni_a712";31,1;43,31805556
"822";"Barboni_a713";28,88888889;42,0675
"823";"Barboni_a714";31,11888889;42,88555556
"824";"Barboni_a715";28,61666667;43,6
"825";"Barboni_a716";28,53333333;43,55
"826";"Barboni_a717";27,93194444;42,65833333
"827";"Barboni_a718";28,11666667;43,41666667
"828";"Barboni_a719";27,63333333;43,25
"829";"Barboni_a720";27,96666667;43,25
"830";"Barboni_a721";27,98333333;43,28333333
"831";"Barboni_a722";27,83333333;42,91666667
"832";"Barboni_a723";27,83333333;42,91666667
"833";"Barboni_a724";27,63333333;42,96666667
"834";"Barboni_a725";27,8;42,98333333
"835";"Barboni_a726";27,88333333;43,03333333
"836";"Barboni_a727";28,11666667;43,36666667
"837";"Barboni_a728";27,87777778;42,65638889
"838";"Barboni_a729";27,88333333;43,03333333
"839";"Barboni_a730";28,53333333;43,55
"840";"Barboni_a731";28,63333333;43,58333333
"841";"Barboni_a732";27,87777778;42,645
"842";"Barboni_a733";27,89194444;42,65333333
"843";"Barboni_a734";28,16888889;42,67555556
"844";"Barboni_a735";27,96861111;42,20166667
"845";"Barboni_a736";27,96861111;42,13444444
"846";"Barboni_a737";28,41861111;42,20166667
"847";"Barboni_a738";37,38333333;39,86666667
"848";"Barboni_a739";-2,72;37,57
"849";"Barboni_a740";-2,7;37,62
"850";"Barboni_a741";-2,67;37,67
"851";"Barboni_a742";-2,67;37,67
"852";"Barboni_a743";-2,62;37,73
"853";"Barboni_a744";-2,58;37,72
"854";"Barboni_a745";-2,55;37,92
"855";"Barboni_a746";-2,58;37,87
"856";"Barboni_a747";-2,57;37,82
"857";"Barboni_a748";-2,48;37,52
"858";"Barboni_a749";-2,45;37,5
"859";"Barboni_a750";-2,45;37,58
"860";"Barboni_a751";-2,52;37,63
"861";"Barboni_a752";6,556666667;45,33138889
"862";"Barboni_a753";-8,2;41,6
"863";"Barboni_a754";-7,537917;43,467778
"864";"Barboni_a755";-7,533333;43,566667
"865";"Barboni_a756";-1,05;43,034
"866";"Barboni_a757";-1,05;43,034
"867";"Barboni_a758";-1,05;43,034
"868";"Barboni_a759";-5,283333333;40,21666667
"869";"Barboni_a760";-0,116806;41,39875
"870";"Barboni_a761";-0,11375;41,394861
"871";"Barboni_a762";12,875;43,02
"872";"Barboni_a763";-4,364167;43,116667
"873";"Barboni_a764";37,38333333;39,73333333
"874";"Barboni_a765";-2,75;42,13
"875";"Barboni_a766";-6,3;41,916667
"876";"Barboni_a767";-6,3;41,916667
"877";"Barboni_a768";-1,833333333;37,16666667
"878";"Barboni_a769";29,89166667;36,67222222
"879";"Barboni_a770";-2,83;42
"880";"Barboni_a771";-2,83;42,01
"881";"Barboni_a772";-2,82;42,01
"882";"Barboni_a773";-2,81;42,02
"883";"Barboni_a774";-2,8;42,02
"884";"Barboni_a775";-2,79;42,03
"885";"Barboni_a776";-2,78;42,03
"886";"Barboni_a777";-2,78;42,04
"887";"Barboni_a778";-2,77;42,04
"888";"Barboni_a779";-2,76;42,05
"889";"Barboni_a780";-2,76;42,06
"890";"Barboni_a781";-2,75;42,07
"891";"Barboni_a782";-2,75;42,08
"892";"Barboni_a783";-2,72;42,08
"893";"Barboni_a784";-2,7;42,09
"894";"Barboni_a785";-2,67;42,1
"895";"Barboni_a786";-2,65;42,17
"896";"Barboni_a787";-2,62;42,25
"897";"Barboni_a788";-0,379167;43,093333
"898";"Barboni_a789";-2,22;37,21
"899";"Barboni_a790";-2,2;37,2
"900";"Barboni_a791";-2,2;37,19
"901";"Barboni_a792";-2,2;37,19
"902";"Barboni_a793";-2,25;37,01
"903";"Barboni_a794";-2,25;37,01
"904";"Barboni_a795";-2,24;37,03
"905";"Barboni_a796";21,3;40,53
"906";"Barboni_a797";-5,266666667;40,21666667
"907";"Barboni_a798";-1,167;43,034
"908";"Barboni_a799";-1,167;43,034
"909";"Barboni_a800";-1,167;43,034
"910";"Barboni_a801";-1,167;43,034
"911";"Barboni_a802";-1,167;43,034
"912";"Barboni_a803";-1,167;43,034
"913";"Barboni_a804";-1,167;43,034
"914";"Barboni_a805";-1,167;43,017
"915";"Barboni_a806";-1,167;43,017
"916";"Barboni_a807";-1,167;43,017
"917";"Barboni_a808";-1,167;43,017
"918";"Barboni_a809";-1,167;43,017
"919";"Barboni_a810";-1,167;43,017
"920";"Barboni_a811";-0,234722;41,368056
"921";"Barboni_a812";-0,225972;41,413611
"922";"Barboni_a813";-0,230139;41,374861
"923";"Barboni_a814";-0,230278;41,389583
"924";"Barboni_a815";-0,513888889;41,25972222
"925";"Barboni_a816";-0,2225;41,393611
"926";"Barboni_a817";-0,213889;41,394722
"927";"Barboni_a818";-0,127361;41,458889
"928";"Barboni_a819";46,33;35,53
"929";"Barboni_a820";46,41;35,52
"930";"Barboni_a821";46,41;33,69
"931";"Barboni_a822";46,41;33,69
"932";"Barboni_a823";7,8;45,85
"933";"Barboni_a824";7,767;45,883
"934";"Barboni_a825";7,733;45,875
"935";"Barboni_a826";7,683;45,683
"936";"Barboni_a827";7,65;45,783
"937";"Barboni_a828";7,65;45,783
"938";"Barboni_a829";7,65;45,783
"939";"Barboni_a830";7,65;45,792
"940";"Barboni_a831";7,65;45,783
"941";"Barboni_a832";7,617;45,883
"942";"Barboni_a833";7,617;45,85
"943";"Barboni_a834";7,617;45,85
"944";"Barboni_a835";7,617;45,85
"945";"Barboni_a836";7,583;45,917
"946";"Barboni_a837";11,541824;45,468498
"947";"Barboni_a838";15,83638889;40,14333333
"948";"Barboni_a839";10,1186;44,35
"949";"Barboni_a840";10,123194;44,359028
"950";"Barboni_a841";10,048611;44,387361
"951";"Barboni_a842";10,24125;44,304722
"952";"Barboni_a843";10,2333;44,303
"953";"Barboni_a844";10,58583333;44,13666667
"954";"Barboni_a845";10,8;44,1555
"955";"Barboni_a846";10,818025;44,171147
"956";"Barboni_a847";11,96555556;43,05611111
"957";"Barboni_a848";14,4166;41,4
"958";"Barboni_a849";35,5833;31,75
"959";"Barboni_a850";35,5;29,5
"960";"Barboni_a851";-3,292361;39,661806
"961";"Barboni_a852";-2,876389;39,390972
"962";"Barboni_a853";-5,816111;37,049861
"963";"Barboni_a854";-4,165556;38,706389
"964";"Barboni_a855";-3,301266;39,69233
"965";"Barboni_a856";-4,615;37,313889
"966";"Barboni_a857";-4,615;37,313889
"967";"Barboni_a858";-4,615;37,313889
"968";"Barboni_a859";-5,824722;37,036389
"969";"Barboni_a860";-5,563889;41,857083
"970";"Barboni_a861";-3,255417;39,412639
"971";"Barboni_a862";-6,139861;36,346528
"972";"Barboni_a863";-4,068056;38,826944
"973";"Barboni_a864";-3,945278;38,754722
"974";"Barboni_a865";-2,566389;42,542639
"975";"Barboni_a866";-2,565278;42,534306
"976";"Barboni_a867";-4,243056;38,84
"977";"Barboni_a868";-3,274028;39,327222
"978";"Barboni_a869";-3,33248;39,464019
"979";"Barboni_a870";-4,30875;37,097778
"980";"Barboni_a871";-6,02625;36,522778
"981";"Barboni_a872";-4,145417;38,752222
"982";"Barboni_a873";-0,888056;38,504028
"983";"Barboni_a874";-4,835139;37,051528
"984";"Barboni_a875";-4,582222;41,201111
"985";"Barboni_a876";-4,770556;37,108611
"986";"Barboni_a877";-4,053611;38,938056
"987";"Barboni_a878";-4,947778;37,128056
"988";"Barboni_a879";-4,302474;37,10874
"989";"Barboni_a880";-2,722639;39,424028
"990";"Barboni_a881";-3,256667;40,884167
"991";"Barboni_a882";-4,302474;37,10874
"992";"Barboni_a883";-4,302474;37,10874
"993";"Barboni_a884";-4,143056;37,598056
"994";"Barboni_a885";-4,568889;41,203333
"995";"Barboni_a886";-3,935278;38,743056
"996";"Barboni_a887";-1,876388889;37,13333333
"997";"Barboni_a888";-2,828472;39,395
"998";"Barboni_a889";-2,8666;39,4166
"999";"Barboni_a890";0,730555556;41,50277778
"1000";"Barboni_a891";-6,050694;36,617222
"1001";"Barboni_a892";-4,36;38,958333
"1002";"Barboni_a893";-3,941667;39,18
"1003";"Barboni_a894";-2,746528;39,43625
"1004";"Barboni_a895";-1,770126;38,720734
"1005";"Barboni_a896";-3,341667;39,513333
"1006";"Barboni_a897";-5,898889;36,903056
"1007";"Barboni_a898";-3,83375;38,91875
"1008";"Barboni_a899";-4,700833;37,200278
"1009";"Barboni_a900";-4,628056;37,459444
"1010";"Barboni_a901";-4,628056;37,459444
"1011";"Barboni_a902";-4,628056;37,459444
"1012";"Barboni_a903";-4,458194;40,976944
"1013";"Barboni_a904";-0,296528;41,389861
"1014";"Barboni_a905";-5,606389;41,830833
"1015";"Barboni_a906";-5,629167;41,797222
"1016";"Barboni_a907";-3,174306;39,466528
"1017";"Barboni_a908";-4,204167;37,57875
"1018";"Barboni_a909";-2,838611;39,432778
"1019";"Barboni_a910";-3,173611111;41,8
"1020";"Barboni_a911";-2,715556;39,408472
"1021";"Barboni_a912";-6,057361;36,535278
"1022";"Barboni_a913";-5,887917;36,917917
"1023";"Barboni_a914";-3,356944;39,537361
"1024";"Barboni_a915";-4,821389;37,429167
"1025";"Barboni_a916";-6,016667;36,845
"1026";"Barboni_a917";-5,640139;41,803056
"1027";"Barboni_a918";-3,2833;39,4166
"1028";"Barboni_a919";-5,801944;37,034722
"1029";"Barboni_a920";-4,690833;37,4825
"1030";"Barboni_a921";-4,690833;37,4825
"1031";"Barboni_a922";-4,690833;37,4825
"1032";"Barboni_a923";-6,933333;43,383333
"1033";"Barboni_a924";-0,189987;41,061043
"1034";"Barboni_a925";-0,189987;41,061043
"1035";"Barboni_a926";-3,994444444;37,09166667
"1036";"Barboni_a927";-4,085139;38,754583
"1037";"Barboni_a928";2,443056;42,161944
"1038";"Barboni_a929";-3,866667;42,633333
"1039";"Barboni_a930";-7,554778;43,241102
"1040";"Barboni_a931";-7,113194;42,592222
"1041";"Barboni_a932";-8,1;41,75
"1042";"Barboni_a933";-6,689444;42,13125
"1043";"Barboni_a934";-0,182279;41,239561
"1044";"Barboni_a935";-0,186667;41,42
"1045";"Barboni_a936";-0,141378;41,236204
"1046";"Barboni_a937";-0,151806;41,412083
"1047";"Barboni_a938";-0,261528;41,378611
"1048";"Barboni_a939";-0,227361;41,407222
"1049";"Barboni_a940";-0,182279;41,239561
"1050";"Barboni_a941";-1,499444;40,967917
"1051";"Barboni_a942";-0,227361;41,407222
"1052";"Barboni_a943";28,564444;43,585833
"1053";"Barboni_a944";42,73861111;38,47388889
"1054";"Barboni_a945";22,7;39,53333333
"1055";"Barboni_a946";-6,6;37,16666667
"1056";"Barboni_a947";-0,120417;41,3975
"1057";"Barboni_a948";22,8;37,62
"1058";"Barboni_a949";4,92;45,82
"1059";"Barboni_a950";-5,23;43,07
"1060";"Barboni_a951";-6,72;42,12
"1061";"Barboni_a952";-1,85;37,12
"1062";"Barboni_a953";-1,9;37,13
"1063";"Barboni_a954";-1,97;37,13
"1064";"Barboni_a955";-1,97;37,13
"1065";"Barboni_a956";-2,1;37,08
"1066";"Barboni_a957";-2,07;37,07
"1067";"Barboni_a958";-2,17;36,95
"1068";"Barboni_a959";-1,73;37,3
"1069";"Barboni_a960";-1,72;37,32
"1070";"Barboni_a961";-2,45;36,97
"1071";"Barboni_a962";-2,68;36,15
"1072";"Barboni_a963";-2,75;37
"1073";"Barboni_a964";-2,97;36,78
"1074";"Barboni_a965";-2,62;36,72
"1075";"Barboni_a966";-2,62;36,7
"1076";"Barboni_a967";-2,13;36,78
"1077";"Barboni_a968";-2,13;36,78
"1078";"Barboni_a969";-2,02;36,85
"1079";"Barboni_a970";-2,02;36,83
"1080";"Barboni_a971";-6,85625;37,155
"1081";"Barboni_a1256";11,92569444;43,09236111
"1082";"Barboni_a1257";13,40763889;41,28541667
"1083";"Barboni_a1258";15,87791667;40,05583333
"1084";"Barboni_a1259";15,83638889;40,14333333
"1085";"Barboni_a1260";15,60555556;40,93027778
"1086";"Barboni_a1261";14,37406389;41,60957222
"1087";"Barboni_a1262";11,455;42,48666667
"1088";"Barboni_a1263";11,77;42,61194444
"1089";"Barboni_a1264";10,00319444;44,43736111
"1090";"Barboni_a1265";13,60763889;42,37361111
"1091";"Barboni_a1266";15,61305556;40,9325
"1092";"Barboni_a1267";13,64527778;42,34638889
"1093";"Barboni_a1268";12,1666;42,3333
"1094";"Barboni_a1269";12,30138889;42,20638889
"1095";"Barboni_a1270";12,84986111;41,68972222
"1096";"Barboni_a1271";-2;37,08333333
"1097";"Barboni_a1272";-8,666666667;39,1
"1098";"Barboni_a1273";-6,533333333;37,11666667
"1099";"Barboni_a1274";-5,77;43,52
"1100";"Barboni_a1275";-1,537917;43,462778
"1101";"Barboni_a1276";8,906;62,5668
"1102";"Barboni_a1277";-1,629444;40,531667
"1103";"Barboni_a1278";-1,1;43,034
"1104";"Barboni_a1279";-1,1;43,034
"1105";"Barboni_a1280";-1,1;43,034
"1106";"Barboni_a1281";-1,12;43,034
"1107";"Barboni_a1282";-1,12;43,034
"1108";"Barboni_a1283";-1,12;43,034
"1109";"Barboni_a1284";-1,12;43,034
"1110";"Barboni_a1285";-1,12;43,034
"1111";"Barboni_a1286";-1,12;43,034
"1112";"Barboni_a1287";-1,12;43,034
"1113";"Barboni_a1288";-1,12;43,034
"1114";"Barboni_a1289";-1,12;43,034
"1115";"Barboni_a1290";-1,12;43,034
"1116";"Barboni_a1291";-1,12;43,034
"1117";"Barboni_a1292";-1,12;43,034
"1118";"Barboni_a1293";-1,13;43,034
"1119";"Barboni_a1294";-1,13;43,034
"1120";"Barboni_a1295";-7,483333;43,45
"1121";"Barboni_a1296";-4,436111111;43,21555556
"1122";"Barboni_a1297";30,05;37,46666667
"1123";"Barboni_a1298";-6,813889;42,866667
"1124";"Barboni_a1299";-7,111111;42,705556
"1125";"Barboni_a1300";-3,866667;43,083333
"1126";"Barboni_a1301";-3,441026;43,150906
"1127";"Barboni_a1302";-3,441026;43,150906
"1128";"Barboni_a1303";-3,016667;42,033333
"1129";"Barboni_a1304";2,029444;42,675
"1130";"Barboni_a1305";7,473333333;44,13
"1131";"Barboni_a1306";-0,219401;41,043063
"1132";"Barboni_a1307";-0,20464;41,043861
"1133";"Barboni_a1308";-0,219401;41,043063
"1134";"Barboni_a1309";-0,261667;41,401111
"1135";"Barboni_a1310";-0,256528;41,408333
"1136";"Barboni_a1311";-0,284861;41,404583
"1137";"Barboni_a1312";-0,304614;41,37816
"1138";"Barboni_a1313";-3,966667;42,616667
"1139";"Barboni_a1314";-7,02;43,22
"1140";"Barboni_a1315";12,37;63,17
"1141";"Barboni_a1316";12,36;63,17
"1142";"Barboni_a1317";12,36;63,17
"1143";"Barboni_a1318";12,36;63,17
"1144";"Barboni_a1319";12,36;63,18
"1145";"Barboni_a1320";12,35;63,18
"1146";"Barboni_a1321";12,37;63,17
"1147";"Barboni_a1322";12,37;63,17
"1148";"Barboni_a1323";12,37;63,17
"1149";"Barboni_a1324";12,37;63,17
"1150";"Barboni_a1325";12,37;63,17
"1151";"Barboni_a1326";12,36;63,17
"1152";"Barboni_a1327";12,36;63,17
"1153";"Barboni_a1328";12,36;63,17
"1154";"Barboni_a1329";12,37;63,15
"1155";"Barboni_a1330";12,38;63,15
"1156";"Barboni_a1331";12,4;63,15
"1157";"Barboni_a1332";12,4;63,15
"1158";"Barboni_a1333";12,4;63,15
"1159";"Barboni_a1334";12,4;63,15
"1160";"Barboni_a1335";12,4;63,17
"1161";"Barboni_a1336";12,4;63,17
"1162";"Barboni_a1337";12,4;63,17
"1163";"Barboni_a1338";12,4;63,17
"1164";"Barboni_a1339";12,4;63,17
"1165";"Barboni_a1340";12,37;63,15
"1166";"Barboni_a1341";12,42;63,17
"1167";"Barboni_a1342";12,42;63,17
"1168";"Barboni_a1343";12,37;63,15
"1169";"Barboni_a1344";12,38;63,15
"1170";"Barboni_a1345";12,38;63,15
"1171";"Barboni_a1346";12,38;63,15
"1172";"Barboni_a1347";12,38;63,15
"1173";"Barboni_a1348";12,38;63,15
"1174";"Barboni_a1349";12,35;63,18
"1175";"Barboni_a1350";12,35;63,18
"1176";"Barboni_a1351";-3,58527;57,041458
"1177";"Barboni_a1352";-3,34412;57,115363
"1178";"Barboni_a1353";-3,408444;57,11588
"1179";"Barboni_a1354";-8,733333;41,833333
"1180";"Barboni_a1355";-8,733333;41,833333
"1181";"Barboni_a1356";-5;33,05
"1182";"Barboni_a1357";-4,991067;43,272313
"1183";"Barboni_a1358";-7,5545;43,251
"1184";"Barboni_a1359";-1,770126;38,720734
"1185";"Barboni_a1360";-9,002989;39,677278
"1186";"Barboni_a1361";-1,499444;40,967917
"1187";"Barboni_a1362";-4,4833;42,56101
