List of the columns (the first is in cm and the others in percentages multiplied by 10)
  
1730   0  61   9   0  37   0 569   0  24   0   0   0   0   0  31   9   0 230   0   0   0  13   0   0   0   3   0  13
1735   2  44   7   0   0   0 517   2  27   0   0   0   0   0  12   7   0 342   0   2   2  17   0   0   0   2   0  12
1740   2  62   0   0   5   0 564   0  19   0   0  11   0   0   6  11   0 298   0   0   0  16   0   0   0   0   0   5
1745   4  43   0   0   0   0 618   0  26   0   0   6   0   0  10  17   0 257   0   0   0  13   0   0   0   4   0   4
1750   0  55  25   0   3   0 524   0  59   0   0   0   0   0  19   3   0 303   0   0   0   8   0   0   0   0   0   0
1755   0  70   6   0   0   0 491   0  68   0   0   0   0   0   8   8   0 317   0   0   0  19   0   0   0   0   0  13
1760   0  70   3   0   0   0 557   0  49   0   0   0   0   0  13  13   0 285   0   0   0   6   0   0   0   0   0   6
1765   0  47   6   0   0   0 591   0  27   0   0   3   0   0  17  20   0 259   0   0   0   6   0   0   0   0   0  23
1770   0  18  18   0   0   0 747   0  21   0   0   0   0   0  15   6   0 153   0   4   0   0   0   0   0   4   0  15
1775   0  22   6   0   0   0 650   0  18   0   0   4   0   0   6  18   0 238   0   2   2  25   0   0   0   0   0   9
1780   0  14   3   0   0   0 693   0  12   0   0   0   0   0   5   7   0 243   0   0   3  17   0   0   0   1   0   1
1785   2   4   6   0   0   0 569   0  28   0   0   2   0   0   8  12   0 328   0   0   0  28   0   0   0   0   0  12
1790   0   0  15   0   0   0 621   0  22   0   0   4   0   0   0  11   0 289   0   0   4  29   0   0   0   0   0   4
1795   0   0  13   0   0   0 649   0  47   0   0   5   0   0   0  20   0 222   0   0   0  27   0   0   0   4   0  11
1800   0  12  12   0   0   0 649   0  20   0   0   4   0   0   6  16   0 251   0   2   0  16   0   0   0   0   0  12
1803  18  44  15   0  63   0 522   0  38   0   0   7   0   0  13  18   0 246   0   0   0   7   0   0   0   0   0   9
1805   0   2  42   0   0   0 113   0  73   0   0   4   0   0   0  42   0 621   0   6   0  80   0   0   0   0   2  15
1808   0  15 135   0   2   0 240   0  16   0   0  26   0   0  11 217   0 199   0   2   0 110   0   0   0   3   0  24
1810   0   0 245   0   0   0   0   0   4   0   0   4   0   0   0 454   0  13   0  13   0 180   0   0   0  38   0  48
1813   0   0 468   0   0   0   0   0   0   0   0 126   0   0   0 253   0   0   0  17   0   7   0   0   0  51   0  78
1815   0   0 501   0   0   0   0   0   0   0   0 132   0   0   0 215   0   0   0   3   0   0   0   0   0  49   3  98
1818   0   0 544   0   0   0   0   0   0   0   0 159   0   0   0  81   0   2   0   6   0   0   0   0   0  92   2 113
1820   0   0 230   0   0   0   0   0   0   0   0 347   0   0   0  40   0   0   0  29   0   0   0   0   0  69   5 281
1823   0   0  62   0   0   0   0   0   0   0   0 443   0   0   0  69   0   0   0  59   0   0   0   0   0 103  24 239
1825   0   0 124   0   0   0   0   0   0   0   0  34   0   0   0 186   0   0   0  96   0   0   0   0   0 149  19 392
1830   0   5 186   0   0   0   0   0   0   0   0   5   0   0   0  98   0   0   0 107   0   0   0   0   0  83  15 501
1835   0   8   8   0   0   0   0   8   0   0   0   8   0   0   0 293   0   0   0  44   0   0   0   0   0  58  97 475
1840   0   4  21   0   0   0   0   0   0   0   0  69   0   0   0 273   0   0   0  44   0   0   0   0   0  37  14 537
1845   0   0   8   0   0   0   0   0   0   0   0  16   0   0   0 468   0   0   0  16   0   0   0   0   0 103  32 357
1850   0  24  13   0   6   0   0   0   0   0   0  24   0   0   6 321   0   6   0  48   0   0   0   0   0  48  18 486
1855   0  21  29   0   0   0   0   0   0   0   0  56   0   0   0 399   0  21   0  21   0   0   0   0   0  56   7 392
1860   0   0  16   0   0   0   0   0   0   0   0  21   0   0   0 110   0   5   0  52   0   0   0   0   0  36   5 753
1865   0   0  12   0   0   0  12   0   0   0   0  32   0   0   0  90   0   4   0  20   0   0   0   0   0  51   0 779

