"";"CLDE";"TAIG";"CLMX";"COCO";"TEDE";"COMX";"WAMX";"XERO";"TUND";"COST";"WAST";"CODE";"HODE";"AQUA";"ANTH"
"309";0,507519218922553;4,81856074591008;1,52255765676766;4,81856074591008;3,91572976242006;7,21173285156248;2,3931721056524;0;0;0;0;1,59544807043494;1,59544807043494;0;0
"310";0,854112519941787;6,39168925772796;4,25852421828246;8,08787591618506;3,1277331126444;6,957084810547;0,565395552819034;0;0;0;0;0;0;0;0
"311";0,52458917111356;7,96959030676072;4,49667650976864;9,5433578201014;5,0212656808822;10,067946991215;2,09835668445424;0;0;0;0;0;0;0;0
"312";0,617298362805594;9,33998082408925;5,68397210022988;11,191875912506;8,84124812499599;14,3491519372721;5,00917111318289;0;0;0;0;0;0;0;0
"313";0;10,37130667421;4,5491796470345;10,37130667421;6,8018376515053;12,6239646786808;2,2526580044708;0;0;0;0;0;0;0;0
"314";0;10,9437181621217;5,76561278173436;10,9437181621217;9,13592891482994;14,3140342952173;3,37031613309558;0;0;0;0;0;0;0;0
"315";0;12,1621224737621;12,703508334935;18,9486487944787;11,0621052341362;17,30724569368;5,14512321991784;0;0;0;0;0;0;0;0
"316";0,801783725737271;10,1258117732819;6,18031246774204;11,9186546872835;8,65931847258242;14,3976606921238;4,27184891884197;0;0;0;0;0;0;0;0
"317";0;8,97967543250776;4,13989806406646;8,97967543250776;6,1678132968579;11,0075906652992;2,02791523279144;0;0;0;0;0;0;0;0
"318";0;8,96234919793885;2,8284271247462;8,96234919793885;3,88908729652602;10,0230093697187;1,06066017177982;0;0;0;0;0;0;0;0
"319";0;8,21280835589866;3,1121364459848;8,21280835589866;7,3248779537486;12,4255498636625;4,2127415077638;0;0;0;0;0;0;0;0
"320";0,336893057980329;8,24993018944968;3,13259528108017;8,24993018944968;6,18278887847608;11,3001237868456;3,05019359739591;0;0;0;0;0;0;0;0
"321";0;5,68742885796686;5,93558261058894;9,70280215926965;5,26635372703847;9,03357327571918;3,34614441775232;0;0;0;0;0;0;0;0
"322";0,674843695042676;7,13666094446096;3,05040933335092;7,13666094446096;6,18588540423439;10,2721370153444;3,13547607088347;0;0;0;0;0;0;0;0
"323";0;5,55455986676995;0;5,55455986676995;1,2002474992292;6,75480736599915;1,2002474992292;0;0;0;0;0;0;0;0
"324";0,178647400252623;9,5189068825132;4,56915941420736;9,5189068825132;4,56915941420736;9,5189068825132;0;0;0;0;0;0,357294800505246;0,357294800505246;0;0
"325";0;6,71608002569033;2,55752326810606;6,71608002569033;2,55752326810606;6,71608002569033;0;0;0;0;0;0;0;0;0
"326";0,421860286937411;10,5188331998917;5,00998054011595;10,5188331998917;7,78547866306766;13,2943313228434;2,77549812295171;0;0;0;0;0;0;0;0
"327";0,568370713082326;10,4552903849976;5,33191540424367;10,4552903849976;5,33191540424367;10,4552903849976;0;0;0;0;0;0;0;0;0
"328";0,842423539174233;7,69402414641845;2,95230811024105;7,69402414641845;2,95230811024105;7,69402414641845;0;0;0;0;0;0;0;0;0
"329";0,443693713611381;10,385054817338;5,39150497081732;10,385054817338;8,2276209781359;13,2211708246566;2,83611600731858;0;0;0;0;0;0;0;0
"330";0;11,8848855373091;8,27602370143667;13,5632994227175;9,70180305198576;14,9890787732666;3,10419323595748;0;0;0;0;0;0;0;0
"331";0;9,8608580265003;4,8782512030413;9,8608580265003;9,23700039483603;14,219607218295;4,35874919179473;0;0;0;0;0;0;0;0
"332";0,134665196045255;12,3964055381621;6,81964615290084;12,8004011262979;6,55031576081033;12,5310707342074;0,134665196045255;0;0;0;0;0;0;0;0
"333";0;11,9955490630503;6,88753963670564;11,9955490630503;6,88753963670564;11,9955490630503;0;0;0;0;0;0;0;0;0
"334";0;12,8829437130775;9,12375472192819;13,9766541554001;10,7702300233691;15,2585593094002;2,74018574376359;0;0;0;0;0;0;0;0
"335";0;12,3730333652819;11,245631783731;16,6315575835644;11,6088177493597;16,9947435491931;4,62171018391116;0;0;0;0;0;0;0;0
"336";0;11,7293625948398;9,67243708835247;14,9090464801324;11,5469619721844;16,7835713639643;5,05420876912454;0;0;0;0;0;0;0;0
"337";0;12,0837000226787;6,007931265855;12,0837000226787;9,44586478837023;15,5216335451939;3,43793352251523;0;0;0;0;0;0;0;0
"338";0;15,3384070263797;9,45114812672206;15,3384070263797;13,4571367943895;19,3443956940471;4,00598866766739;0;0;0;0;0;0;0;0
"339";0;13,9184068056634;8,37737734185464;13,9184068056634;13,7935186312013;19,33454809501;5,41614128934663;0;0;0;0;0;0;0;0
"340";0;15,6020266484506;9,89949493661166;15,6020266484506;16,3955024187154;22,0980341305543;6,4960074821037;0;0;0;0;0;0;0;0
"341";0;16,2524457241277;11,8560402836981;18,3248328196327;15,5417077257342;21,621314190431;5,75805453754118;0;0;0;0;0;0;0;0
"342";0;16,8711766386268;15,5147184177993;21,8925292168302;12,1671500323304;18,5449608313613;1,67378419273445;0;0;0;0;0;0;0;0
"343";0;16,8335446778421;16,9192129692838;22,6622211407165;21,7549590323966;27,4979672038293;10,6644225259872;0;0;0;0;0;0;0;0
"344";0;15,9870345995087;15,3165018891555;19,2663999783793;22,8047857982483;26,1652285226491;10,7676492879635;0;0;0;0;0;0;0;0
"345";0;15,2031081113576;19,335486345318;23,0483981791371;25,4420381913578;28,0451744930977;13,9518419138193;0;0;0;0;0;0;0;0
"346";0;11,082710892349;11,6538976455276;14,8576281099844;24,2726649919364;25,5262060481929;16,3936845640442;0;0;0;0;0;0;0;0
"347";0;13,2148811864982;14,8803193051824;18,3861284378105;24,0146080032551;25,7966680521124;14,305535949385;0;0;0;0;0;0;0;0
